热火
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
肯德里克-纳恩,G,24,6-13,2-7,1-2,0,2,"
2","
3",2,1,0,0,"
15","
+24"
邓肯-罗宾逊,G,23,6-10,6-10,0-0,0,0,"
0","
3",2,0,0,0,"
18","
+24"
巴姆-阿德巴约,F,30,6-9,0-0,8-8,1,7,"
8","
3",2,1,4,0,"
20","
+22"
吉米-巴特勒,F,28,2-3,1-1,4-6,1,4,"
5","
8",0,3,3,1,"
9","
+29"
迈耶斯-伦纳德,C,22,3-5,0-1,1-2,2,11,"
13","
2",4,0,0,0,"
7","
+28"
凯利-奥利尼克,F-C,26,2-6,2-5,4-5,0,10,"
10","
3",5,0,3,0,"
10","
-13"
小德里克-琼斯,F-G,26,5-6,1-1,3-4,2,5,"
7","
0",2,0,1,1,"
14","
-12"
泰勒-希罗,G,25,5-10,2-4,0-0,0,2,"
2","
2",1,0,2,0,"
12","
-9"
戈兰-德拉季奇,G,24,6-12,4-9,2-3,0,1,"
1","
8",1,0,2,1,"
18","
-9"
克里斯-席尔瓦,F,12,2-3,0-0,2-4,3,0,"
3","
2",3,1,2,0,"
6","
-9"
KZ-奥克帕拉,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
詹姆斯-约翰逊,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪昂-韦特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里尔-梅肯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
犹多尼斯-哈斯勒姆,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯蒂斯-温斯洛,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼克斯
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
RJ-巴雷特,G,20,1-10,0-3,0-2,0,2,"
2","
0",0,0,0,0,"
2","
-24
"
弗朗克-尼利基纳,G,16,1-3,1-1,0-0,1,0,"
1","
0",4,0,2,0,"
3","
-9
"
马库斯-莫里斯,F,27,5-11,2-6,3-4,2,1,"
3","
1",4,1,0,0,"
15","
-28
"
朱利叶斯-兰德尔,F,23,3-11,0-4,7-10,2,6,"
8","
1",2,1,2,0,"
13","
-26
"
泰-吉布森,C,14,1-3,0-0,0-0,3,4,"
7","
0",0,1,1,0,"
2","
-18
"
米切尔-罗宾逊,C-F,28,8-9,0-0,2-2,3,1,"
4","
1",6,1,0,1,"
18","
-4"
博比-波蒂斯,F,25,12-17,4-7,2-2,1,7,"
8","
2",3,3,0,0,"
30","
+11"
丹伊恩-多特森,G,23,2-7,0-5,3-3,0,0,"
0","
5",1,1,0,0,"
7","
+8"
凯文-诺克斯,F,21,4-10,2-5,1-3,0,3,"
3","
2",0,0,0,0,"
11","
+13"
埃尔弗里德-佩顿,G,18,1-5,0-0,2-4,1,2,"
3","
4",2,2,2,0,"
4","
-16"
丹尼斯-史密斯,G,15,3-7,1-3,0-1,0,0,"
0","
5",3,1,0,0,"
7","
+10"
阿朗佐-特里尔,G,10,0-1,0-0,2-2,0,2,"
2","
2",0,0,1,1,"
2","
+8"
伊万-拉布,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
伊格纳斯-布拉兹代基斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
韦恩-艾灵顿,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷吉-布洛克,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡迪姆-阿伦,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
