火箭
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
拉塞尔-威斯布鲁克,G,36,11-21,0-2,5-6,1,8,"
9","
7",5,2,9,0,"
27","
+9"
詹姆斯-哈登,G,35,9-22,7-17,9-10,2,4,"
6","
5",0,1,2,1,"
34","
+11"
PJ-塔克,F,37,3-6,1-2,0-0,1,6,"
7","
1",2,4,0,0,"
7","
+11"
丹纽尔-豪斯,F,34,7-11,4-8,5-7,2,2,"
4","
2",1,2,1,0,"
23","
-1"
泰森-钱德勒,C,8,0-0,0-0,1-2,0,1,"
1","
0",2,0,1,0,"
1","
+6"
加里-克拉克,F,29,5-10,2-6,0-0,3,5,"
8","
1",3,1,0,1,"
12","
+7"
本-麦克勒摩,G,19,2-6,1-5,2-2,0,3,"
3","
1",5,1,1,0,"
7","
+8"
奥斯汀-里弗斯,G,19,1-3,0-2,3-4,0,2,"
2","
1",1,0,1,0,"
5","
0"
萨博-塞福洛沙,F-G,11,0-1,0-1,0-0,0,1,"
1","
0",1,0,0,0,"
0","
-3"
以赛亚-哈尔滕施泰因,C-F,10,0-1,0-0,1-2,0,2,"
2","
1",2,0,0,0,"
1","
-1"
克里斯-克莱蒙斯,G,1,0-1,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-2"
杰拉德-格林,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克尔-弗雷泽,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克林特-卡佩拉,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
内内,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃里克-戈登,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
热火
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
戈兰-德拉季奇,G,34,5-11,2-6,1-4,0,2,"
2","
1",3,1,2,0,"
13","
-7
"
肯德里克-纳恩,G,28,3-11,3-8,0-0,0,0,"
0","
4",2,1,0,1,"
9","
-6
"
巴姆-阿德巴约,F,40,5-8,0-0,7-10,3,8,"
11","
8",1,1,5,1,"
17","
-6
"
邓肯-罗宾逊,F,21,4-8,3-7,2-2,0,3,"
3","
1",5,1,1,0,"
13","
-17
"
迈耶斯-伦纳德,C,15,2-4,1-2,0-0,0,3,"
3","
1",4,1,0,0,"
5","
-12
"
泰勒-希罗,G,36,8-18,3-8,3-4,1,7,"
8","
3",1,2,5,0,"
22","
-1"
贾斯蒂斯-温斯洛,F-G,34,3-10,0-3,4-4,1,6,"
7","
3",5,1,1,0,"
10","
+3"
凯利-奥利尼克,F-C,24,7-10,2-3,3-3,3,3,"
6","
1",2,0,3,0,"
19","
+14"
詹姆斯-约翰逊,F,8,0-0,0-0,0-0,0,1,"
1","
0",1,0,1,0,"
0","
-13"
吉米-巴特勒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里尔-梅肯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯-席尔瓦,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
KZ-奥克帕拉,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
小德里克-琼斯,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪昂-韦特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
犹多尼斯-哈斯勒姆,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
