爵士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
多诺万-米切尔,G,22,2-9,0-3,0-0,0,1,"
1","
4",3,2,2,0,"
4","
+8"
乔-英格尔斯,G,21,3-6,3-5,2-2,0,0,"
0","
3",1,1,2,0,"
11","
+18"
博扬-波格丹诺维奇,F,25,5-9,4-8,2-2,0,3,"
3","
3",2,0,3,0,"
16","
+20"
罗伊斯-奥尼尔,F,24,2-2,1-1,2-2,2,4,"
6","
3",3,2,1,1,"
7","
+22"
鲁迪-戈贝尔,C,29,6-10,0-0,3-4,2,11,"
13","
3",0,1,1,5,"
15","
+25"
伊曼纽尔-穆迪埃,G,28,4-10,2-5,0-0,0,3,"
3","
6",1,1,0,0,"
10","
+8"
乔丹-克拉克森,G,26,8-15,3-9,1-2,1,3,"
4","
2",2,1,1,0,"
20","
+14"
乔治-尼昂,F,20,5-9,5-9,0-0,1,2,"
3","
2",2,0,0,0,"
15","
-2"
雷琼-塔克,G-F,17,1-2,0-0,0-0,0,0,"
0","
1",2,1,1,0,"
2","
-8"
托尼-布拉德利,C-F,13,2-2,0-0,1-2,3,2,"
5","
1",2,0,2,0,"
5","
-5"
朱万-摩根,F,8,2-4,0-2,0-0,0,1,"
1","
0",0,0,1,0,"
4","
-12"
埃德-戴维斯,C-F,6,0-1,0-0,0-0,0,1,"
1","
0",2,0,1,0,"
0","
-3"
米耶-奥尼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾雷尔-布兰特利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼格尔-威廉姆斯-戈斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-赖特-福尔曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克-康利,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
黄蜂
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特里-罗齐尔,G,31,9-14,3-4,2-2,3,2,"
5","
4",1,1,2,0,"
23","
-13
"
德文特-格雷厄姆,G,25,2-9,0-4,0-0,0,2,"
2","
5",0,1,5,0,"
4","
-29
"
迈尔斯-布里奇斯,F,29,4-8,1-4,2-4,1,3,"
4","
2",2,1,5,2,"
11","
-2
"
PJ-华盛顿,F,27,2-5,1-3,2-2,0,2,"
2","
1",4,1,3,0,"
7","
-17
"
俾斯麦-比永博,C,17,2-5,0-0,4-4,2,7,"
9","
2",4,1,0,0,"
8","
-11
"
德维恩-培根,G-F,18,3-4,1-1,1-2,0,1,"
1","
0",1,0,1,0,"
8","
-8"
科迪-泽勒,F-C,16,3-9,0-2,0-1,1,0,"
1","
0",0,0,1,0,"
6","
-10"
马文-威廉姆斯,F,16,1-3,0-2,1-2,0,2,"
2","
0",2,1,1,1,"
3","
-20"
科迪-马丁,F-G,15,0-3,0-1,0-0,0,0,"
0","
3",0,0,1,0,"
0","
+6"
尼古拉斯-巴图姆,G-F,14,1-3,1-2,0-0,0,3,"
3","
0",1,0,0,0,"
3","
+11"
马利克-蒙克,G,13,1-4,0-2,0-0,0,1,"
1","
1",1,0,0,0,"
2","
-16"
吉列尔莫-埃尔南戈麦斯,C-F,10,6-6,1-1,2-2,0,6,"
6","
1",0,0,1,0,"
15","
+12"
迈克尔-基德-吉尔克里斯特,F,8,1-2,0-0,0-0,0,1,"
1","
1",0,0,0,0,"
2","
+12"
科比-西蒙斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰伦-麦克丹尼尔斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯莱布-马丁,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-弗兰克斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
