凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
肯巴-沃克,G,30,0-6,0-3,2-3,0,3,"
3","
11",0,1,7,1,"
2","
+18"
杰伦-布朗,G,29,9-13,4-7,4-5,1,4,"
5","
5",2,3,3,1,"
26","
+17"
杰森-塔特姆,F,27,10-17,2-7,4-4,0,5,"
5","
3",1,2,0,0,"
26","
+10"
谢米-奥杰莱,F,18,1-3,1-2,0-0,1,1,"
2","
0",0,1,0,0,"
3","
+7"
丹尼尔-泰斯,C,22,3-7,0-2,2-3,2,4,"
6","
1",4,1,0,4,"
8","
+16"
格兰特-威廉姆斯,F,30,8-10,2-3,0-0,3,0,"
3","
0",3,0,1,1,"
18","
+14"
布拉德-沃纳梅克,G,22,2-6,0-1,2-2,0,3,"
3","
3",4,2,2,0,"
6","
+7"
埃内斯-坎特,C,21,4-9,0-0,0-2,5,13,"
18","
0",1,1,2,1,"
8","
+11"
哈维特-格林,G-F,18,3-8,0-1,0-0,1,3,"
4","
1",1,0,2,0,"
6","
+9"
罗密欧-兰福德,G-F,18,3-5,0-1,0-0,0,0,"
0","
0",2,2,1,0,"
6","
+2"
塔科-法尔,C,5,2-2,0-0,1-2,0,2,"
2","
0",1,0,2,1,"
5","
-6"
特里蒙特-沃特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-威廉姆斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马库斯-斯马特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
戈登-海沃德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
樊尚-普瓦里耶,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡森-爱德华兹,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
活塞
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
布鲁斯-布朗,G,28,4-9,1-2,0-0,3,2,"
5","
5",3,1,4,0,"
9","
-1
"
斯维亚托斯拉夫-米哈伊柳克,G,28,4-12,4-7,0-0,0,2,"
2","
1",2,2,3,0,"
12","
-11
"
托尼-斯内尔,F,32,3-8,1-3,0-0,0,2,"
2","
0",1,1,1,0,"
7","
-12
"
马基夫-莫里斯,F,31,3-10,2-7,2-2,1,5,"
6","
2",3,1,3,2,"
10","
-23
"
安德烈-德拉蒙德,C,31,5-11,0-1,2-6,4,7,"
11","
4",2,6,6,0,"
12","
-14
"
兰斯顿-加洛韦,G,27,3-8,2-5,2-2,0,2,"
2","
0",2,0,0,0,"
10","
-21"
德里克-罗斯,G,24,6-12,0-1,2-2,0,0,"
0","
4",0,0,3,0,"
14","
-26"
索恩-梅克,F-C,23,4-9,1-3,6-7,3,4,"
7","
0",2,1,3,0,"
15","
-5"
塞古-敦布亚,F,10,1-5,0-2,0-0,0,1,"
1","
0",0,1,1,0,"
2","
+2"
蒂姆-弗雷泽,G,7,1-1,0-0,0-0,0,0,"
0","
5",1,0,0,0,"
2","
+6"
路易斯-金,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布雷克-格里芬,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔丹-博恩,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-托马斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷吉-杰克逊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯蒂安-伍德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢克-肯纳德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
