灰熊
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
贾-莫兰特,G,31,4-13,2-5,1-3,0,3,"
3","
4",3,1,2,0,"
11","
-15"
狄龙-布鲁克斯,G,27,5-14,1-3,0-2,2,4,"
6","
2",3,0,0,0,"
11","
-17"
小贾伦-杰克逊,F,30,3-13,1-7,2-2,0,3,"
3","
4",3,0,0,4,"
9","
-19"
杰-克劳德,F,29,3-9,1-6,2-3,2,6,"
8","
3",1,0,1,0,"
9","
-17"
约纳斯-瓦兰丘纳斯,C,32,10-17,0-2,2-3,8,9,"
17","
2",3,0,1,3,"
22","
-14"
布兰登-克拉克,F-G,18,5-6,1-1,2-3,0,5,"
5","
2",3,0,2,1,"
13","
+5"
泰厄斯-琼斯,G,17,1-4,0-0,0-0,0,2,"
2","
1",0,0,2,0,"
2","
+6"
所罗门-希尔,F,15,2-4,2-3,0-0,0,3,"
3","
1",0,0,0,0,"
6","
+10"
凯尔-安德森,F-G,14,0-2,0-0,0-0,1,1,"
2","
2",0,0,0,0,"
0","
+2"
格雷森-阿伦,G,13,1-7,1-4,1-1,1,2,"
3","
1",1,0,1,0,"
4","
+6"
马尔科-古杜里克,G-F,12,3-5,1-3,0-0,1,2,"
3","
0",0,0,2,0,"
7","
+8"
渡边雄太,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-伊格达拉,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-康查尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁诺-卡博克洛,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
丹东尼-梅尔顿,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-杰克逊,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
爵士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
多诺万-米切尔,G,37,7-22,3-7,3-4,0,5,"
5","
3",2,3,1,0,"
20","
+17
"
迈克-康利,G,32,3-13,2-4,0-0,2,5,"
7","
4",1,1,0,0,"
8","
+15
"
博扬-波格丹诺维奇,F,34,12-20,4-8,5-6,1,7,"
8","
2",2,1,2,0,"
33","
+18
"
罗伊斯-奥尼尔,F,33,4-8,2-4,0-0,1,5,"
6","
4",3,1,1,0,"
10","
+14
"
鲁迪-戈贝尔,C,36,6-11,0-0,1-2,4,9,"
13","
3",1,0,0,2,"
13","
+14
"
乔-英格尔斯,F-G,26,1-6,0-5,4-5,0,1,"
1","
0",1,0,0,0,"
6","
-13"
杰夫-格林,F,16,2-7,0-4,2-2,0,4,"
4","
0",0,1,0,0,"
6","
-8"
埃德-戴维斯,C-F,12,0-0,0-0,0-0,1,4,"
5","
1",5,1,1,0,"
0","
-5"
伊曼纽尔-穆迪埃,G,10,1-5,0-1,0-0,1,0,"
1","
1",0,0,0,0,"
2","
-4"
丹特-埃克萨姆,G,4,2-3,1-2,0-0,1,1,"
2","
0",0,0,0,0,"
5","
-3"
米耶-奥尼,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
朱万-摩根,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾雷尔-布兰特利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-赖特-福尔曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
托尼-布拉德利,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼格尔-威廉姆斯-戈斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔治-尼昂,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
