开拓者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达米安-利拉德,G,35,10-20,3-8,3-3,1,2,"
3","
5",2,0,3,0,"
26","
-12"
CJ-麦科勒姆,G,34,7-19,3-9,3-5,0,3,"
3","
5",1,1,1,1,"
20","
-15"
卡梅罗-安东尼,F,33,7-17,3-7,2-2,4,7,"
11","
0",3,1,2,0,"
19","
-20"
肯特-贝兹莫尔,F,29,3-7,0-3,4-4,0,4,"
4","
1",3,2,1,1,"
10","
-5"
安东尼-托利弗,C,28,3-10,1-5,0-0,1,10,"
11","
2",3,0,0,0,"
7","
-11"
安芬尼-西蒙斯,G,23,3-7,0-1,3-4,0,3,"
3","
1",4,0,3,1,"
9","
-15"
小加里-特伦特,G-F,17,0-4,0-0,0-0,0,3,"
3","
2",1,1,0,0,"
0","
-1"
杰伦-赫尔德,F,17,2-7,0-1,2-3,2,3,"
5","
0",1,1,2,0,"
6","
-1"
纳西尔-利特尔,F-G,14,1-3,0-2,0-0,0,4,"
4","
0",1,0,0,1,"
2","
-13"
马里奥-海佐尼亚,F-G,11,1-1,0-0,0-0,0,1,"
1","
1",1,0,1,0,"
2","
-12"
哈桑-怀特塞德,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
摩西-布朗,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯卡尔-拉比西埃,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
优素福-努尔基奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
扎克-科林斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗德尼-胡德,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃里克-布莱索,G,27,11-20,3-5,4-5,1,3,"
4","
3",2,0,4,2,"
29","
+16
"
韦斯利-马修斯,G,20,1-5,1-5,0-0,0,3,"
3","
1",1,0,0,0,"
3","
+11
"
扬尼斯-阿德托昆博,F,28,13-23,2-4,4-7,1,16,"
17","
6",4,0,3,0,"
32","
+20
"
克里斯-米德尔顿,F,28,11-17,4-4,4-4,0,4,"
4","
2",1,0,0,0,"
30","
+16
"
布鲁克-洛佩斯,C,26,1-5,0-2,0-0,1,8,"
9","
0",1,1,0,0,"
2","
+15
"
唐特-迪温琴佐,G,24,4-8,2-5,0-0,1,2,"
3","
2",1,3,1,0,"
10","
+22"
帕特-康诺顿,G-F,19,3-5,0-2,0-0,3,1,"
4","
0",0,0,1,1,"
6","
-10"
乔治-希尔,G,18,1-5,1-3,1-2,1,1,"
2","
5",2,0,0,0,"
4","
+13"
罗宾-洛佩斯,C,15,0-2,0-1,0-0,0,3,"
3","
1",0,0,0,1,"
0","
+4"
斯特林-布朗,G-F,13,1-4,1-3,0-0,0,4,"
4","
0",1,1,0,0,"
3","
+6"
艾森-伊利亚索瓦,F,12,1-5,0-3,0-0,1,2,"
3","
1",2,1,0,0,"
2","
0"
DJ-威尔森,F,5,0-2,0-1,1-2,0,3,"
3","
0",0,0,0,1,"
1","
-4"
萨纳西斯-阿德托昆博,F,5,0-2,0-0,0-0,1,0,"
1","
0",1,0,1,0,"
0","
-4"
德拉甘-本德尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-梅森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-科沃尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
