雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃里克-布莱索,G,27,5-9,1-3,5-7,0,5,"
5","
7",0,0,1,0,"
16","
+10"
韦斯利-马修斯,G,25,6-10,3-7,0-0,0,4,"
4","
0",1,0,0,0,"
15","
+22"
克里斯-米德尔顿,F,29,9-16,2-5,0-0,0,8,"
8","
2",1,0,2,0,"
20","
+27"
扬尼斯-阿德托昆博,F,28,10-23,2-8,7-7,3,9,"
12","
6",2,1,4,0,"
29","
+26"
布鲁克-洛佩斯,C,25,1-6,1-5,0-0,1,4,"
5","
1",2,2,1,1,"
3","
+21"
唐特-迪温琴佐,G,23,5-10,3-6,6-6,1,6,"
7","
3",0,3,2,1,"
19","
+11"
罗宾-洛佩斯,C,22,3-5,1-2,0-0,2,0,"
2","
1",2,0,0,0,"
7","
+2"
马文-威廉姆斯,F,19,2-6,0-3,0-0,1,2,"
3","
2",3,0,1,1,"
4","
-4"
帕特-康诺顿,G-F,19,1-3,0-2,2-2,1,3,"
4","
1",1,1,1,2,"
4","
+2"
斯特林-布朗,G-F,13,1-5,0-4,0-0,0,3,"
3","
2",0,1,0,0,"
2","
-4"
弗兰克-梅森,G,5,0-0,0-0,0-0,1,1,"
2","
1",1,0,2,0,"
0","
-9"
萨纳西斯-阿德托昆博,F,3,0-1,0-1,0-0,1,0,"
1","
0",1,0,2,0,"
0","
-9"
凯尔-科沃尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
艾森-伊利亚索瓦,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
DJ-威尔森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔治-希尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
步行者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
阿龙-霍勒迪,G,25,2-6,0-0,1-1,1,4,"
5","
1",2,2,1,0,"
5","
-28
"
马尔科姆-布罗格登,G,11,2-6,0-1,0-0,0,2,"
2","
2",1,1,0,0,"
4","
-14
"
多曼塔斯-萨博尼斯,F,37,6-16,1-2,2-4,1,9,"
10","
7",1,0,6,0,"
15","
-38
"
TJ-沃伦,F,33,8-18,1-4,1-1,1,3,"
4","
1",3,0,0,0,"
18","
-41
"
迈尔斯-特纳,C,30,3-9,1-6,0-0,0,5,"
5","
0",4,0,2,2,"
7","
-39
"
TJ-麦康奈尔,G,30,7-13,0-1,0-0,2,2,"
4","
6",2,2,4,0,"
14","
-3"
道格-麦克德莫特,F,19,6-8,3-3,1-1,0,1,"
1","
1",1,2,0,0,"
16","
-4"
贾斯廷-霍勒迪,F-G,19,2-9,0-4,0-0,0,3,"
3","
0",2,4,1,0,"
4","
+8"
亚卡尔-桑普森,F,17,1-2,0-0,2-2,2,1,"
3","
1",2,0,0,0,"
4","
+20"
戈加-比塔泽,C-F,8,4-7,1-4,0-0,0,1,"
1","
0",0,0,0,0,"
9","
+17"
埃德蒙-萨姆纳,G,5,1-3,0-2,2-2,0,0,"
0","
3",0,1,0,0,"
4","
+9"
阿利兹-约翰逊 ,F,3,0-0,0-0,0-0,0,1,"
1","
0",0,0,1,0,"
0","
+9"
TJ-利夫,F,3,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+9"
纳兹-米特鲁-朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布赖恩-鲍恩二世,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
维克托-奥拉迪波,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰里米-兰姆,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
