马刺
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
布林-福布斯,G,29,4-11,2-6,4-4,0,7,"
7","
0",2,0,0,0,"
14","
-16"
德章泰-默里,G,22,3-8,0-1,1-2,0,7,"
7","
8",1,1,4,1,"
7","
-2"
拉马库斯-阿尔德里奇,F,34,6-17,0-1,3-4,2,5,"
7","
3",3,1,1,5,"
15","
-3"
德马尔-德罗赞,F,33,10-16,0-0,7-9,1,6,"
7","
0",2,2,5,0,"
27","
+2"
特雷-莱尔斯,C,25,0-2,0-2,0-0,1,7,"
8","
4",2,0,2,0,"
0","
-3"
德里克-怀特,G,26,8-11,0-0,5-6,1,4,"
5","
3",4,0,0,0,"
21","
+5"
帕蒂-米尔斯,G,22,4-8,3-6,1-2,0,2,"
2","
3",1,1,1,0,"
12","
+13"
鲁迪-盖伊,F,20,2-4,1-3,3-4,1,3,"
4","
1",0,0,3,2,"
8","
+14"
马科-贝里内利,G-F,17,3-7,1-3,0-1,0,0,"
0","
2",2,0,1,0,"
7","
-1"
雅各布-珀尔特尔,C,12,1-1,0-0,0-0,1,2,"
3","
1",2,0,1,1,"
2","
+6"
奇梅齐耶-梅图,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢卡-沙马尼奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马雷-卡罗尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔登-约翰逊,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奎因达里-韦瑟斯庞,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
朗尼-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德鲁-尤班克斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
开拓者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达米安-利拉德,G,39,9-28,3-10,7-8,0,9,"
9","
7",3,0,1,2,"
28","
+4
"
CJ-麦科勒姆,G,38,10-22,3-6,4-5,0,3,"
3","
5",5,0,1,1,"
27","
+3
"
罗德尼-胡德,F,34,3-7,1-4,4-4,0,3,"
3","
0",2,1,1,1,"
11","
+2
"
安东尼-托利弗,F,29,1-4,1-4,2-2,0,10,"
10","
3",1,1,0,0,"
5","
+8
"
哈桑-怀特塞德,C,24,4-9,0-0,0-0,1,6,"
7","
1",3,0,2,0,"
8","
+1
"
肯特-贝兹莫尔,G-F,24,1-9,0-3,1-2,1,2,"
3","
1",6,0,2,3,"
3","
-20"
安芬尼-西蒙斯,G,21,5-9,0-1,0-0,1,1,"
2","
1",2,1,2,0,"
10","
+4"
马里奥-海佐尼亚,F-G,19,2-7,2-5,2-2,0,6,"
6","
1",2,1,0,1,"
8","
-11"
斯卡尔-拉比西埃,F-C,13,4-5,0-0,2-4,6,0,"
6","
0",3,0,1,1,"
10","
-6"
杰伦-赫尔德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
优素福-努尔基奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
纳西尔-利特尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
小加里-特伦特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
保罗-加索尔,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
摩西-布朗,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
扎克-科林斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
