国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达龙-福克斯,G,31,8-16,2-6,10-10,1,3,"
4","
4",4,0,3,0,"
28","
-25"
波格丹-波格丹诺维奇,G,30,4-10,1-6,0-1,0,4,"
4","
2",4,1,3,1,"
9","
-17"
哈里森-巴恩斯,F,34,3-10,1-3,2-2,3,2,"
5","
3",0,1,0,1,"
9","
-3"
内马尼亚-别利察,F,30,6-12,0-4,2-2,2,8,"
10","
2",3,0,0,1,"
14","
-5"
哈里-贾尔斯,C,14,1-3,0-0,0-0,0,3,"
3","
2",2,0,0,0,"
2","
-26"
肯特-贝兹莫尔,G-F,26,6-11,1-2,2-2,0,6,"
6","
1",2,0,1,0,"
15","
+5"
巴迪-希尔德,G,24,4-12,3-8,0-0,1,4,"
5","
1",1,1,2,0,"
11","
+7"
里乔恩-霍姆斯,F-C,19,3-4,0-0,0-1,0,3,"
3","
2",3,0,1,2,"
6","
+16"
科里-约瑟夫,G,17,1-3,0-2,2-2,0,3,"
3","
6",1,2,1,0,"
4","
+18"
亚历克斯-莱恩,C,15,6-9,0-0,3-3,3,4,"
7","
1",2,0,0,2,"
15","
+5"
达匡-杰弗里斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-詹姆斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-盖伊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾巴里-帕克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马文-巴格利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约吉-费雷尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
猛龙
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
诺曼-鲍威尔,G,43,11-21,6-12,3-4,0,2,"
2","
5",2,2,1,1,"
31","
+17
"
凯尔-洛瑞,G,36,10-15,6-10,4-5,0,5,"
5","
8",5,3,2,0,"
30","
+16
"
OG-阿奴诺比,F,39,4-7,2-3,2-4,0,2,"
2","
0",4,1,2,0,"
12","
+10
"
帕斯卡尔-西亚卡姆,F,38,7-15,2-8,7-8,0,8,"
8","
5",3,3,1,0,"
23","
+10
"
赛尔吉-伊巴卡,C,36,5-10,1-4,4-4,2,8,"
10","
5",3,0,2,2,"
15","
+15
"
帕特里克-麦考,G-F,17,1-3,1-3,0-0,0,2,"
2","
1",1,1,0,0,"
3","
-17"
马克-加索尔,C,16,1-5,1-3,0-0,0,2,"
2","
2",0,0,0,0,"
3","
-5"
特伦斯-戴维斯,G,6,0-4,0-3,0-0,0,3,"
3","
0",2,0,1,0,"
0","
-10"
朗戴-霍利斯-杰弗森,F,6,0-0,0-0,0-0,0,1,"
1","
1",0,0,0,0,"
0","
-3"
马特-托马斯,G,4,0-2,0-2,1-2,0,1,"
1","
0",2,0,0,0,"
1","
-8"
德万-埃尔南德斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
保罗-沃特森,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马尔科姆-米勒,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯坦利-约翰逊,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗雷德-范弗利特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奥谢-布里塞特,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯-布歇,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
