魔术
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
DJ-奥古斯丁,G,22,2-6,1-5,0-0,0,3,"
3","
3",0,0,4,0,"
5","
-21"
埃文-富尼耶,G,18,0-3,0-2,0-0,0,2,"
2","
0",2,0,3,0,"
0","
-29"
阿龙-戈登,F,24,1-14,0-5,2-2,1,4,"
5","
2",1,2,3,1,"
4","
-27"
乔纳森-艾萨克,F,24,3-7,0-2,1-2,1,2,"
3","
1",1,1,1,2,"
7","
-22"
穆罕默德-班巴,C,18,2-5,0-0,2-4,3,4,"
7","
0",4,0,2,2,"
6","
-19"
特伦斯-罗斯,G-F,25,7-16,4-11,3-4,0,2,"
2","
1",0,0,0,0,"
21","
+10"
艾尔-法鲁克-阿米奴,F,22,4-9,1-4,0-2,0,5,"
5","
2",0,2,2,0,"
9","
-11"
马克尔-富尔茨,G,21,1-8,0-1,1-2,0,1,"
1","
4",3,1,2,0,"
3","
-3"
肯-伯奇,C-F,19,0-1,0-0,0-2,6,3,"
9","
0",2,1,1,1,"
0","
-3"
迈克尔-卡特-威廉姆斯,G,14,1-4,0-0,2-2,0,3,"
3","
3",1,1,0,2,"
4","
+1"
韦斯利-艾旺杜,F,10,1-2,0-0,4-4,0,2,"
2","
0",0,1,1,0,"
6","
+1"
梅尔文-弗雷泽,G,7,4-6,0-0,2-2,1,0,"
1","
0",0,1,1,0,"
10","
+1"
阿米尔-杰弗森,F,6,0-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-1"
DaQuan Jeffries,F,6,0-0,0-0,0-0,0,1,"
1","
0",0,0,1,0,"
0","
-1"
约什-马杰特,G,5,0-1,0-1,0-0,0,0,"
0","
2",1,0,0,0,"
0","
-1"
Vic Law,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
Jon Davis,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
艾萨克-亨弗里斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
BJ-约翰逊,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼古拉-武切维奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
杰伦-布朗,G,23,5-8,0-1,1-2,0,7,"
7","
2",0,2,0,1,"
11","
+27
"
马库斯-斯马特,G,21,5-9,4-6,0-0,0,2,"
2","
4",2,1,2,0,"
14","
+22
"
戈登-海沃德,F,24,3-10,1-5,2-2,2,2,"
4","
3",0,1,0,0,"
9","
+20
"
杰森-塔特姆,F,21,6-15,2-6,1-2,0,5,"
5","
1",0,3,3,0,"
15","
+27
"
丹尼尔-泰斯,C,14,1-3,0-1,2-2,4,5,"
9","
3",4,0,0,1,"
4","
+12
"
埃内斯-坎特,C,18,1-7,0-1,0-0,4,4,"
8","
2",1,0,3,0,"
2","
+18"
卡森-爱德华兹,G,18,4-12,1-7,0-0,0,1,"
1","
0",4,0,0,0,"
9","
+9"
格兰特-威廉姆斯,F,17,4-7,2-4,0-0,0,2,"
2","
0",1,0,0,0,"
10","
-7"
布拉德-沃纳梅克,G,16,2-4,1-3,4-4,0,5,"
5","
4",1,1,3,0,"
9","
+4"
谢米-奥杰莱,F,13,2-4,1-2,0-0,2,2,"
4","
0",1,0,2,0,"
5","
+3"
罗密欧-兰福德,G,11,1-3,0-0,0-0,1,2,"
3","
0",1,0,0,0,"
2","
-2"
特里蒙特-沃特斯,G,11,3-5,0-1,0-0,0,1,"
1","
3",0,2,2,0,"
6","
-1"
罗伯特-威廉姆斯,C-F,9,0-1,0-0,0-0,0,3,"
3","
1",3,1,1,1,"
0","
-4"
哈维特-格林,G-F,7,2-2,0-0,0-0,0,1,"
1","
0",0,2,1,0,"
4","
-1"
马克思-斯特鲁斯,G,7,0-2,0-2,0-0,0,1,"
1","
1",1,0,2,0,"
0","
-1"
塔科-法尔,C,6,0-1,0-0,0-0,1,1,"
2","
1",0,0,0,0,"
0","
+1"
樊尚-普瓦里耶,C,5,0-0,0-0,0-0,0,1,"
1","
0",2,0,2,0,"
0","
-2"
肯巴-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
亚特-马滕,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯泽-盖茨,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
