黄蜂
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德文特-格雷厄姆,G,46,6-21,3-13,0-0,1,8,"
9","
13",2,1,5,0,"
15","
+4"
特里-罗齐尔,G,36,10-18,3-9,3-4,1,3,"
4","
3",3,1,3,0,"
26","
-2"
PJ-华盛顿,F,37,7-15,0-2,0-2,1,4,"
5","
0",0,0,1,1,"
14","
+20"
迈尔斯-布里奇斯,F,29,5-11,1-4,0-1,2,4,"
6","
2",4,0,0,1,"
11","
-2"
俾斯麦-比永博,C,28,3-5,0-0,4-6,5,5,"
10","
1",5,0,0,2,"
10","
+9"
科迪-泽勒,F-C,24,4-9,0-2,0-0,3,5,"
8","
1",6,2,2,0,"
8","
-7"
马利克-蒙克,G,23,2-7,0-3,0-0,1,1,"
2","
4",2,1,1,0,"
4","
-13"
科迪-马丁,F-G,22,3-8,0-3,4-5,1,5,"
6","
0",4,2,1,0,"
10","
+8"
马文-威廉姆斯,F,14,2-4,0-2,0-0,2,0,"
2","
1",1,0,0,0,"
4","
-25"
德维恩-培根,G-F,6,0-3,0-1,0-0,0,2,"
2","
1",0,1,2,0,"
0","
-2"
杰伦-麦克丹尼尔斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克尔-基德-吉尔克里斯特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科比-西蒙斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼古拉斯-巴图姆,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
吉列尔莫-埃尔南戈麦斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯莱布-马丁,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-弗兰克斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷霆
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
谢伊-吉尔杰斯-亚历山大,G,36,10-17,1-1,6-8,1,3,"
4","
1",1,2,1,0,"
27","
-1
"
克里斯-保罗,G,35,6-20,0-6,4-4,1,6,"
7","
6",2,1,1,0,"
16","
-5
"
特伦斯-弗格森,F,29,0-3,0-3,0-0,1,4,"
5","
0",5,0,0,0,"
0","
-9
"
达里厄斯-贝兹利,F,22,0-7,0-6,0-0,0,6,"
6","
1",4,0,0,1,"
0","
-8
"
史蒂文-亚当斯,C,34,6-9,0-0,2-4,4,8,"
12","
3",2,2,2,2,"
14","
+1
"
丹尼斯-施罗德,G,35,10-17,3-8,1-4,0,2,"
2","
3",2,0,3,0,"
24","
+13"
德翁特-伯顿,G-F,21,3-8,0-3,0-1,0,3,"
3","
1",1,0,0,0,"
6","
+3"
纳伦斯-诺埃尔,C-F,19,2-2,0-0,4-6,2,5,"
7","
2",3,3,4,0,"
8","
+1"
阿卜杜勒-纳迪尔,F,17,1-3,0-2,0-0,0,1,"
1","
1",0,0,3,1,"
2","
+3"
吕冈茨-多尔特,G,17,2-3,1-2,2-4,1,1,"
2","
1",3,0,0,0,"
7","
+12"
达尼罗-加里纳利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-赫维,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克-穆斯卡拉,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-巴顿,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
哈米杜-迪亚洛,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-罗伯森,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
