太阳
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德文-布克,G,38,14-27,2-5,8-8,0,3,"
3","
7",4,0,4,0,"
38","
+7"
里基-卢比奥,G,33,3-7,1-4,2-4,1,3,"
4","
10",4,1,2,0,"
9","
+6"
凯利-乌布雷,F,40,11-16,5-7,2-4,1,4,"
5","
1",4,3,0,0,"
29","
+6"
德安德烈-艾顿,F,37,5-11,0-0,5-6,1,12,"
13","
5",3,0,1,1,"
15","
+10"
阿隆-贝恩斯,C,29,7-16,2-8,4-5,4,8,"
12","
2",6,0,1,1,"
20","
+7"
米卡尔-布里奇斯,F,20,1-3,0-1,2-2,0,4,"
4","
0",1,2,1,0,"
4","
+10"
卡梅伦-约翰逊,F,18,1-4,0-1,1-2,0,1,"
1","
0",2,0,0,1,"
3","
+4"
埃利-奥科博,G-F,13,0-2,0-1,2-2,1,2,"
3","
3",0,1,1,0,"
2","
-3"
谢赫-迪亚洛,F-C,8,0-3,0-0,0-0,1,1,"
2","
0",0,0,0,0,"
0","
+2"
达里奥-沙里奇,F,4,0-1,0-1,0-0,0,1,"
1","
0",1,0,0,0,"
0","
-9"
杰伦-勒丘,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰里德-哈珀,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰勒-约翰逊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰-杰罗姆,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰文-卡特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-卡明斯基,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼克斯
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃尔弗里德-佩顿,G,32,6-10,0-1,3-8,1,4,"
5","
6",5,0,2,0,"
15","
-4
"
RJ-巴雷特,G,31,3-10,1-6,3-4,2,2,"
4","
2",3,2,4,1,"
10","
-2
"
马库斯-莫里斯,F,35,8-17,4-8,5-8,3,0,"
3","
2",1,2,0,1,"
25","
-6
"
朱利叶斯-兰德尔,F,35,5-17,0-6,3-3,0,13,"
13","
3",3,1,3,2,"
13","
-3
"
泰-吉布森,C,14,1-2,0-0,0-0,3,3,"
6","
0",3,0,1,0,"
2","
-4
"
米切尔-罗宾逊,C-F,21,4-7,0-0,1-2,2,5,"
7","
0",3,0,1,3,"
9","
-6"
博比-波蒂斯,F,20,7-10,3-6,3-3,0,4,"
4","
2",3,0,1,0,"
20","
-2"
雷吉-布洛克,G-F,19,4-11,1-5,0-0,1,1,"
2","
1",2,2,0,0,"
9","
-6"
弗朗克-尼利基纳,G,16,2-5,0-3,2-2,1,1,"
2","
2",1,0,3,0,"
6","
-4"
凯文-诺克斯,F,13,1-2,1-1,0-0,0,4,"
4","
0",2,0,0,0,"
3","
-4"
韦恩-艾灵顿,G,5,0-1,0-1,0-0,0,2,"
2","
1",0,0,0,0,"
0","
+1"
伊万-拉布,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿朗佐-特里尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
丹尼斯-史密斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
伊格纳斯-布拉兹代基斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
丹伊恩-多特森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡迪姆-阿伦,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
