雷霆
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹尼斯-施罗德,G,22,5-6,1-1,2-2,0,6,"
6","
5",2,0,1,0,"
13","
+12"
克里斯-保罗,G,17,2-4,2-3,0-0,0,3,"
3","
4",3,0,5,0,"
6","
+2"
谢伊-吉尔杰斯-亚历山大,F,26,7-12,4-8,6-7,2,2,"
4","
1",2,0,3,1,"
24","
-1"
达尼罗-加里纳利,F,17,5-7,0-1,0-0,2,7,"
9","
0",1,0,0,0,"
10","
+2"
史蒂文-亚当斯,C,21,5-8,1-1,6-9,1,2,"
3","
3",2,0,2,0,"
17","
+8"
哈米杜-迪亚洛,G,24,3-8,0-0,2-2,1,6,"
7","
2",3,1,1,0,"
8","
+2"
达里厄斯-贝兹利,F-G,21,4-7,1-1,0-0,0,6,"
6","
3",0,1,1,0,"
9","
+16"
特伦斯-弗格森,G-F,19,4-5,2-3,2-4,0,0,"
0","
1",3,0,1,0,"
12","
+19"
阿卜杜勒-纳迪尔,F,16,1-4,0-2,1-3,0,2,"
2","
2",1,0,3,1,"
3","
-2"
德翁特-伯顿,G-F,16,1-2,1-2,1-2,0,1,"
1","
0",2,1,2,0,"
4","
-2"
纳伦斯-诺埃尔,F-C,13,1-3,0-0,0-0,0,0,"
0","
1",2,0,0,0,"
2","
-5"
德文-霍尔,G,9,0-2,0-1,0-0,0,3,"
3","
1",1,0,0,0,"
0","
+11"
迈克-穆斯卡拉,F-C,8,1-5,1-3,1-2,1,3,"
4","
1",1,1,0,0,"
4","
+11"
贾斯廷-巴顿,C,5,1-3,0-1,0-0,1,1,"
2","
0",1,0,0,0,"
2","
+1"
吕冈茨-多尔特,G,4,1-1,1-1,2-4,0,0,"
0","
0",2,0,0,0,"
5","
+1"
德沃恩 库恩-珀塞尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克-亨利,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿卜杜勒-加迪,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-罗伯森,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃里克-莫兰,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
独行侠
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
小蒂姆-哈达威,G,15,1-7,1-4,0-0,0,1,"
1","
1",2,1,0,0,"
3","
-1
"
德朗-赖特,G,11,1-3,0-1,0-0,0,1,"
1","
1",0,1,0,1,"
2","
-8
"
贾斯廷-杰克逊,F,15,6-8,2-4,0-0,0,1,"
1","
1",2,0,0,0,"
14","
-1
"
多里安-芬尼-史密斯,F,15,1-2,0-1,4-4,0,2,"
2","
1",1,0,1,0,"
6","
-1
"
马克西-克勒贝尔,C,15,5-9,2-5,2-2,0,1,"
1","
0",1,1,0,2,"
14","
+3
"
约什-里夫斯,G,24,3-10,2-6,0-0,1,2,"
3","
2",3,1,3,0,"
8","
-9"
瑞安-布罗科夫,G-F,20,0-2,0-1,2-2,4,6,"
10","
2",4,1,1,0,"
2","
-10"
Dakota Mathias,G,19,2-9,2-8,2-3,0,1,"
1","
0",4,0,1,1,"
8","
-11"
安东尼斯-克利夫兰,G,19,2-10,1-3,4-6,2,5,"
7","
2",3,1,0,0,"
9","
-9"
考特尼-李,G,17,2-8,1-5,2-4,1,2,"
3","
1",1,0,1,0,"
7","
-6"
以赛亚-罗比,F,16,1-6,0-2,0-2,1,5,"
6","
3",1,1,1,2,"
2","
-7"
马场雄大,G,16,3-4,0-1,1-2,0,1,"
1","
0",4,2,1,0,"
7","
-7"
杰伦-布伦森,G,13,3-7,0-3,4-4,0,0,"
0","
5",1,1,1,0,"
10","
+4"
博班-马里亚诺维奇,C,9,2-4,1-2,2-2,2,1,"
3","
2",0,0,1,0,"
7","
-7"
塞思-库里,G,9,1-2,1-2,0-0,1,0,"
1","
1",0,0,0,0,"
3","
-3"
埃里克-霍尔曼,F,5,1-3,0-2,0-0,2,2,"
4","
0",1,0,1,0,"
2","
-2"
德怀特-鲍威尔,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
何塞-巴里亚,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯塔普斯-波尔津吉斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢卡-东契奇,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
