老鹰
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特雷-杨,G,26,4-10,1-6,0-0,0,4,"
4","
11",4,0,8,0,"
9","
-15"
德安德烈-本布里,G,21,6-11,1-2,3-6,1,2,"
3","
3",3,2,2,2,"
16","
-1"
约翰-科林斯,F,22,5-12,1-3,2-3,3,2,"
5","
1",2,0,2,1,"
13","
-14"
达米安-琼斯,C,19,1-2,0-1,1-3,1,4,"
5","
1",3,0,1,2,"
3","
-13"
德安德烈-亨特,F-G,25,4-6,2-4,0-0,0,2,"
2","
2",2,1,3,0,"
10","
-12"
Charlie Brown,G,25,4-8,1-4,2-2,2,3,"
5","
0",2,1,3,1,"
11","
-10"
贾巴里-帕克,F,23,4-9,1-4,1-1,1,4,"
5","
1",3,1,2,0,"
10","
-13"
文斯-卡特,G-F,16,2-5,1-4,0-0,0,3,"
3","
2",2,0,1,0,"
5","
-11"
亚历克斯-莱恩,C,15,4-6,2-4,4-5,0,3,"
3","
0",2,0,0,0,"
14","
-3"
卡姆-雷迪什,F-G,15,4-7,3-4,0-0,0,2,"
2","
1",1,0,1,0,"
11","
-19"
布鲁诺-费尔南多,F,12,1-2,0-0,1-2,0,2,"
2","
1",3,0,4,3,"
3","
-8"
Tahjere McCall,G,9,0-4,0-1,1-2,1,0,"
1","
1",1,0,1,0,"
1","
-3"
阿尔莫尼-布鲁克斯,NA,8,1-4,1-3,0-0,0,1,"
1","
2",1,0,1,0,"
3","
-1"
马库斯-德里克森,F,5,0-1,0-1,0-0,0,3,"
3","
0",0,0,0,0,"
0","
+3"
雷-斯波尔丁,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-赫尔特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃文-特纳,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿伦-克拉布,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
钱德勒-帕森斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布兰登-古德温,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
鹈鹕
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
朗佐-鲍尔,G,25,3-10,3-8,0-0,1,4,"
5","
7",1,0,1,1,"
9","
+16
"
朱-霍勒迪,G,18,7-9,3-5,4-4,0,1,"
1","
3",1,1,1,2,"
21","
+16
"
蔡恩-威廉森,F,28,6-13,0-2,4-7,1,6,"
7","
3",2,3,4,0,"
16","
+18
"
布兰登-英格拉姆,F,23,6-12,2-4,5-6,1,5,"
6","
1",3,1,3,0,"
19","
+14
"
德里克-费沃斯,C,8,1-1,0-0,0-0,1,1,"
2","
0",2,0,0,1,"
2","
-2
"
肯里奇-威廉姆斯,F-G,24,1-3,1-3,0-0,1,4,"
5","
1",3,1,3,2,"
3","
+10"
尼科勒-梅利,F-C,22,4-12,1-6,2-2,2,6,"
8","
4",1,2,1,0,"
11","
+29"
弗兰克-杰克逊,G,16,2-6,1-4,4-4,0,2,"
2","
0",2,0,1,0,"
9","
+7"
约什-哈特,G,16,2-5,2-4,0-0,0,2,"
2","
0",4,1,0,0,"
6","
+10"
尼基尔-亚历山大-沃克,G,15,5-10,2-5,0-0,1,1,"
2","
1",0,2,4,0,"
12","
+6"
贾利尔-奥卡福,C,15,4-6,0-0,3-4,5,1,"
6","
3",3,1,2,0,"
11","
0"
JJ-雷迪克,G,13,2-7,1-2,2-2,0,1,"
1","
1",0,0,0,0,"
7","
+6"
伊托万-摩尔,G,8,2-5,1-2,0-0,0,2,"
2","
1",0,0,0,0,"
5","
-4"
贾克森-海斯,C,5,1-2,0-0,0-0,1,2,"
3","
0",0,0,0,0,"
2","
-3"
Zylan Cheatham,F,3,0-0,0-0,0-0,1,1,"
2","
0",0,0,0,1,"
0","
-3"
达里厄斯-米勒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
Kavell Bigby-Williams,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-格雷,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
Jalen Adams,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
Javon Bess,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
