凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
马库斯-斯马特,G,32,4-12,3-7,2-2,2,1,"
3","
6",5,2,1,1,"
13","
-24"
杰伦-布朗,G,31,11-25,0-4,5-9,5,3,"
8","
3",5,0,2,1,"
27","
-25"
杰森-塔特姆,F,36,9-22,2-6,0-0,1,7,"
8","
2",1,1,3,1,"
20","
-21"
特里斯坦-汤普森,F,21,3-8,0-0,2-2,5,3,"
8","
0",5,0,1,1,"
8","
-19"
丹尼尔-泰斯,C,23,1-3,0-2,0-0,1,4,"
5","
3",3,0,1,0,"
2","
-14"
佩顿-普里查德,G,25,3-5,1-2,0-0,0,2,"
2","
1",3,2,3,0,"
7","
-9"
杰夫-蒂格,G,21,0-5,0-1,0-0,0,1,"
1","
2",1,1,2,0,"
0","
0"
格兰特-威廉姆斯,F,19,2-4,0-1,0-0,2,4,"
6","
4",3,0,0,1,"
4","
-4"
谢米-奥杰莱,F,14,2-7,1-2,4-6,3,1,"
4","
1",1,0,0,0,"
9","
-4"
阿龙-内史密斯,G-F,9,1-2,1-2,0-0,0,0,"
0","
0",0,0,1,0,"
3","
-6"
贾文特-格林,G-F,4,1-3,0-0,0-0,1,1,"
2","
0",0,0,0,0,"
2","
-6"
特里蒙特-沃特斯,G,2,0-1,0-0,0-0,0,0,"
0","
1",0,0,1,0,"
0","
-4"
卡森-爱德华兹,G,2,0-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-4"
塔科-法尔,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-威廉姆斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗密欧-兰福德,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯巴-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
篮网
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
凯里-欧文,G,33,13-21,7-10,4-4,1,5,"
6","
8",4,1,1,0,"
37","
+31
"
斯潘塞-丁威迪,G,29,2-6,0-2,2-2,0,4,"
4","
2",3,2,2,1,"
6","
+16
"
凯文-杜兰特,F,33,9-16,3-4,8-9,0,4,"
4","
3",3,2,2,0,"
29","
+31
"
乔-哈里斯,F,26,3-6,2-4,1-2,0,1,"
1","
0",4,0,0,0,"
9","
+23
"
德安德烈-乔丹,C,19,2-2,0-0,0-2,2,5,"
7","
2",2,0,1,2,"
4","
+5
"
贾勒特-阿伦,C,21,2-3,0-0,5-6,5,6,"
11","
1",1,0,1,4,"
9","
+18"
兰德里-沙梅特,G,19,1-3,1-3,2-2,0,3,"
3","
1",0,0,1,1,"
5","
+1"
卡里斯-勒韦尔,G,19,5-8,0-2,0-0,0,1,"
1","
3",1,0,7,1,"
10","
+1"
杰夫-格林,F,15,1-3,0-1,0-0,1,3,"
4","
0",1,0,0,0,"
2","
+1"
托里恩-普林斯,F,12,1-5,1-2,2-2,0,0,"
0","
0",2,0,0,1,"
5","
-7"
雷吉-佩里,F-C,2,0-0,0-0,0-0,0,0,"
0","
1",0,0,0,0,"
0","
+4"
蒂莫泰-卢瓦乌-卡巴罗,G-F,2,1-1,0-0,2-2,0,0,"
0","
0",0,0,0,0,"
4","
+4"
泰勒-约翰逊,G,2,1-1,1-1,0-0,0,0,"
0","
0",0,0,0,0,"
3","
+4"
罗季翁斯-库鲁茨,F,2,0-1,0-0,0-0,0,1,"
1","
0",1,0,0,0,"
0","
+4"
布鲁斯-布朗,G-F,2,0-0,0-0,0-0,0,1,"
1","
0",0,0,0,0,"
0","
+4"
克里斯-奇奥萨,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼古拉斯-克拉克斯顿,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
