活塞
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
斯维亚托斯拉夫-米哈伊柳克,G,28,3-9,1-5,0-0,1,4,"
5","
2",2,1,3,0,"
7","
-14"
德里克-罗斯,G,23,6-15,0-3,0-0,0,0,"
0","
4",0,0,2,1,"
12","
-12"
塞古-敦布亚,F,34,3-8,2-7,0-2,0,5,"
5","
3",3,0,1,0,"
8","
-19"
托尼-斯内尔,F,22,4-6,1-2,1-1,0,0,"
0","
2",1,1,1,0,"
10","
-18"
索恩-梅克,C,18,4-8,3-5,0-0,0,6,"
6","
2",3,0,2,2,"
11","
-8"
布鲁斯-布朗,G,32,7-10,1-2,1-1,2,8,"
10","
7",3,0,0,0,"
16","
-9"
克里斯蒂安-伍德,F,27,4-10,1-5,9-10,2,9,"
11","
1",5,1,4,1,"
18","
-5"
兰斯顿-加洛韦,G,23,4-6,2-3,2-2,0,1,"
1","
1",0,0,2,0,"
12","
-12"
约翰-亨森,F-C,15,3-5,0-0,0-0,2,2,"
4","
1",4,0,3,1,"
6","
-3"
布兰登-奈特,G,12,0-3,0-3,0-0,0,1,"
1","
2",2,0,3,0,"
0","
-9"
乔丹-博恩,G,5,2-3,2-2,0-0,0,3,"
3","
0",0,0,0,0,"
6","
+9"
马基夫-莫里斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
路易斯-金,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布雷克-格里芬,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-托马斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢克-肯纳德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
韦斯利-马修斯,G,28,2-5,1-3,0-0,1,0,"
1","
4",0,0,0,0,"
5","
+10
"
埃里克-布莱索,G,27,8-14,2-5,1-1,0,4,"
4","
6",0,2,1,1,"
19","
+17
"
克里斯-米德尔顿,F,32,11-18,4-5,2-2,1,7,"
8","
3",4,1,0,0,"
28","
+32
"
扬尼斯-阿德托昆博,F,32,13-23,0-3,7-11,2,14,"
16","
4",4,3,2,1,"
33","
+39
"
布鲁克-洛佩斯,C,24,4-9,1-5,9-10,0,2,"
2","
1",1,0,1,0,"
18","
+23
"
乔治-希尔,G,20,1-2,0-0,2-2,0,1,"
1","
3",2,3,0,0,"
4","
+10"
唐特-迪温琴佐,G,18,3-4,1-2,1-1,1,1,"
2","
0",0,0,0,0,"
8","
+8"
罗宾-洛佩斯,C,15,4-9,1-4,0-0,2,0,"
2","
1",2,1,1,0,"
9","
0"
帕特-康诺顿,G-F,14,0-3,0-1,0-0,0,1,"
1","
1",0,0,0,1,"
0","
-4"
艾森-伊利亚索瓦,F,14,0-0,0-0,0-0,0,2,"
2","
0",1,2,0,0,"
0","
-10"
马文-威廉姆斯,F,9,0-2,0-2,0-0,0,1,"
1","
1",0,2,0,0,"
0","
-3"
斯特林-布朗,G-F,3,0-2,0-2,0-0,0,0,"
0","
0",1,0,1,0,"
0","
-11"
DJ-威尔森,F,3,1-2,0-1,0-0,1,0,"
1","
0",0,0,1,0,"
2","
-11"
萨纳西斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-梅森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-科沃尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
