独行侠
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
卢卡-东契奇,G,40,10-22,2-8,6-11,1,5,"
6","
9",2,2,2,0,"
28","
+3"
小蒂姆-哈达威,G,39,4-15,4-12,2-2,0,5,"
5","
1",1,1,0,0,"
14","
+17"
马克西-克勒贝尔,F,38,6-13,3-9,0-0,0,4,"
4","
1",3,0,1,0,"
15","
+11"
考特尼-李,F,20,3-6,1-1,0-0,0,1,"
1","
1",2,0,0,0,"
7","
-6"
博班-马里亚诺维奇,C,31,12-20,0-0,7-8,9,8,"
17","
1",1,2,3,0,"
31","
+5"
德朗-赖特,G,28,3-8,2-3,2-2,2,7,"
9","
4",0,4,2,1,"
10","
+27"
何塞-巴里亚,G,17,1-2,0-0,0-0,0,1,"
1","
4",3,0,1,0,"
2","
+7"
贾斯廷-杰克逊,F,16,0-3,0-2,0-0,0,2,"
2","
2",1,0,0,1,"
0","
+11"
威利-考利-斯坦,C,10,3-3,0-0,0-0,1,6,"
7","
0",1,0,1,0,"
6","
+5"
塞思-库里,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克尔-基德-吉尔克里斯特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德怀特-鲍威尔,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰伦-布伦森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
多里安-芬尼-史密斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯塔普斯-波尔津吉斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安东尼斯-克利夫兰,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-里夫斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
掘金
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
贾马尔-默里,G,38,10-22,3-11,2-2,0,6,"
6","
5",2,1,4,0,"
25","
-12
"
加里-哈里斯,G,25,3-5,1-3,1-2,0,0,"
0","
1",1,0,1,0,"
8","
-18
"
威尔-巴顿,F,38,9-17,4-9,1-2,0,6,"
6","
3",0,1,0,1,"
23","
+2
"
保罗-米尔萨普,F,34,5-11,2-5,0-1,1,7,"
8","
3",4,1,2,1,"
12","
+3
"
尼古拉-约基奇,C,34,7-10,0-2,0-0,2,11,"
13","
8",3,0,5,0,"
14","
+5
"
托里-克雷格,F,19,1-3,1-3,0-0,0,1,"
1","
1",4,1,1,1,"
3","
-1"
蒙特-莫里斯,G,17,1-6,1-3,0-0,0,0,"
0","
1",0,1,0,0,"
3","
-17"
杰拉米-格兰特,F,17,3-4,2-3,1-1,0,2,"
2","
0",3,0,0,0,"
9","
-24"
梅森-普拉姆利,F-C,13,0-2,0-0,0-0,0,3,"
3","
1",2,0,2,1,"
0","
-19"
小迈克尔-波特,F,5,0-3,0-0,0-0,0,1,"
1","
0",1,1,0,0,"
0","
+1"
凯塔-贝茨-迪奥普,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗拉特科-钱查尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
诺阿-冯莱,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
波尔-波尔,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特洛伊-丹尼尔斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
PJ-多齐尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
