雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
韦斯利-马修斯,G,28,5-9,2-6,2-2,0,3,"
3","
2",1,1,0,0,"
14","
+21"
埃里克-布莱索,G,26,6-16,0-4,2-3,2,2,"
4","
8",2,1,1,0,"
14","
+9"
扬尼斯-阿德托昆博,F,29,5-15,0-2,4-8,1,9,"
10","
7",2,0,2,2,"
14","
+10"
克里斯-米德尔顿,F,29,9-14,3-5,0-0,2,6,"
8","
2",1,1,4,0,"
21","
+17"
布鲁克-洛佩斯,C,28,5-9,3-7,3-3,0,5,"
5","
1",2,3,1,2,"
16","
+6"
帕特-康诺顿,G-F,21,6-8,4-5,1-1,0,4,"
4","
4",3,0,0,0,"
17","
-2"
艾森-伊利亚索瓦,F-C,19,1-5,1-2,0-0,1,5,"
6","
1",0,1,0,0,"
3","
+15"
乔治-希尔,G,19,7-10,1-2,4-7,2,6,"
8","
3",0,2,0,0,"
19","
+12"
凯尔-科沃尔,G-F,18,3-3,3-3,0-0,0,1,"
1","
0",1,0,1,1,"
9","
-1"
罗宾-洛佩斯,C,17,1-2,0-1,0-0,0,1,"
1","
1",3,0,2,2,"
2","
+6"
唐特-迪温琴佐,G,2,0-0,0-0,0-0,0,0,"
0","
0",0,0,1,0,"
0","
-4"
DJ-威尔森,F,2,0-1,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-4"
萨纳西斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯特林-布朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-梅森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德拉甘-本德尔,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
骑士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
科林-塞克斯顿,G,30,8-15,2-5,0-0,0,3,"
3","
1",3,0,2,0,"
18","
-15
"
达里厄斯-加兰,G,23,4-11,1-5,0-0,0,1,"
1","
2",3,0,2,0,"
9","
-11
"
凯文-乐福,F,33,5-12,3-10,2-2,0,16,"
16","
2",4,0,4,0,"
15","
-14
"
切迪-奥斯曼,F,27,4-8,2-5,0-0,0,1,"
1","
2",2,0,0,0,"
10","
-6
"
特里斯坦-汤普森,C,33,8-18,0-0,1-2,5,8,"
13","
4",3,0,0,0,"
17","
-19
"
乔丹-克拉克森,G,25,6-13,2-6,3-3,0,0,"
0","
4",0,0,1,0,"
17","
-17"
小拉里-南斯,F-C,25,6-9,2-4,1-2,3,5,"
8","
1",2,0,0,2,"
15","
-5"
马修-戴拉维多瓦,G,22,2-5,0-2,1-1,0,2,"
2","
3",3,1,2,0,"
5","
-6"
小凯文-波特,G,16,1-7,0-2,2-2,2,2,"
4","
0",2,0,0,1,"
4","
0"
泰勒-库克,F,2,1-2,0-0,0-0,0,0,"
0","
0",0,1,0,0,"
2","
+4"
阿方索-麦金尼,F,2,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+4"
安特-日日奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-亨森,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪安-韦德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪伦-温德勒,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布兰登-奈特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
