76人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
本-西蒙斯,G,37,5-11,0-0,0-0,3,11,"
14","
5",3,2,5,0,"
10","
0"
约什-理查德森,G,17,4-6,1-3,0-0,0,0,"
0","
3",1,0,1,1,"
9","
0"
托拜厄斯-哈里斯,F,33,5-15,0-4,4-6,0,6,"
6","
2",1,0,2,2,"
14","
+23"
艾尔-霍弗德,F,32,5-9,0-3,2-2,0,7,"
7","
5",0,1,1,1,"
12","
+11"
乔尔-恩比德,C,32,10-19,1-4,12-14,4,12,"
16","
1",0,0,3,2,"
33","
+5"
迈克-斯科特,F,23,0-7,0-6,0-0,1,1,"
2","
2",0,1,0,1,"
0","
-10"
富尔坎-科尔克马兹,G-F,21,1-3,0-2,0-0,0,2,"
2","
1",2,0,2,0,"
2","
+8"
马蒂斯-赛布尔,F-G,21,5-5,3-3,2-2,0,3,"
3","
1",3,4,2,2,"
15","
+4"
詹姆斯-恩尼斯,F,11,0-2,0-1,0-0,0,0,"
0","
0",1,0,0,1,"
0","
-17"
劳尔-内托,G,11,1-1,0-0,0-0,0,0,"
0","
0",1,0,1,0,"
2","
+6"
诺维尔-佩莱,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔纳-博尔登,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马里亚尔-沙约克,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
谢克-米尔顿,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特雷-伯克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
扎伊尔-史密斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-奥奎因,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
巴迪-希尔德,G,37,9-24,3-12,1-1,2,4,"
6","
4",3,0,3,0,"
22","
-16
"
科里-约瑟夫,G,28,1-5,0-0,0-0,1,2,"
3","
5",1,2,2,1,"
2","
-13
"
哈里森-巴恩斯,F,39,6-14,1-4,1-2,0,9,"
9","
6",1,1,0,0,"
14","
-2
"
内马尼亚-别利察,F,26,3-10,1-4,0-0,2,2,"
4","
1",5,0,2,0,"
7","
-19
"
里乔恩-霍姆斯,C,20,1-4,0-0,1-2,0,8,"
8","
0",2,1,2,1,"
3","
-21
"
波格丹-波格丹诺维奇,G,28,7-15,2-6,1-2,0,2,"
2","
3",0,4,1,0,"
17","
+15"
德维恩-戴德蒙,C,23,8-12,2-5,0-2,2,4,"
6","
0",5,1,0,0,"
18","
+20"
贾斯廷-詹姆斯,G-F,19,3-6,0-1,0-0,0,2,"
2","
1",1,0,0,1,"
6","
+6"
约吉-费雷尔,G,15,1-5,0-2,0-0,1,1,"
2","
1",0,0,0,0,"
2","
+5"
哈里-贾尔斯,F-C,5,0-0,0-0,0-0,0,0,"
0","
1",1,0,1,0,"
0","
-5"
马文-巴格利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-盖伊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达龙-福克斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
韦尼恩-加布里埃尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特雷沃-阿里扎,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达全-杰弗里斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯莱布-斯瓦尼根,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
