火箭
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
拉塞尔-威斯布鲁克,G,34,11-25,0-0,6-7,6,10,"
16","
8",2,4,5,1,"
28","
+25"
詹姆斯-哈登,G,31,6-13,2-6,13-15,1,4,"
5","
5",3,2,3,0,"
27","
+7"
PJ-塔克,F,31,3-9,2-6,0-0,3,6,"
9","
4",4,1,0,0,"
8","
+13"
本-麦克勒摩,F,18,1-3,0-1,0-0,0,1,"
1","
1",1,0,2,0,"
2","
-10"
克林特-卡佩拉,C,34,7-14,0-0,0-1,8,3,"
11","
2",1,0,1,5,"
14","
+9"
埃里克-戈登,G-F,29,8-11,6-8,3-3,0,0,"
0","
2",2,0,1,1,"
25","
+22"
丹纽尔-豪斯,F-G,25,1-5,0-2,0-0,0,4,"
4","
1",0,0,0,0,"
2","
+28"
奥斯汀-里弗斯,G,21,3-5,3-4,2-2,0,4,"
4","
1",1,2,2,0,"
11","
+8"
迈克尔-弗雷泽,G,6,0-1,0-1,0-0,0,0,"
0","
0",2,1,0,0,"
0","
-8"
以赛亚-哈尔滕施泰因,C-F,4,1-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
2","
-7"
克里斯-克莱蒙斯,G,4,1-2,0-1,0-0,0,0,"
0","
1",0,0,2,0,"
2","
-7"
萨博-塞福洛沙,F-G,3,0-0,0-0,0-0,0,3,"
3","
1",0,0,1,0,"
0","
0"
威廉-霍华德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰森-钱德勒,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰拉德-格林,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
内内,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
掘金
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
威尔-巴顿,G,38,3-14,2-6,0-0,1,2,"
3","
6",3,2,2,1,"
8","
-17
"
蒙特-莫里斯,G,29,4-7,2-4,1-1,0,2,"
2","
3",2,3,1,0,"
11","
-1
"
杰拉米-格兰特,F,35,7-17,2-4,1-1,4,3,"
7","
1",1,3,0,2,"
17","
-6
"
托里-克雷格,F,27,6-10,1-3,1-2,2,5,"
7","
0",5,2,1,2,"
14","
-6
"
尼古拉-约基奇,C,34,8-19,0-1,3-6,4,8,"
12","
10",2,1,6,1,"
19","
-9
"
马利克-比斯利,G,31,4-10,1-5,3-3,0,0,"
0","
1",4,0,1,0,"
12","
-14"
PJ-多齐尔,G-F,21,7-12,1-4,0-0,1,2,"
3","
2",2,0,1,0,"
15","
-16"
胡安-埃尔南戈麦斯,F,14,1-1,0-0,2-2,1,3,"
4","
1",1,0,0,0,"
4","
-18"
贾里德-范德比尔特,F,8,1-1,0-0,0-0,0,1,"
1","
0",1,0,2,0,"
2","
0"
弗拉特科-钱查尔,F,3,1-1,1-1,0-0,0,1,"
1","
1",0,1,1,0,"
3","
+7"
贾马尔-默里,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
波尔-波尔,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
梅森-普拉姆利,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
保罗-米尔萨普,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
小迈克尔-波特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
加里-哈里斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
