步行者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
马尔科姆-布罗格登,G,29,6-10,2-3,15-15,0,2,"
2","
8",1,2,1,0,"
29","
-2"
杰里米-兰姆,G,23,2-8,0-2,2-2,0,0,"
0","
2",2,0,1,1,"
6","
-13"
多曼塔斯-萨博尼斯,F,35,5-11,0-0,5-6,2,12,"
14","
8",4,1,2,0,"
15","
+21"
TJ-沃伦,F,30,5-9,2-4,2-4,0,1,"
1","
2",2,1,2,0,"
14","
-7"
迈尔斯-特纳,C,24,4-10,1-5,2-2,1,3,"
4","
1",1,0,1,2,"
11","
-15"
贾斯廷-霍勒迪,F-G,32,7-14,3-6,0-0,0,6,"
6","
0",3,3,1,0,"
17","
-1"
阿龙-霍勒迪,G,27,8-9,2-3,0-1,0,3,"
3","
1",2,2,0,0,"
18","
+29"
TJ-麦康奈尔,G,20,1-3,0-0,2-2,0,1,"
1","
5",0,2,2,1,"
4","
+6"
道格-麦克德莫特,F,18,3-11,0-2,2-4,2,3,"
5","
0",3,0,0,0,"
8","
+12"
戈加-比塔泽,C-F,2,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-5"
亚卡尔-桑普森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿利兹-约翰逊 ,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
TJ-利夫,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布赖恩-鲍恩二世,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃德蒙-萨姆纳,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
维克托-奥拉迪波,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
纳兹-米特鲁-朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
肯巴-沃克,G,35,16-28,7-15,5-7,0,3,"
3","
7",1,2,2,0,"
44","
-1
"
杰伦-布朗,G,34,7-12,2-5,2-3,0,8,"
8","
8",6,1,4,0,"
18","
+13
"
杰森-塔特姆,F,37,4-13,2-8,6-6,0,6,"
6","
3",2,2,3,0,"
16","
-8
"
戈登-海沃德,F,25,4-8,0-2,1-2,0,1,"
1","
3",1,0,2,0,"
9","
-1
"
丹尼尔-泰斯,C,27,5-9,1-2,0-0,2,4,"
6","
0",6,0,0,0,"
11","
+2
"
布拉德-沃纳梅克,G,24,4-9,1-1,3-4,2,4,"
6","
1",2,1,3,1,"
12","
0"
谢米-奥杰莱,F,24,0-1,0-1,0-0,1,0,"
1","
2",1,0,0,0,"
0","
-10"
埃内斯-坎特,C,14,2-5,0-0,0-0,3,3,"
6","
1",2,0,0,2,"
4","
+4"
卡森-爱德华兹,G,8,1-2,1-2,0-0,0,1,"
1","
0",0,0,0,0,"
3","
-4"
格兰特-威廉姆斯,F,8,0-0,0-0,0-0,0,4,"
4","
0",5,0,1,0,"
0","
-13"
哈维特-格林,G-F,5,0-0,0-0,0-0,0,2,"
2","
0",1,0,0,1,"
0","
-7"
罗密欧-兰福德,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特里蒙特-沃特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-威廉姆斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马库斯-斯马特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
樊尚-普瓦里耶,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔科-法尔,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
