活塞
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
约什-杰克逊,G,26,5-12,1-3,0-0,1,1,"
2","
2",3,1,4,1,"
11","
+18"
基利安-海耶斯,G,23,0-5,0-2,0-0,0,1,"
1","
6",2,0,2,0,"
0","
-2"
杰拉米-格兰特,F,37,9-24,2-9,4-5,1,3,"
4","
0",2,1,1,0,"
24","
+6"
萨迪克-贝,F,30,5-11,5-8,2-4,0,7,"
7","
1",1,2,2,0,"
17","
+13"
梅森-普拉姆利,C,30,3-5,0-0,2-4,5,12,"
17","
1",1,2,1,1,"
8","
+8"
德里克-罗斯,G,24,7-12,0-3,3-4,0,5,"
5","
4",2,2,4,0,"
17","
+4"
德朗-赖特,G,22,1-4,0-1,0-0,2,0,"
2","
2",1,0,2,0,"
2","
-15"
以赛亚-斯图尔特,F-C,18,3-5,0-0,2-3,3,2,"
5","
0",3,0,1,0,"
8","
-5"
斯维亚托斯拉夫-米哈伊柳克,G-F,18,3-7,3-6,0-0,0,0,"
0","
0",0,1,0,0,"
9","
-10"
塞古-敦布亚,F,11,0-3,0-2,0-0,1,4,"
5","
2",1,0,1,0,"
0","
-2"
布雷克-格里芬,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
代维达斯-西尔维迪斯,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾利尔-奥卡福,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-杰克逊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
韦恩-艾灵顿,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
萨宾-李,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗德尼-麦格鲁德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
马库斯-斯马特,G,38,5-14,3-6,0-3,0,3,"
3","
9",3,3,4,0,"
13","
-1
"
杰伦-布朗,G,38,12-20,1-7,0-0,2,7,"
9","
2",3,3,4,2,"
25","
-9
"
杰森-塔特姆,F,37,11-24,3-11,3-5,0,6,"
6","
2",1,1,3,1,"
28","
+4
"
特里斯坦-汤普森,F,26,2-4,0-0,1-2,1,8,"
9","
2",2,1,3,2,"
5","
-2
"
丹尼尔-泰斯,C,24,1-2,0-1,0-0,1,5,"
6","
0",3,0,2,3,"
2","
-9
"
杰夫-蒂格,G,20,4-5,1-1,3-4,0,1,"
1","
3",3,2,1,0,"
12","
+5"
格兰特-威廉姆斯,F,19,4-7,0-1,0-0,2,3,"
5","
0",4,0,0,0,"
8","
-3"
佩顿-普里查德,G,16,0-3,0-3,0-0,0,0,"
0","
2",0,2,2,1,"
0","
+1"
罗伯特-威廉姆斯,C-F,11,0-2,0-1,0-0,1,4,"
5","
0",0,0,0,1,"
0","
+1"
谢米-奥杰莱,F,6,0-0,0-0,0-0,0,1,"
1","
0",0,0,0,0,"
0","
0"
卡森-爱德华兹,G,4,0-2,0-0,0-0,0,0,"
0","
0",1,0,0,0,"
0","
-2"
阿龙-内史密斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾文特-格林,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔科-法尔,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特里蒙特-沃特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗密欧-兰福德,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯巴-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
