篮网
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
斯潘塞-丁威迪,G,22,2-8,1-6,0-2,1,11,"
12","
7",1,1,2,0,"
5","
+24"
卡里斯-勒韦尔,G,20,4-8,1-4,4-6,1,1,"
2","
9",1,3,2,0,"
13","
+25"
罗季翁斯-库鲁茨,F,25,3-6,2-5,1-4,1,2,"
3","
2",1,0,1,0,"
9","
+39"
托里恩-普林斯,F,23,8-10,6-8,0-0,0,4,"
4","
1",2,1,0,0,"
22","
+20"
贾勒特-阿伦,C,20,5-5,0-0,2-4,2,3,"
5","
3",0,1,4,1,"
12","
+26"
扎南-穆萨,G-F,25,7-15,1-5,3-6,3,4,"
7","
3",4,1,0,0,"
18","
+28"
大卫-努瓦巴,G,23,7-8,2-3,2-3,1,4,"
5","
4",1,2,1,0,"
18","
+9"
西奥-平森,G-F,22,2-6,0-3,0-0,0,1,"
1","
7",4,2,2,0,"
4","
+13"
加莱特-坦普尔,G-F,20,4-9,2-7,2-2,2,1,"
3","
3",1,0,0,0,"
12","
+10"
德安德烈-乔丹,C,19,4-4,0-0,3-4,2,6,"
8","
0",0,0,0,0,"
11","
+4"
兰斯-托马斯,F,12,0-0,0-0,0-0,0,2,"
2","
1",1,0,0,0,"
0","
+24"
尼古拉斯-克拉克斯顿,F,9,5-6,0-1,3-4,0,1,"
1","
0",1,0,0,2,"
13","
+18"
亨利-埃伦森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-欧文,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
威尔森-钱德勒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-杜兰特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
CJ-威廉姆斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
邓-阿德尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-埃格布努,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔-哈里斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
巴西弗朗卡
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
戴维-杰克逊,G,35,8-20,3-10,0-1,0,6,"
6","
5",2,3,0,1,"
19","
-28
"
卢西亚诺-帕罗迪,G,26,3-9,2-6,0-2,0,5,"
5","
4",3,0,2,0,"
8","
-39
"
卢卡斯-迪亚斯,F,34,2-9,1-7,1-1,1,3,"
4","
4",2,1,2,1,"
6","
-38
"
吉米-奥利维拉,F,29,7-15,0-4,1-2,2,0,"
2","
3",1,1,0,0,"
15","
-11
"
拉斐尔-赫特希马尔,C,29,9-14,8-10,0-0,0,5,"
5","
1",5,1,4,0,"
26","
-11
"
卡洛斯-沙特曼,NA,26,1-6,0-2,2-2,0,0,"
0","
2",2,0,2,0,"
4","
-44"
卢卡斯-奇波里尼,NA,22,3-7,1-2,0-0,4,3,"
7","
0",3,1,5,0,"
7","
-23"
埃利奥-内托,NA,22,0-5,0-2,0-0,0,1,"
1","
7",5,1,4,0,"
0","
-9"
吉列尔莫-布拉加,NA,13,1-3,0-1,0-0,1,1,"
2","
0",3,0,0,0,"
2","
-24"
奥古斯托-阿尔卡萨,NA,2,1-1,0-0,0-0,0,0,"
0","
0",1,0,1,0,"
2","
-6"
卢卡斯-巴蒂斯塔,NA,1,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-7"
马尔西奥-桑托斯,NA,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
