掘金
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
贾马尔-默里,G,39,9-17,3-6,0-0,1,4,"
5","
6",3,1,4,1,"
21","
+15"
加里-哈里斯,G,32,5-9,3-4,2-2,0,4,"
4","
2",1,2,2,0,"
15","
+6"
威尔-巴顿,F,32,5-11,3-9,0-0,1,5,"
6","
2",2,4,2,2,"
13","
+10"
保罗-米尔萨普,F,21,8-15,3-6,1-1,1,9,"
10","
1",3,1,1,0,"
20","
+5"
尼古拉-约基奇,C,30,4-13,1-5,1-2,0,9,"
9","
7",3,1,2,0,"
10","
+6"
杰拉米-格兰特,F,29,6-13,3-7,4-4,2,4,"
6","
3",2,1,0,1,"
19","
+7"
蒙特-莫里斯,G,24,2-9,0-2,3-3,0,0,"
0","
5",1,0,0,2,"
7","
+7"
梅森-普拉姆利,F-C,15,2-3,0-0,0-0,0,6,"
6","
2",4,1,1,2,"
4","
+10"
小迈克尔-波特,F,12,0-2,0-1,0-0,0,1,"
1","
0",1,0,0,0,"
0","
+3"
托里-克雷格,F,5,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+1"
诺阿-冯莱,F,1,0-0,0-0,0-0,1,0,"
1","
0",0,0,0,0,"
0","
0"
特洛伊-丹尼尔斯,G,1,0-1,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
PJ-多齐尔,G-F,1,0-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
波尔-波尔,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗拉特科-钱查尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯塔-贝茨-迪奥普,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
斯特林-布朗,G,36,6-16,3-8,1-2,2,4,"
6","
3",0,0,1,1,"
16","
-7
"
韦斯利-马修斯,G,32,2-11,1-5,4-5,1,5,"
6","
2",1,2,1,0,"
9","
-10
"
帕特-康诺顿,F,29,2-7,0-5,2-2,1,2,"
3","
1",2,0,3,0,"
6","
-8
"
萨纳西斯-阿德托昆博,F,19,3-6,0-2,3-6,3,3,"
6","
3",2,2,3,1,"
9","
-12
"
罗宾-洛佩斯,C,32,4-11,3-6,0-0,0,5,"
5","
3",2,1,2,1,"
11","
-14
"
弗兰克-梅森,G,30,4-12,1-6,0-0,1,3,"
4","
5",1,1,3,0,"
9","
-16"
凯尔-科沃尔,G-F,24,8-15,5-11,2-3,1,3,"
4","
4",2,1,2,1,"
23","
0"
DJ-威尔森,F,21,4-10,2-6,0-0,1,8,"
9","
1",4,0,1,0,"
10","
-8"
艾森-伊利亚索瓦,F,16,1-2,0-1,0-0,1,4,"
5","
1",1,1,1,0,"
2","
+5"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁克-洛佩斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
唐特-迪温琴佐,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃里克-布莱索,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔治-希尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
扬尼斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯-米德尔顿,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马文-威廉姆斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
