湖人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃弗里-布拉德利,G,20,3-9,2-5,0-0,0,5,"
5","
1",1,0,1,1,"
8","
+12"
丹尼-格林,G,19,2-5,1-3,0-0,1,6,"
7","
2",1,1,0,1,"
5","
+12"
勒布朗-詹姆斯,F,34,12-20,6-9,6-9,1,6,"
7","
9",1,1,2,0,"
36","
+20"
安东尼-戴维斯,F,29,8-12,0-1,2-3,1,4,"
5","
1",1,1,3,0,"
18","
+7"
贾维尔-麦基,C,15,5-7,0-0,4-5,2,3,"
5","
0",2,0,0,1,"
14","
+12"
凯尔-库兹马,F,30,7-11,2-4,2-2,4,8,"
12","
4",2,0,2,0,"
18","
+15"
肯塔维厄斯-考德威尔-波普,G,27,3-5,0-2,0-0,1,0,"
1","
1",0,0,1,1,"
6","
+9"
德怀特-霍华德,C,22,5-5,0-0,2-4,1,10,"
11","
1",2,0,1,0,"
12","
+20"
拉简-隆多,G,21,3-6,0-2,1-2,0,4,"
4","
9",3,0,2,0,"
7","
+13"
亚历克斯-卡鲁索,G,10,1-2,0-0,0-0,0,0,"
0","
0",1,1,0,0,"
2","
-4"
特洛伊-丹尼尔斯,G,4,1-1,1-1,0-0,0,0,"
0","
0",1,0,0,0,"
3","
+7"
奎因-库克,G,4,0-2,0-1,0-0,0,1,"
1","
0",0,0,1,0,"
0","
+7"
贾里德-杜德利,F,4,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+5"
塔伦-霍顿-塔克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德文泰-卡考克,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马库斯-考辛斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科斯塔斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马刺
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
布林-福布斯,G,25,4-8,4-8,1-2,0,0,"
0","
3",1,3,0,0,"
13","
-12
"
德章泰-默里,G,25,5-9,1-1,1-3,1,3,"
4","
2",2,0,0,0,"
12","
-13
"
德马尔-德罗赞,F,33,12-21,0-0,4-5,2,7,"
9","
7",3,0,2,0,"
28","
-5
"
拉马库斯-阿尔德里奇,F,30,3-10,0-1,1-2,0,3,"
3","
1",1,1,0,0,"
7","
-8
"
特雷-莱尔斯,C,17,1-5,1-3,0-0,0,1,"
1","
0",1,0,0,0,"
3","
-10
"
德里克-怀特,G,23,2-6,0-1,1-1,1,1,"
2","
5",1,1,1,1,"
5","
-14"
帕蒂-米尔斯,G,19,1-8,1-7,0-0,0,0,"
0","
1",0,0,0,0,"
3","
-10"
鲁迪-盖伊,F-G,16,1-5,1-1,0-0,0,1,"
1","
1",4,0,0,0,"
3","
-5"
朗尼-沃克,G-F,15,4-8,2-2,1-2,2,1,"
3","
0",1,0,1,1,"
11","
-22"
马科-贝里内利,G,15,4-5,3-3,0-0,0,2,"
2","
0",0,0,0,0,"
11","
-12"
雅各布-珀尔特尔,C,13,3-5,0-0,0-0,0,2,"
2","
1",1,0,0,0,"
6","
-12"
奇梅齐耶-梅图,F-C,4,0-1,0-0,0-0,0,1,"
1","
0",1,0,1,0,"
0","
-7"
凯尔登-约翰逊,F-G,4,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-5"
卢卡-沙马尼奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马雷-卡罗尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奎因达里-韦瑟斯庞,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德鲁-尤班克斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
