凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
马库斯-斯马特,G,38,7-17,2-7,3-3,2,8,"
10","
4",5,0,3,0,"
19","
-14"
肯巴-沃克,G,31,4-14,2-9,4-5,1,5,"
6","
5",2,2,2,0,"
14","
+2"
杰森-塔特姆,F,38,8-22,3-7,0-1,0,5,"
5","
3",4,2,3,1,"
19","
-16"
戈登-海沃德,F,38,9-19,4-7,2-4,0,5,"
5","
4",3,1,0,2,"
24","
+13"
丹尼尔-泰斯,C,28,4-6,1-2,2-2,1,4,"
5","
3",2,0,3,0,"
11","
0"
罗密欧-兰福德,G-F,20,2-3,0-0,2-2,2,3,"
5","
0",1,1,2,0,"
6","
+17"
格兰特-威廉姆斯,F,15,1-4,1-4,0-0,0,3,"
3","
0",4,1,0,1,"
3","
+7"
罗伯特-威廉姆斯,C-F,14,2-3,0-0,2-2,4,1,"
5","
1",2,1,0,1,"
6","
-1"
布拉德-沃纳梅克,G,10,1-1,0-0,0-0,0,0,"
0","
0",2,1,0,0,"
2","
-4"
埃内斯-坎特,C,6,0-1,0-0,0-0,1,1,"
2","
2",0,0,0,0,"
0","
0"
谢米-奥杰莱,F,3,0-2,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-9"
卡森-爱德华兹,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特里蒙特-沃特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔科-法尔,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
樊尚-普瓦里耶,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
哈维特-格林,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰伦-布朗,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷霆
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
克里斯-保罗,G,37,9-19,0-3,10-10,1,5,"
6","
7",2,1,4,1,"
28","
+8
"
吕冈茨-多尔特,G,31,3-8,2-3,0-0,0,4,"
4","
1",4,2,2,1,"
8","
-3
"
达尼罗-加里纳利,F,34,6-17,2-7,4-5,0,6,"
6","
0",1,0,1,0,"
18","
+8
"
特伦斯-弗格森,F,20,2-3,0-1,0-0,1,1,"
2","
0",2,1,1,0,"
4","
+2
"
史蒂文-亚当斯,C,26,1-2,0-0,4-8,0,6,"
6","
1",1,3,1,1,"
6","
+4
"
丹尼斯-施罗德,G,34,10-21,3-8,4-7,0,2,"
2","
6",2,2,2,0,"
27","
-3"
纳伦斯-诺埃尔,C-F,22,1-3,0-0,3-4,1,8,"
9","
0",5,0,3,0,"
5","
-3"
哈米杜-迪亚洛,G-F,18,1-2,1-1,0-0,1,0,"
1","
1",3,0,1,0,"
3","
0"
阿卜杜勒-纳迪尔,F,17,2-4,2-2,0-0,0,3,"
3","
0",2,0,1,4,"
6","
-8"
以赛亚-罗比,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德翁特-伯顿,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克-穆斯卡拉,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里厄斯-贝兹利,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-罗伯森,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-赫维,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
谢伊-吉尔杰斯-亚历山大,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
