鹈鹕
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
朗佐-鲍尔,G,39,4-12,3-10,0-0,1,13,"
14","
3",2,0,4,1,"
11","
-11"
朱-霍勒迪,G,29,3-14,1-6,0-0,0,3,"
3","
5",2,2,4,1,"
7","
-18"
布兰登-英格拉姆,F,36,12-19,3-9,5-6,1,6,"
7","
1",3,2,3,1,"
32","
-17"
蔡恩-威廉森,F,32,5-19,0-3,10-14,4,3,"
7","
5",3,1,4,0,"
20","
-11"
德里克-费沃斯,C,25,0-3,0-1,0-0,1,4,"
5","
2",2,0,1,1,"
0","
-26"
约什-哈特,G,29,3-9,1-6,1-1,0,7,"
7","
4",1,3,0,1,"
8","
+10"
JJ-雷迪克,G,22,5-10,2-5,1-2,0,1,"
1","
2",1,1,1,0,"
13","
+1"
尼科勒-梅利,F,16,3-6,3-5,0-0,0,3,"
3","
2",3,1,0,1,"
9","
+5"
伊托万-摩尔,G,9,3-7,1-4,1-1,1,0,"
1","
0",0,0,0,0,"
8","
0"
贾克森-海斯,C-F,5,0-0,0-0,0-0,0,1,"
1","
2",0,0,0,0,"
0","
+7"
贾利尔-奥卡福,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯里奇-威廉姆斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼基尔-亚历山大-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-杰克逊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-格雷,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里厄斯-米勒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泽尔-奇特汉,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃里克-布莱索,G,33,7-20,0-3,2-2,1,5,"
6","
7",2,1,3,0,"
16","
+20
"
韦斯利-马修斯,G,28,6-11,5-9,0-0,0,2,"
2","
2",1,0,0,1,"
17","
+14
"
克里斯-米德尔顿,F,33,9-18,2-5,0-0,0,8,"
8","
8",1,3,2,0,"
20","
+15
"
扬尼斯-阿德托昆博,F,33,12-17,1-1,9-13,0,17,"
17","
6",4,1,5,1,"
34","
+24
"
布鲁克-洛佩斯,C,34,6-10,0-4,0-0,0,5,"
5","
2",4,2,2,2,"
12","
+22
"
帕特-康诺顿,G-F,27,2-3,0-1,0-0,2,3,"
5","
1",2,1,1,1,"
4","
0"
唐特-迪温琴佐,G,18,3-10,0-3,2-2,3,2,"
5","
5",1,2,2,0,"
8","
-5"
凯尔-科沃尔,G-F,17,3-8,3-7,0-0,0,0,"
0","
1",2,1,1,1,"
9","
-6"
罗宾-洛佩斯,C,8,0-0,0-0,0-0,0,1,"
1","
0",1,0,0,1,"
0","
-13"
艾森-伊利亚索瓦,F,6,0-2,0-1,0-0,1,2,"
3","
1",1,0,1,0,"
0","
-9"
斯特林-布朗,G-F,3,0-3,0-2,0-0,1,0,"
1","
1",0,0,0,0,"
0","
-2"
弗兰克-梅森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
DJ-威尔森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔治-希尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
萨纳西斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德拉甘-本德尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
