雷霆
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
谢伊-吉尔杰斯-亚历山大,G,39,7-16,0-3,6-6,2,7,"
9","
1",1,2,1,2,"
20","
+14"
克里斯-保罗,G,31,6-10,1-2,5-5,0,4,"
4","
5",2,2,0,0,"
18","
-18"
达尼罗-加里纳利,F,30,7-15,3-7,3-4,0,3,"
3","
3",0,0,0,0,"
20","
-4"
特伦斯-弗格森,F,26,1-3,1-3,0-0,0,1,"
1","
2",5,0,0,0,"
3","
+6"
史蒂文-亚当斯,C,30,6-7,0-0,1-4,3,7,"
10","
5",2,0,3,0,"
13","
+8"
丹尼斯-施罗德,G,32,10-19,1-5,10-11,0,3,"
3","
7",3,1,7,0,"
31","
+19"
阿卜杜勒-纳迪尔,F,21,3-4,1-2,0-2,0,0,"
0","
1",1,1,0,0,"
7","
+9"
纳伦斯-诺埃尔,C-F,18,4-6,0-0,2-2,1,2,"
3","
1",2,0,1,0,"
10","
-4"
达里厄斯-贝兹利,F-G,11,2-4,0-2,0-0,0,2,"
2","
0",0,0,0,4,"
4","
-9"
迈克-穆斯卡拉,F-C,2,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-1"
凯文-赫维,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-罗伯森,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
哈米杜-迪亚洛,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-巴顿,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
吕冈茨-多尔特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德翁特-伯顿,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
灰熊
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
狄龙-布鲁克斯,G,33,5-12,2-3,3-4,0,6,"
6","
2",3,0,4,1,"
15","
+8
"
贾-莫兰特,G,33,9-16,1-1,3-5,0,5,"
5","
7",3,0,1,0,"
22","
+14
"
杰-克劳德,F,33,1-6,1-4,0-0,0,4,"
4","
4",3,1,0,0,"
3","
-2
"
小贾伦-杰克逊,F,16,4-9,1-4,0-0,0,1,"
1","
1",5,1,1,1,"
9","
+16
"
约纳斯-瓦兰丘纳斯,C,26,11-16,2-3,0-0,5,4,"
9","
3",3,0,1,0,"
24","
+16
"
所罗门-希尔,F,29,2-5,2-4,2-2,0,4,"
4","
1",2,1,3,0,"
8","
-21"
布兰登-克拉克,F-G,25,13-19,0-2,1-1,7,0,"
7","
1",1,0,2,0,"
27","
-19"
凯尔-安德森,F-G,15,3-5,0-1,3-3,2,4,"
6","
1",1,0,1,0,"
9","
-2"
泰厄斯-琼斯,G,15,0-3,0-0,0-0,0,0,"
0","
5",1,2,0,0,"
0","
-18"
丹东尼-梅尔顿,G,15,2-7,1-3,0-0,1,4,"
5","
2",3,0,0,0,"
5","
-12"
约什-杰克逊,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马尔科-古杜里奇,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
渡边雄太,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-伊格达拉,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-康查尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁诺-卡博克洛,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
格雷森-阿伦,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
