湖人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃弗里-布拉德利,G,23,2-6,1-2,0-0,0,0,"
0","
0",5,2,3,0,"
5","
+8"
丹尼-格林,G,22,4-7,2-4,0-0,0,2,"
2","
2",4,2,0,0,"
10","
+12"
安东尼-戴维斯,F,36,8-12,0-1,7-9,1,8,"
9","
4",2,2,4,1,"
23","
+16"
勒布朗-詹姆斯,F,34,3-10,2-4,5-6,0,6,"
6","
13",2,2,2,0,"
13","
+5"
贾维尔-麦基,C,16,5-6,0-0,1-1,3,2,"
5","
1",1,0,0,3,"
11","
+6"
凯尔-库兹马,F,26,0-7,0-2,0-0,0,5,"
5","
0",3,1,1,0,"
0","
+2"
肯塔维厄斯-考德威尔-波普,G,25,5-9,4-5,5-6,0,3,"
3","
2",3,1,3,1,"
19","
+5"
德怀特-霍华德,C,19,6-7,0-0,3-4,0,3,"
3","
0",1,1,0,1,"
15","
+3"
拉简-隆多,G,18,2-5,0-1,0-0,1,2,"
3","
4",0,0,2,1,"
4","
+5"
亚历克斯-卡鲁索,G,16,2-6,0-3,2-2,0,1,"
1","
2",2,1,1,0,"
6","
+12"
贾里德-杜德利,F,1,0-1,0-0,0-0,1,1,"
2","
0",0,0,0,0,"
0","
-3"
奎因-库克,G,1,0-1,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-3"
特洛伊-丹尼尔斯,G,1,1-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
2","
-3"
塔伦-霍顿-塔克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德文泰-卡考克,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马库斯-考辛斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科斯塔斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
独行侠
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
卢卡-东契奇,G,30,5-14,0-6,9-9,1,3,"
4","
7",3,2,6,0,"
19","
-13
"
小蒂姆-哈达威,G,7,1-5,0-2,0-0,0,1,"
1","
0",0,1,0,0,"
2","
-2
"
多里安-芬尼-史密斯,F,32,4-8,3-5,1-2,1,5,"
6","
3",3,1,1,1,"
12","
-11
"
克里斯塔普斯-波尔津吉斯,F,30,4-10,3-7,0-0,0,7,"
7","
0",5,1,2,1,"
11","
-8
"
德怀特-鲍威尔,C,32,2-6,0-2,3-4,5,6,"
11","
2",1,2,1,1,"
7","
-15
"
塞思-库里,G,23,3-11,1-3,0-0,0,1,"
1","
0",3,1,1,0,"
7","
-6"
贾斯廷-杰克逊,F,21,1-6,0-4,0-0,1,2,"
3","
1",1,0,1,0,"
2","
-6"
德朗-赖特,G,19,5-9,1-2,3-3,2,2,"
4","
3",0,3,2,0,"
14","
-7"
马克西-克勒贝尔,F,15,1-6,1-4,0-0,2,1,"
3","
0",3,0,0,0,"
3","
-3"
何塞-巴里亚,G,13,4-7,2-3,2-2,0,0,"
0","
0",1,0,2,0,"
12","
-1"
瑞安-布罗科夫,G-F,8,2-4,2-4,0-0,1,1,"
2","
0",1,0,0,1,"
6","
+5"
杰伦-布伦森,G,6,0-3,0-1,0-0,0,1,"
1","
1",0,0,1,0,"
0","
+3"
博班-马里亚诺维奇,C,3,0-0,0-0,0-0,0,2,"
2","
0",2,0,1,0,"
0","
-1"
以赛亚-罗比,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
考特尼-李,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安东尼斯-克利夫兰,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-里夫斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
