勇士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹吉洛-拉塞尔,G,36,13-21,9-13,2-2,0,4,"
4","
5",1,0,5,0,"
37","
+1"
达米恩-李,G,27,1-5,0-1,0-0,0,4,"
4","
2",4,1,0,0,"
2","
-4"
格伦-罗宾逊三世,F,37,7-10,2-5,2-3,1,6,"
7","
1",1,0,2,1,"
18","
-7"
德雷蒙德-格林,F,32,3-8,1-4,3-3,1,5,"
6","
11",1,1,4,0,"
10","
-3"
马基斯-克里斯,C,21,5-5,1-1,2-2,1,2,"
3","
1",2,2,2,2,"
13","
-3"
埃里克-帕斯卡尔,F,27,3-7,0-1,3-4,3,4,"
7","
2",2,2,2,0,"
9","
-8"
亚历克-伯克斯,G,26,3-14,2-7,3-4,1,4,"
5","
7",3,0,1,0,"
11","
-14"
乔丹-普尔,G,19,2-6,2-4,3-3,0,0,"
0","
2",2,0,3,0,"
9","
-9"
奥马里-斯佩尔曼,F,16,3-6,2-3,1-2,0,2,"
2","
0",0,0,1,0,"
9","
-8"
凯文-卢尼,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿伦-斯马伊拉吉奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雅各布-埃文斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯蒂芬-库里,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯-鲍曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克莱-汤普森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
威利-考利-斯坦,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
步行者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
TJ-麦康奈尔,G,30,5-9,0-0,2-2,0,1,"
1","
8",1,1,1,1,"
12","
-3
"
杰里米-兰姆,G,28,7-9,2-3,0-0,0,4,"
4","
4",3,1,0,1,"
16","
-4
"
多曼塔斯-萨博尼斯,F,36,5-12,0-0,6-6,1,9,"
10","
8",3,3,6,0,"
16","
-8
"
TJ-沃伦,F,35,14-23,3-6,2-3,3,2,"
5","
2",2,4,1,1,"
33","
+11
"
迈尔斯-特纳,C,28,2-7,0-0,2-2,0,8,"
8","
0",2,1,0,0,"
6","
+9
"
阿龙-霍勒迪,G,30,4-8,4-5,0-0,1,1,"
2","
7",2,1,0,1,"
12","
+21"
道格-麦克德莫特,F,24,9-10,6-7,0-0,0,2,"
2","
1",4,1,1,0,"
24","
+3"
贾斯廷-霍勒迪,F-G,22,3-7,2-6,0-0,0,3,"
3","
4",2,2,0,0,"
8","
+20"
埃德蒙-萨姆纳,G,8,1-2,0-1,0-0,0,1,"
1","
1",1,1,1,0,"
2","
+6"
维克托-奥拉迪波,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布赖恩-鲍恩二世,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
TJ-利夫,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
纳兹-米特鲁-朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
亚卡尔-桑普森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿利兹-约翰逊 ,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
戈加-比塔泽,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马尔科姆-布罗格登,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
