凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
戈登-海沃德,G,17,1-3,0-1,1-2,0,1,"
1","
3",1,0,0,0,"
3","
+16"
肯巴-沃克,G,16,3-6,3-3,3-5,0,1,"
1","
0",1,0,2,0,"
12","
+24"
杰森-塔特姆,F,19,2-9,0-2,0-0,1,8,"
9","
1",0,0,1,1,"
4","
+29"
杰伦-布朗,F,16,4-7,1-2,1-1,0,3,"
3","
3",2,0,0,1,"
10","
+30"
丹尼尔-泰斯,C,11,4-5,0-0,2-3,1,2,"
3","
2",0,0,0,1,"
10","
+15"
马克思-斯特鲁斯,G,17,4-7,4-5,2-3,1,3,"
4","
2",1,0,2,0,"
14","
+10"
特里蒙特-沃特斯,G,17,5-9,1-3,0-0,2,0,"
2","
4",2,1,1,0,"
11","
+10"
卡森-爱德华兹,G,16,4-6,1-3,2-2,0,0,"
0","
1",3,0,3,0,"
11","
+12"
马库斯-斯马特,G,15,2-6,1-3,0-0,1,0,"
1","
3",0,1,0,2,"
5","
+27"
谢米-奥杰莱,F,15,3-10,1-2,0-0,2,3,"
5","
0",1,1,0,0,"
7","
+9"
格兰特-威廉姆斯,F,15,1-2,1-2,2-2,1,0,"
1","
1",3,1,1,1,"
5","
0"
埃内斯-坎特,C,13,3-4,0-0,0-0,4,3,"
7","
1",0,0,3,0,"
6","
+7"
罗伯特-威廉姆斯,C-F,11,4-5,0-0,0-0,0,3,"
3","
1",0,2,0,2,"
8","
+19"
罗密欧-兰福德,G,10,0-2,0-1,0-0,0,2,"
2","
1",1,0,1,0,"
0","
-4"
哈维特-格林,G-F,8,1-1,0-0,0-0,0,2,"
2","
2",1,0,3,1,"
2","
+13"
塔科-法尔,C,7,2-2,0-0,0-2,0,2,"
2","
2",3,2,0,0,"
4","
+5"
樊尚-普瓦里耶,C,6,1-1,0-0,0-2,0,1,"
1","
0",2,0,1,0,"
2","
0"
亚特-马滕,F,6,2-3,0-0,0-0,1,0,"
1","
0",0,0,0,0,"
4","
+4"
凯泽-盖茨,F,6,0-2,0-2,0-0,0,1,"
1","
1",0,0,0,0,"
0","
+4"
布拉德-沃纳梅克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
骑士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
科林-塞克斯顿,G,24,1-8,0-4,2-2,1,1,"
2","
3",2,0,7,0,"
4","
-26
"
马修-戴拉维多瓦,G,19,1-6,0-4,0-0,0,2,"
2","
1",1,0,2,0,"
2","
-21
"
切迪-奥斯曼,F,24,1-10,0-6,0-0,0,5,"
5","
0",1,1,2,0,"
2","
-38
"
小拉里-南斯,F,23,4-10,1-4,0-2,2,4,"
6","
0",1,0,3,1,"
9","
-19
"
贾雷尔-马丁,C,19,2-7,0-4,0-0,1,8,"
9","
0",4,1,0,1,"
4","
-18
"
丹尼尔-汉密尔顿,G-F,19,2-6,0-1,2-2,0,3,"
3","
1",1,1,6,0,"
6","
-10"
小凯文-波特,G,19,1-8,1-5,1-2,0,1,"
1","
1",2,1,3,0,"
4","
-18"
Marques Bolden,C,19,4-5,0-0,1-2,2,2,"
4","
1",2,0,1,0,"
9","
-6"
辛达里厄斯-桑韦尔,G,17,3-4,1-2,5-6,1,4,"
5","
2",0,2,1,1,"
12","
-10"
布兰登-奈特,G,12,2-4,1-2,0-0,0,1,"
1","
0",2,0,1,0,"
5","
-15"
JP-马楚拉,G,12,1-2,1-2,2-2,1,1,"
2","
1",0,0,1,0,"
5","
-3"
乔丹-克拉克森,G,12,2-5,0-2,0-0,0,0,"
0","
1",1,0,0,0,"
4","
-14"
蒂莫泰-卢瓦乌-卡巴罗,G-F,11,1-1,1-1,0-0,2,1,"
3","
0",2,0,0,0,"
3","
-9"
迪安-韦德,F,10,1-3,1-3,0-0,0,0,"
0","
0",1,0,0,0,"
3","
-23"
凯文-乐福,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特里斯坦-汤普森,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里厄斯-加兰,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-亨森,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安特-日日奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪伦-温德勒,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
