黄蜂
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特里-罗齐尔,G,35,3-13,2-7,0-0,2,3,"
5","
4",1,1,4,0,"
8","
-18"
德文特-格雷厄姆,G,34,4-17,2-8,2-4,4,2,"
6","
8",1,2,1,0,"
12","
-22"
迈尔斯-布里奇斯,F,38,7-14,3-3,3-3,1,5,"
6","
0",1,1,2,0,"
20","
-15"
PJ-华盛顿,F,33,3-6,2-4,12-13,1,7,"
8","
3",2,1,1,2,"
20","
-2"
俾斯麦-比永博,C,15,4-8,0-0,3-4,2,2,"
4","
0",1,0,1,0,"
11","
-9"
迈克尔-基德-吉尔克里斯特,F,23,3-8,1-3,0-0,2,1,"
3","
2",4,0,1,1,"
7","
-7"
科迪-泽勒,F-C,21,5-7,0-1,1-1,0,6,"
6","
2",1,2,0,0,"
11","
-11"
马利克-蒙克,G,17,3-7,1-4,2-3,0,2,"
2","
0",4,0,1,0,"
9","
-6"
德维恩-培根,G-F,17,2-6,0-0,1-1,0,3,"
3","
3",1,1,0,0,"
5","
-3"
凯莱布-马丁,F-G,3,1-1,0-0,0-0,1,0,"
1","
0",1,0,0,0,"
2","
+6"
吉列尔莫-埃尔南戈麦斯,C-F,3,0-2,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+6"
科迪-马丁,F-G,3,1-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
2","
+6"
杰伦-麦克丹尼尔斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马文-威廉姆斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科比-西蒙斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼古拉斯-巴图姆,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-弗兰克斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
老鹰
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特雷-杨,G,35,9-20,4-13,8-8,0,6,"
6","
9",4,0,2,0,"
30","
+18
"
凯文-赫尔特,G,24,3-6,3-6,0-0,1,1,"
2","
6",1,2,0,1,"
9","
+19
"
卡姆-雷迪什,F,29,2-6,1-3,0-0,0,3,"
3","
2",1,0,3,0,"
5","
+11
"
贾巴里-帕克,F,27,7-12,2-3,3-4,0,7,"
7","
1",2,1,4,2,"
19","
+3
"
达米安-琼斯,C,21,1-3,0-0,0-0,2,6,"
8","
1",5,1,0,3,"
2","
+12
"
德安德烈-亨特,F-G,28,3-9,1-6,3-3,0,3,"
3","
5",3,1,1,0,"
10","
+6"
阿伦-克拉布,G-F,23,4-8,3-5,0-0,0,2,"
2","
1",3,2,1,0,"
11","
+8"
文斯-卡特,G-F,20,7-11,3-6,0-0,1,0,"
1","
2",2,0,1,1,"
17","
+8"
亚历克斯-莱恩,C,19,5-11,1-1,2-2,5,5,"
10","
1",1,1,0,1,"
13","
+9"
德安德烈-本布里,G,8,2-3,0-1,0-0,1,1,"
2","
0",1,0,1,0,"
4","
-9"
布鲁诺-费尔南多,F-C,6,1-2,0-1,0-0,1,3,"
4","
0",1,0,0,0,"
2","
-10"
蒂龙-华莱士,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃文-特纳,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
查理-布朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布兰登-古德温,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
钱德勒-帕森斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-科林斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
