开拓者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达米安-利拉德,G,39,10-23,2-10,0-2,1,2,"
3","
5",2,1,3,0,"
22","
-9"
CJ-麦科勒姆,G,39,11-21,6-13,1-2,0,4,"
4","
8",3,0,2,0,"
29","
-1"
卡梅罗-安东尼,F,34,8-15,1-3,4-4,1,6,"
7","
0",3,0,1,1,"
21","
-6"
扎克-科林斯,F,25,3-5,1-2,0-0,2,5,"
7","
0",3,0,1,1,"
7","
+8"
优素福-努尔基奇,C,33,3-8,1-2,3-5,2,11,"
13","
9",6,2,3,0,"
10","
-4"
小加里-特伦特,G-F,35,7-13,6-10,2-2,0,0,"
0","
1",2,1,0,0,"
22","
-9"
安芬尼-西蒙斯,G,13,1-3,0-2,0-0,0,0,"
0","
1",2,0,0,0,"
2","
+2"
韦尼恩-加布里埃尔,F,12,0-0,0-0,0-0,2,2,"
4","
0",1,1,0,0,"
0","
+3"
马里奥-海佐尼亚,F-G,11,1-2,0-1,2-2,1,2,"
3","
0",4,0,1,0,"
4","
-9"
杰伦-霍尔德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰伦-亚当斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
哈桑-怀特塞德,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
纳西尔-利特尔,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
快船
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
雷吉-杰克逊,G,35,6-14,2-5,3-3,0,2,"
2","
5",2,0,1,0,"
17","
-11
"
兰德里-沙梅特,G,34,6-12,3-8,4-6,0,3,"
3","
3",5,0,1,0,"
19","
-5
"
马库斯-莫里斯,F,32,6-13,2-3,1-2,2,6,"
8","
1",4,1,3,0,"
15","
-5
"
保罗-乔治,F,28,8-16,3-6,2-2,0,6,"
6","
4",2,2,4,0,"
21","
-4
"
伊维察-祖巴茨,C,25,2-5,0-0,5-6,6,6,"
12","
4",1,0,0,0,"
9","
-4
"
杰迈克尔-格林,F-C,20,3-7,3-6,4-4,0,8,"
8","
0",5,1,3,1,"
13","
+13"
帕特里克-帕特森,F,20,3-3,1-1,1-1,1,1,"
2","
2",1,0,0,0,"
8","
+6"
罗德尼-麦格鲁德,G,18,3-4,1-2,0-0,0,1,"
1","
1",2,0,0,0,"
7","
+17"
路易斯-威廉姆斯,G,18,5-10,0-2,2-2,0,2,"
2","
2",0,1,2,1,"
12","
+7"
特伦斯-曼,G-F,12,0-1,0-1,1-2,0,1,"
1","
2",0,0,0,0,"
1","
+11"
帕特里克-贝弗利,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔金-诺阿,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿米尔-科菲,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
蒙特雷兹-哈勒尔,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科怀-伦纳德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
