火箭
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
拉塞尔-威斯布鲁克,G,37,11-17,0-0,5-6,0,6,"
6","
7",5,4,6,0,"
27","
+8"
詹姆斯-哈登,G,36,11-19,5-10,10-14,0,4,"
4","
7",1,2,3,1,"
37","
-5"
PJ-塔克,F,36,1-2,1-2,0-0,3,8,"
11","
2",4,2,1,2,"
3","
+2"
丹纽尔-豪斯,F,12,2-4,0-1,0-0,0,1,"
1","
3",1,0,2,0,"
4","
-9"
罗伯特-科温顿,C,41,4-9,1-4,1-2,2,5,"
7","
1",5,1,2,2,"
10","
+19"
埃里克-戈登,G-F,30,5-15,2-9,4-4,0,2,"
2","
1",1,0,1,0,"
16","
+4"
杰夫-格林,F,21,1-6,1-6,0-0,0,2,"
2","
1",1,0,0,0,"
3","
+10"
奥斯汀-里弗斯,G,18,4-6,3-4,0-0,0,0,"
0","
1",1,0,1,0,"
11","
+13"
本-麦克勒摩,G,10,2-2,2-2,0-0,0,0,"
0","
1",1,0,0,0,"
6","
-12"
迈克尔-弗雷泽,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
萨博-塞福洛沙,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁诺-卡博克洛,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马雷-卡罗尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰森-钱德勒,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
以赛亚-哈尔滕施泰因,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
威廉-霍华德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯-克莱蒙斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
森林狼
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹吉洛-拉塞尔,G,34,8-15,5-12,7-9,0,6,"
6","
5",2,4,6,0,"
28","
+2
"
马利克-比斯利,G,33,2-11,1-5,0-0,0,3,"
3","
1",1,1,3,0,"
5","
-3
"
约什-奥科吉,F,36,2-5,0-0,3-4,1,3,"
4","
3",1,0,1,0,"
7","
+2
"
胡安-埃尔南戈麦斯,F,30,6-12,4-8,2-2,1,9,"
10","
0",2,1,0,0,"
18","
+4
"
纳兹-里德,C,23,5-8,0-0,1-2,0,4,"
4","
3",4,1,3,0,"
11","
-7
"
詹姆斯-约翰逊,F,25,7-14,2-4,0-0,2,4,"
6","
3",2,2,2,0,"
16","
-4"
乔丹-麦克劳克林,G,19,2-4,0-1,1-2,1,1,"
2","
3",0,0,0,0,"
5","
-1"
贾勒特-卡尔弗,G-F,18,5-8,1-2,1-2,0,1,"
1","
2",3,0,1,0,"
12","
-9"
杰克-莱曼,F,17,3-5,1-2,2-2,3,0,"
3","
0",5,0,2,0,"
9","
-8"
杰伦-诺埃尔,G,5,0-1,0-1,0-0,0,2,"
2","
1",0,0,0,0,"
0","
-6"
贾里德-范德比尔特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃文-特纳,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡尔-安东尼-唐斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雅各布-埃文斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奥马里-斯佩尔曼,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯勒-马丁,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
