国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达龙-福克斯,G,35,8-15,2-4,6-7,1,2,"
3","
9",2,2,2,1,"
24","
+7"
巴迪-希尔德,G,35,4-10,3-7,1-1,1,7,"
8","
3",2,0,2,0,"
12","
+8"
哈里森-巴恩斯,F,33,5-16,3-6,0-0,5,1,"
6","
8",0,0,2,0,"
13","
+4"
马文-巴格利,F,23,6-12,2-5,4-6,0,2,"
2","
1",2,1,0,0,"
18","
+3"
里乔恩-霍姆斯,C,32,10-13,0-0,0-1,2,3,"
5","
3",2,2,1,1,"
20","
+16"
泰雷斯-哈利伯顿,G,25,5-7,3-4,0-0,1,2,"
3","
6",1,3,2,0,"
13","
+20"
科里-约瑟夫,G,23,2-6,1-3,2-2,0,0,"
0","
2",3,1,0,0,"
7","
+2"
内马尼亚-别利察,F,21,4-8,2-4,2-3,0,5,"
5","
1",3,0,1,0,"
12","
-1"
哈桑-怀特塞德,C,13,2-7,0-0,2-2,2,3,"
5","
0",3,0,0,0,"
6","
-9"
热迈厄斯-拉姆塞,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-盖伊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-詹姆斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
格伦-罗宾逊三世,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奇梅齐耶-梅图,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达匡-杰弗里斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-伍达德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾巴里-帕克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
掘金
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
蒙特-莫里斯,G,37,10-15,2-6,2-2,0,1,"
1","
4",2,2,1,1,"
24","
+1
"
加里-哈里斯,G,31,5-11,1-5,0-0,0,1,"
1","
0",1,1,1,0,"
11","
0
"
小迈克尔-波特,F,40,12-18,4-7,2-2,4,6,"
10","
1",4,0,0,2,"
30","
-9
"
保罗-米尔萨普,F,28,1-4,0-0,3-5,0,4,"
4","
2",0,0,1,0,"
5","
+5
"
尼古拉-约基奇,C,39,9-14,1-3,7-7,1,10,"
11","
12",4,2,10,0,"
26","
+1
"
威尔-巴顿,G,22,3-8,1-1,0-0,1,3,"
4","
1",1,0,1,0,"
7","
-11"
PJ-多齐尔,G-F,17,3-4,2-2,0-0,0,4,"
4","
1",0,0,0,2,"
8","
-12"
法昆多-坎帕佐,G,13,0-3,0-3,1-2,0,1,"
1","
5",4,2,3,0,"
1","
-10"
以赛亚-哈尔滕施泰因,C-F,9,1-3,0-0,1-2,1,2,"
3","
1",1,0,2,0,"
3","
-11"
波尔-波尔,C-F,4,0-1,0-1,0-0,0,0,"
0","
0",1,0,0,0,"
0","
-4"
RJ-汉普顿,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
齐克-纳吉,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马库斯-霍华德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
格雷格-惠廷顿,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗拉特科-钱查尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾马尔-默里,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰迈克尔-格林,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
