雷霆
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
克里斯-保罗,G,24,4-12,0-3,4-4,2,5,"
7","
4",2,1,3,0,"
12","
-6"
吕冈茨-多尔特,G,8,0-1,0-1,2-2,1,0,"
1","
0",1,0,0,0,"
2","
-6"
谢伊-吉尔杰斯-亚历山大,F,25,6-9,2-3,4-4,0,1,"
1","
1",1,0,2,1,"
18","
-23"
达尼罗-加里纳利,F,21,2-10,0-6,10-10,0,2,"
2","
0",0,0,1,0,"
14","
-19"
史蒂文-亚当斯,C,20,4-7,0-0,0-2,2,6,"
8","
0",0,1,0,0,"
8","
-7"
达里厄斯-贝兹利,F-G,27,8-14,5-8,0-1,3,6,"
9","
4",2,1,1,1,"
21","
+20"
哈米杜-迪亚洛,G-F,25,4-9,1-2,2-4,1,1,"
2","
1",1,1,2,0,"
11","
+11"
特伦斯-弗格森,G-F,24,1-5,1-3,0-0,0,0,"
0","
5",2,1,0,1,"
3","
+8"
纳伦斯-诺埃尔,C-F,18,1-1,0-0,0-0,3,4,"
7","
1",3,0,4,0,"
2","
-4"
阿卜杜勒-纳迪尔,F,17,5-9,3-6,0-0,0,3,"
3","
1",3,1,2,0,"
13","
0"
德文-霍尔,G,12,0-4,0-3,0-0,0,1,"
1","
1",1,1,0,1,"
0","
+2"
安德烈-罗伯森,G-F,11,2-3,2-3,0-0,1,3,"
4","
1",3,0,1,0,"
6","
+17"
迈克-穆斯卡拉,F-C,10,2-5,2-4,0-0,1,4,"
5","
1",0,0,0,0,"
6","
+12"
丹尼斯-施罗德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德翁特-伯顿,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-赫维,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
热火
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
戈兰-德拉季奇,G,22,7-12,1-4,1-2,1,4,"
5","
6",3,2,1,0,"
16","
+6
"
邓肯-罗宾逊,G,16,6-8,5-7,2-2,0,2,"
2","
3",2,0,1,0,"
19","
+9
"
吉米-巴特勒,F,16,2-3,0-0,3-5,1,4,"
5","
2",1,2,3,0,"
7","
+13
"
杰-克劳德,F,8,1-4,1-4,0-0,0,0,"
0","
0",1,0,0,0,"
3","
+6
"
巴姆-阿德巴约,C,16,3-5,0-0,0-0,0,2,"
2","
4",3,0,1,0,"
6","
+5
"
泰勒-希罗,G,38,9-16,3-6,9-9,0,6,"
6","
2",2,1,1,1,"
30","
-8"
所罗门-希尔,F,24,4-10,2-6,0-0,0,3,"
3","
1",1,2,1,0,"
10","
-5"
凯利-奥利尼克,F-C,19,4-6,1-3,0-0,1,3,"
4","
1",3,0,1,0,"
9","
+5"
盖布-文森特,G,18,1-7,1-5,0-0,0,0,"
0","
1",1,3,1,0,"
3","
-13"
迈耶斯-伦纳德,F-C,18,0-4,0-4,0-0,1,4,"
5","
2",4,1,1,0,"
0","
-8"
小德里克-琼斯,F-G,17,2-2,0-0,0-0,0,2,"
2","
1",0,1,1,0,"
4","
+7"
安德烈-伊格达拉,F-G,15,0-4,0-2,0-0,0,1,"
1","
0",0,2,0,1,"
0","
-10"
克里斯-席尔瓦,F,14,3-5,0-1,2-2,2,3,"
5","
1",2,0,0,0,"
8","
-12"
肯德里克-纳恩,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-亚历山大,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
KZ-奥克帕拉,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
犹多尼斯-哈斯勒姆,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
