湖人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
塔伦-霍顿-塔克,G,34,6-15,2-5,0-0,1,3,"
4","
3",4,3,2,0,"
14","
-4"
丹尼-格林,G,14,1-4,0-3,0-0,1,1,"
2","
2",1,2,0,0,"
2","
-3"
马基夫-莫里斯,F,20,5-9,4-5,0-0,1,4,"
5","
1",1,0,0,0,"
14","
-16"
勒布朗-詹姆斯,F,15,6-13,2-5,3-3,1,2,"
3","
4",0,0,3,0,"
17","
-13"
贾维尔-麦基,C,21,4-6,0-0,0-0,4,5,"
9","
1",0,0,1,0,"
8","
-20"
奎因-库克,G,31,4-11,1-5,3-3,1,3,"
4","
4",1,0,2,1,"
12","
-6"
迪昂-韦特斯,G,26,8-15,3-6,0-1,1,2,"
3","
5",2,0,5,0,"
19","
-1"
JR-史密斯,G-F,25,5-10,1-3,0-0,0,1,"
1","
2",2,0,1,0,"
11","
-15"
贾里德-杜德利,F,23,2-3,2-3,0-0,0,4,"
4","
5",3,1,1,0,"
6","
-6"
德怀特-霍华德,C,12,1-3,0-0,4-6,1,4,"
5","
0",3,0,1,0,"
6","
-5"
科斯塔斯-阿德托昆博,F,11,3-3,0-0,1-2,2,0,"
2","
1",1,0,1,0,"
7","
+14"
德文泰-卡考克,F-C,9,3-6,0-0,0-0,2,3,"
5","
1",0,0,0,0,"
6","
+5"
肯塔维厄斯-考德威尔-波普,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
拉简-隆多,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
亚历克斯-卡鲁索,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-库兹马,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安东尼-戴维斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
波格丹-波格丹诺维奇,G,27,11-23,5-11,0-0,3,3,"
6","
9",0,2,1,0,"
27","
+21
"
科里-约瑟夫,G,20,5-6,3-3,0-0,0,2,"
2","
2",1,1,2,0,"
13","
+5
"
内马尼亚-别利察,F,32,5-8,1-4,4-5,0,8,"
8","
13",2,2,1,1,"
15","
+32
"
哈里森-巴恩斯,F,25,1-5,0-2,1-2,1,2,"
3","
0",0,1,2,0,"
3","
+8
"
亚历克斯-莱恩,C,14,1-2,0-1,1-2,0,3,"
3","
0",1,0,0,1,"
3","
+11
"
贾巴里-帕克,F,30,9-10,1-2,0-1,4,4,"
8","
6",2,0,3,0,"
19","
+13"
巴迪-希尔德,G,26,10-17,8-14,0-0,0,5,"
5","
2",2,2,2,0,"
28","
+12"
达匡-杰弗里斯,G-F,26,3-7,1-3,0-0,1,3,"
4","
0",4,1,1,0,"
7","
-3"
约吉-费雷尔,G,20,4-7,2-4,1-2,0,1,"
1","
2",1,3,1,0,"
11","
-4"
贾斯廷-詹姆斯,G-F,10,2-4,0-1,0-0,0,2,"
2","
1",0,0,0,0,"
4","
-7"
凯尔-盖伊,G,6,1-3,0-2,0-0,0,1,"
1","
1",1,0,0,0,"
2","
-8"
哈里-贾尔斯,F-C,4,2-3,0-0,0-0,0,1,"
1","
0",1,0,1,0,"
4","
-10"
科里-布鲁尔,F,1,0-0,0-0,0-0,0,0,"
0","
1",0,0,0,0,"
0","
0"
马文-巴格利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达龙-福克斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯特-贝兹莫尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
里乔恩-霍姆斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
