奇才
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
以赛亚-托马斯,G,23,2-16,0-4,1-2,1,1,"
2","
3",2,0,0,0,"
5","
-9"
加里-佩顿二世,G,23,5-6,1-1,0-1,2,3,"
5","
2",3,1,1,0,"
11","
+2"
乔丹-麦克雷,F,36,10-26,4-5,5-7,4,4,"
8","
6",1,1,3,0,"
29","
+3"
伊萨克-邦加,F,18,1-2,0-0,1-2,0,5,"
5","
3",4,2,0,1,"
3","
-2"
伊安-马辛米,C,27,5-11,0-2,2-3,5,3,"
8","
1",5,2,3,0,"
12","
+2"
特洛伊-布朗,F-G,35,7-12,1-1,3-4,2,8,"
10","
1",1,2,1,0,"
18","
+13"
伊斯梅尔-史密斯,G,28,4-15,0-5,2-4,2,4,"
6","
9",1,2,1,0,"
10","
+15"
戴维斯-贝尔坦斯,F,21,5-12,3-8,1-1,0,7,"
7","
1",2,0,0,0,"
14","
+21"
安热伊斯-帕塞奇尼克斯,C,20,2-8,0-0,2-4,3,3,"
6","
0",2,1,0,0,"
6","
+8"
阿德米拉尔-斯科菲尔德,F-G,9,1-4,1-3,0-0,0,0,"
0","
0",1,0,0,0,"
3","
-3"
托马斯-布莱恩特,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
莫里茨-瓦格纳,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
加里森-马修斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
CJ-迈尔斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-沃尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
八村垒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布拉德利-比尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
老鹰
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特雷-杨,G,31,7-20,0-7,5-8,0,4,"
4","
7",1,2,6,0,"
19","
-19
"
凯文-赫尔特,G,26,6-11,3-5,1-1,1,2,"
3","
2",6,0,2,1,"
16","
-8
"
卡姆-雷迪什,F,35,4-8,0-1,1-3,1,7,"
8","
3",2,0,1,2,"
9","
-2
"
德安德烈-亨特,F,30,5-9,1-3,2-3,0,5,"
5","
2",1,2,1,0,"
13","
-11
"
约翰-科林斯,C,28,6-12,1-2,2-5,3,12,"
15","
1",4,0,1,4,"
15","
+4
"
亚历克斯-莱恩,C,25,5-9,0-0,0-2,4,10,"
14","
0",3,0,3,1,"
10","
-7"
布兰登-古德温,G,23,6-13,2-7,0-0,0,0,"
0","
1",4,0,0,0,"
14","
+1"
德安德烈-本布里,G-F,17,2-3,0-1,1-2,0,5,"
5","
2",2,0,2,0,"
5","
+4"
阿伦-克拉布,G-F,15,0-2,0-1,0-0,0,2,"
2","
1",2,0,1,0,"
0","
0"
文斯-卡特,G-F,9,0-2,0-2,0-0,0,0,"
0","
0",1,1,1,1,"
0","
-12"
贾巴里-帕克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃文-特纳,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
查理-布朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
保罗-沃特森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达米安-琼斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
钱德勒-帕森斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁诺-费尔南多,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
