掘金
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
贾马尔-默里,G,34,11-21,2-8,2-2,0,2,"
2","
6",4,1,2,0,"
26","
-4"
加里-哈里斯,G,26,3-6,2-3,0-0,0,2,"
2","
2",1,0,0,0,"
8","
-9"
托里-克雷格,F,31,3-7,3-6,2-2,3,4,"
7","
0",1,1,0,1,"
11","
-13"
杰拉米-格兰特,F,30,3-7,2-4,0-0,0,5,"
5","
1",1,0,1,1,"
8","
-3"
尼古拉-约基奇,C,38,6-8,0-1,7-8,3,5,"
8","
13",4,0,5,1,"
19","
+4"
蒙特-莫里斯,G,23,6-9,2-3,2-2,0,0,"
0","
4",0,1,1,0,"
16","
+20"
保罗-米尔萨普,F,19,8-13,4-5,2-3,2,5,"
7","
3",0,2,0,1,"
22","
+14"
PJ-多齐尔,G-F,18,2-3,1-1,1-2,0,1,"
1","
2",3,1,1,0,"
6","
+10"
乔丹-麦克雷,G,17,2-5,2-4,2-2,1,4,"
5","
3",2,1,0,0,"
8","
+16"
凯塔-贝茨-迪奥普,F,5,1-1,0-0,1-2,0,0,"
0","
0",0,0,0,1,"
3","
0"
弗拉特科-钱查尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
梅森-普拉姆利,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
威尔-巴顿,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
诺阿-冯莱,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
波尔-波尔,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
小迈克尔-波特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马刺
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德章泰-默里,G,34,5-11,1-2,3-3,1,5,"
6","
9",2,1,0,0,"
14","
+8
"
布林-福布斯,G,29,4-6,3-4,3-3,1,2,"
3","
4",0,1,0,0,"
14","
+5
"
拉马库斯-阿尔德里奇,F,35,13-25,4-8,3-5,2,4,"
6","
5",4,1,3,0,"
33","
+8
"
朗尼-沃克,F,27,2-6,0-0,0-1,3,2,"
5","
4",3,2,2,0,"
4","
+11
"
特雷-莱尔斯,C,29,4-5,2-2,0-0,1,6,"
7","
1",0,1,2,1,"
10","
+7
"
马科-贝里内利,G,19,0-3,0-3,0-0,0,0,"
0","
2",1,1,0,0,"
0","
-18"
德里克-怀特,G,19,2-10,1-4,10-10,0,2,"
2","
4",3,0,1,0,"
15","
-13"
帕蒂-米尔斯,G,18,4-7,3-6,0-0,0,1,"
1","
1",1,0,1,0,"
11","
-16"
鲁迪-盖伊,F-G,17,4-9,2-3,3-3,1,3,"
4","
1",1,0,0,0,"
13","
-19"
雅各布-珀尔特尔,C,16,3-3,0-0,0-0,0,2,"
2","
2",2,0,1,0,"
6","
-8"
奎因达里-韦瑟斯庞,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奇梅齐耶-梅图,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢卡-沙马尼奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马雷-卡罗尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马尔-德罗赞,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔登-约翰逊,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德鲁-尤班克斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
