公牛
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
托马什-萨托兰斯基,G,40,4-11,1-2,3-3,3,3,"
6","
5",2,1,3,0,"
12","
+2"
扎克-拉文,G,38,11-21,5-9,8-14,0,2,"
2","
3",0,4,0,0,"
35","
+2"
克里斯-邓恩,F,40,4-6,1-1,4-5,0,4,"
4","
7",3,3,2,0,"
13","
-3"
劳里-马尔卡宁,F,29,5-12,3-9,2-2,1,3,"
4","
1",2,1,1,0,"
15","
-8"
温德尔-卡特,C,36,3-9,0-2,5-5,4,10,"
14","
2",4,3,2,2,"
11","
-9"
赛迪斯-杨,F,27,5-11,1-6,1-2,1,1,"
2","
3",5,1,2,0,"
12","
-8"
科比-怀特,G,18,2-8,2-5,0-0,0,2,"
2","
1",1,1,3,0,"
6","
-13"
丹尼尔-加福德,F-C,12,0-2,0-0,0-0,2,1,"
3","
1",5,1,2,3,"
0","
+2"
登泽尔-瓦伦丁,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马克思-斯特鲁斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
里安-阿尔奇迪亚科诺,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奥托-波特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
沙奎尔-哈里森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
钱德勒-哈奇森,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
亚当,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯蒂亚诺-费利西奥,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢克-科内特,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
杰伦-布朗,G,35,7-13,3-5,2-2,0,7,"
7","
3",1,0,4,0,"
19","
+8
"
马库斯-斯马特,G,33,2-8,0-3,4-7,0,0,"
0","
5",2,1,2,0,"
8","
-2
"
杰森-塔特姆,F,36,12-15,2-4,2-2,0,7,"
7","
2",1,2,3,2,"
28","
-9
"
戈登-海沃德,F,34,9-14,2-4,4-4,1,4,"
5","
3",3,1,3,0,"
24","
+15
"
丹尼尔-泰斯,C,25,2-7,0-1,0-0,3,3,"
6","
1",5,0,1,1,"
4","
0
"
埃内斯-坎特,C,23,7-17,0-0,3-4,6,6,"
12","
0",5,1,3,2,"
17","
+7"
布拉德-沃纳梅克,G,19,1-1,0-0,0-0,0,1,"
1","
5",3,1,2,0,"
2","
0"
格兰特-威廉姆斯,F,17,1-3,1-2,0-0,1,2,"
3","
2",1,2,1,0,"
3","
+8"
哈维特-格林,G-F,11,2-4,0-0,2-2,2,1,"
3","
1",0,2,0,0,"
6","
+1"
谢米-奥杰莱,F,7,0-0,0-0,0-0,0,0,"
0","
0",1,0,0,0,"
0","
+7"
卡森-爱德华兹,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗密欧-兰福德,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特里蒙特-沃特斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗伯特-威廉姆斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯巴-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
樊尚-普瓦里耶,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔科-法尔,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
