雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
韦斯利-马修斯,G,20,2-7,1-5,1-1,0,1,"
1","
1",2,0,0,0,"
6","
+27"
埃里克-布莱索,G,20,2-3,0-0,2-2,0,7,"
7","
4",2,0,3,1,"
6","
+25"
扬尼斯-阿德托昆博,F,22,10-14,3-4,6-11,1,14,"
15","
3",3,0,2,0,"
29","
+25"
克里斯-米德尔顿,F,18,7-10,2-4,0-0,2,5,"
7","
3",0,1,0,0,"
16","
+26"
罗宾-洛佩斯,C,23,1-5,0-1,2-2,2,1,"
3","
0",4,1,0,1,"
4","
+23"
DJ-威尔森,F,24,8-9,3-4,0-0,0,5,"
5","
0",2,0,1,0,"
19","
+21"
凯尔-科沃尔,G-F,21,2-8,2-8,0-0,0,0,"
0","
5",1,1,1,0,"
6","
+14"
唐特-迪温琴佐,G,19,4-10,2-5,1-2,0,2,"
2","
1",3,2,1,1,"
11","
+11"
帕特-康诺顿,G-F,18,1-2,0-0,3-6,0,7,"
7","
4",2,0,1,0,"
5","
+10"
乔治-希尔,G,16,5-8,3-4,1-1,1,1,"
2","
4",0,1,2,0,"
14","
+13"
艾森-伊利亚索瓦,F,14,1-3,0-0,1-2,3,4,"
7","
1",2,0,1,0,"
3","
+14"
德拉甘-本德尔,F,13,1-1,0-0,1-1,0,1,"
1","
1",1,0,0,1,"
3","
+5"
萨纳西斯-阿德托昆博,F,12,4-6,0-0,2-4,1,0,"
1","
3",1,0,1,0,"
10","
+6"
弗兰克-梅森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯特林-布朗,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁克-洛佩斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼克斯
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹尼斯-史密斯,G,26,1-7,0-3,2-2,0,1,"
1","
3",1,0,1,1,"
4","
-28
"
RJ-巴雷特,G,20,0-9,0-2,2-2,0,0,"
0","
1",0,0,0,1,"
2","
-25
"
朱利叶斯-兰德尔,F,25,5-12,0-1,9-11,2,3,"
5","
1",4,1,3,0,"
19","
-31
"
凯文-诺克斯,F,23,1-9,0-5,3-4,1,2,"
3","
0",2,0,1,0,"
5","
-37
"
泰-吉布森,C,21,3-8,1-3,0-2,2,7,"
9","
1",2,0,1,2,"
7","
-33
"
丹伊恩-多特森,G,29,5-10,2-7,3-4,0,0,"
0","
1",3,1,2,0,"
15","
-17"
米切尔-罗宾逊,C-F,23,2-5,0-0,0-4,6,8,"
14","
1",5,1,0,3,"
4","
-12"
博比-波蒂斯,F,19,3-8,1-3,0-0,1,4,"
5","
2",1,0,0,0,"
7","
+1"
伊格纳斯-布拉兹代基斯,F,18,2-9,1-5,1-2,1,2,"
3","
0",0,0,0,0,"
6","
-8"
卡迪姆-阿伦,G,16,3-6,3-4,0-0,0,0,"
0","
2",1,1,1,0,"
9","
-5"
阿朗佐-特里尔,G,12,3-5,2-4,2-2,0,1,"
1","
1",1,0,0,0,"
10","
-15"
韦恩-艾灵顿,G,8,0-3,0-2,0-0,0,0,"
0","
0",1,0,0,0,"
0","
-10"
马库斯-莫里斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷吉-布洛克,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗朗克-尼利基纳,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
伊万-拉布,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃尔弗里德-佩顿,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
