开拓者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
安芬尼-西蒙斯,G,29,8-15,4-8,2-2,0,5,"
5","
3",3,1,0,0,"
22","
+21"
肯特-贝兹莫尔,G,15,2-5,1-3,0-0,0,5,"
5","
3",1,2,1,0,"
5","
+13"
马里奥-海佐尼亚,F,21,2-5,0-1,2-2,0,3,"
3","
2",3,0,3,0,"
6","
+17"
罗德尼-胡德,F,15,3-4,0-0,3-3,1,0,"
1","
1",0,0,0,0,"
9","
+13"
扎克-科林斯,C,23,7-14,0-1,2-2,5,4,"
9","
2",1,1,2,2,"
16","
+22"
小加里-特伦特,G,23,3-7,1-1,3-4,0,3,"
3","
0",0,1,1,0,"
10","
+9"
斯卡尔-拉比西埃,F-C,23,4-11,0-0,1-2,8,7,"
15","
1",5,0,2,1,"
9","
+7"
特洛伊-科佩恩,G,23,2-6,1-2,0-0,1,3,"
4","
4",2,0,4,1,"
5","
+18"
伦敦-珀兰特斯,G,18,1-4,0-0,1-1,0,1,"
1","
6",2,2,0,0,"
3","
+15"
安东尼-托利弗,F,17,1-3,1-3,0-0,0,4,"
4","
1",0,0,0,0,"
3","
+3"
杰伦-赫尔德,F,10,1-4,0-0,0-0,1,1,"
2","
0",0,1,1,0,"
2","
+16"
Keljin Blevins,F,9,3-4,0-0,1-2,0,1,"
1","
0",1,0,0,0,"
7","
+14"
Moses Brown,C,8,3-3,0-0,0-0,0,3,"
3","
0",0,1,1,1,"
6","
+11"
纳西尔-利特尔,F,3,0-1,0-0,1-2,0,0,"
0","
0",0,0,0,0,"
1","
+1"
达米安-利拉德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
保罗-加索尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
哈桑-怀特塞德,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
优素福-努尔基奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
CJ-麦科勒姆,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
海法
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
格里戈瑞-巴尔加斯,G,31,2-4,0-1,3-4,2,3,"
5","
7",2,2,5,0,"
7","
-17
"
乔纳森-莫,NA,21,2-7,1-3,0-0,2,2,"
4","
0",1,0,1,1,"
5","
-13"
吉尔-阿米塔,NA,17,0-4,0-1,0-0,0,3,"
3","
2",1,1,2,0,"
0","
-11"
大卫-科恩,NA,7,0-3,0-3,0-0,0,0,"
0","
0",0,0,1,0,"
0","
-7"
斯科特-萨格斯,NA,6,0-2,0-0,0-0,0,1,"
1","
0",2,0,1,0,"
0","
0"
埃里克-安德森,NA,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
