76人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
本-西蒙斯,G,41,12-15,0-0,4-6,3,7,"
10","
8",3,4,5,0,"
28","
+15"
谢克-米尔顿,G,25,3-5,1-3,0-2,1,8,"
9","
3",2,1,1,0,"
7","
+12"
托拜厄斯-哈里斯,F,38,10-20,3-8,6-7,1,7,"
8","
1",3,0,3,1,"
29","
+6"
马蒂斯-赛布尔,F,36,2-6,2-6,0-0,1,0,"
1","
1",0,5,2,1,"
6","
+13"
艾尔-霍弗德,C,35,6-9,2-5,2-2,0,6,"
6","
1",1,1,2,0,"
16","
+11"
富尔坎-科尔克马兹,G,23,3-11,3-9,0-0,0,0,"
0","
1",2,0,3,0,"
9","
+5"
劳尔-内托,G,19,3-5,2-3,1-2,1,1,"
2","
3",4,1,3,1,"
9","
+6"
迈克-斯科特,F,10,1-3,0-2,0-0,1,3,"
4","
0",2,0,1,0,"
2","
+11"
詹姆斯-恩尼斯,F,9,1-4,0-1,0-0,0,1,"
1","
0",1,0,1,0,"
2","
-1"
扎伊尔-史密斯,G,3,0-0,0-0,0-0,0,0,"
0","
1",0,0,0,0,"
0","
+3"
特雷-伯克,G,1,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+2"
乔纳-博尔登,F,1,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+2"
马里亚尔-沙约克,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-奥奎因,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
诺维尔-佩莱,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔尔-恩比德,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-理查德森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
湖人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹尼-格林,G,31,1-7,0-5,0-0,2,3,"
5","
1",3,2,3,0,"
2","
-12
"
埃弗里-布拉德利,G,18,3-4,1-2,0-0,0,1,"
1","
1",3,0,0,0,"
7","
-20
"
安东尼-戴维斯,F,39,13-22,2-5,3-4,0,7,"
7","
2",3,2,5,1,"
31","
-10
"
勒布朗-詹姆斯,F,35,9-18,1-6,10-13,0,7,"
7","
8",3,1,8,0,"
29","
-22
"
德怀特-霍华德,C,16,1-1,0-0,0-4,3,2,"
5","
0",2,0,0,0,"
2","
-12
"
肯塔维厄斯-考德威尔-波普,G,33,3-4,1-2,0-0,0,2,"
2","
2",1,1,1,0,"
7","
-3"
凯尔-库兹马,F,27,2-6,0-3,0-0,0,5,"
5","
2",2,0,1,0,"
4","
-4"
亚历克斯-卡鲁索,G,20,1-6,0-3,2-2,0,1,"
1","
3",0,6,1,0,"
4","
-1"
拉简-隆多,G,15,1-6,0-3,0-0,1,0,"
1","
4",0,0,2,0,"
2","
+1"
贾里德-杜德利,F,7,1-2,1-2,0-0,0,1,"
1","
0",1,0,0,0,"
3","
-2"
奎因-库克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特洛伊-丹尼尔斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔伦-霍顿-塔克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德文泰-卡考克,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马库斯-考辛斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾维尔-麦基,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科斯塔斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
