爵士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
迈克-康利,G,16,3-7,3-4,0-0,2,0,"
2","
2",0,1,1,0,"
9","
+9"
乔丹-克拉克森,G,14,6-9,5-7,1-1,1,2,"
3","
0",2,0,0,0,"
18","
+14"
罗伊斯-奥尼尔,F,14,0-4,0-3,0-0,1,3,"
4","
2",2,1,1,0,"
0","
+5"
乔-英格尔斯,F,13,3-7,1-5,0-0,0,4,"
4","
7",2,1,1,1,"
7","
+13"
鲁迪-戈贝尔,C,16,3-5,0-0,3-4,2,3,"
5","
3",0,0,0,1,"
9","
+12"
雷琼-塔克,G-F,28,4-7,1-3,8-9,0,3,"
3","
1",0,0,1,1,"
17","
-7"
伊曼纽尔-穆迪埃,G,27,6-12,2-4,0-0,1,3,"
4","
4",4,1,4,0,"
14","
-20"
米耶-奥尼,G,27,2-8,1-5,0-0,0,2,"
2","
1",3,0,1,1,"
5","
-8"
贾雷尔-布兰特利,F,23,1-7,1-6,0-0,0,3,"
3","
1",1,0,3,1,"
3","
-26"
埃德-戴维斯,C-F,16,3-4,0-0,1-2,2,0,"
2","
1",2,1,0,0,"
7","
-18"
托尼-布拉德利,C-F,15,2-2,1-1,0-0,2,3,"
5","
2",1,0,0,1,"
5","
-2"
贾斯廷-赖特-福尔曼,G,15,2-5,2-4,1-2,0,1,"
1","
3",2,0,0,0,"
7","
-23"
乔治-尼昂,F,15,4-5,4-4,1-2,0,0,"
0","
1",0,0,0,0,"
13","
+11"
朱万-摩根,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
多诺万-米切尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼格尔-威廉姆斯-戈斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
独行侠
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
塞思-库里,G,29,8-11,4-6,2-2,0,1,"
1","
2",2,0,1,0,"
22","
+13
"
何塞-巴里亚,G,26,7-13,2-4,2-2,0,2,"
2","
8",2,0,2,0,"
18","
+1
"
小蒂姆-哈达威,F,34,11-15,3-6,2-2,0,3,"
3","
4",0,0,0,0,"
27","
+5
"
贾斯廷-杰克逊,F,24,1-5,0-0,0-0,0,2,"
2","
1",5,0,0,0,"
2","
-7
"
博班-马里亚诺维奇,C,25,7-11,0-1,6-6,1,8,"
9","
2",1,1,0,2,"
20","
0
"
特雷-伯克,G,24,5-10,2-2,2-2,0,1,"
1","
4",2,2,3,0,"
14","
+1"
马克西-克勒贝尔,C,24,5-9,1-3,0-0,0,3,"
3","
3",4,0,1,1,"
11","
+3"
德朗-赖特,G,19,2-4,0-1,0-2,1,2,"
3","
2",2,3,1,0,"
4","
0"
迈克尔-基德-吉尔克里斯特,F,18,0-0,0-0,0-0,0,6,"
6","
0",1,0,0,0,"
0","
+21"
约什-里夫斯,G-F,14,2-4,0-1,0-0,0,1,"
1","
3",2,0,0,0,"
4","
+9"
安东尼斯-克利夫兰,G,3,0-3,0-0,0-0,2,1,"
3","
0",2,0,0,0,"
0","
-6"
多里安-芬尼-史密斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯塔普斯-波尔津吉斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德怀特-鲍威尔,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢卡-东契奇,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
考特尼-李,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
