76人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
约什-理查德森,G,22,6-9,3-5,1-1,0,0,"
0","
3",1,2,0,0,"
16","
+32"
本-西蒙斯,G,21,9-14,1-1,2-6,2,6,"
8","
7",0,1,3,1,"
21","
+40"
托拜厄斯-哈里斯,F,21,3-6,0-2,1-2,4,5,"
9","
4",2,1,0,0,"
7","
+36"
艾尔-霍弗德,F,17,3-9,2-4,0-0,1,1,"
2","
1",2,1,0,0,"
8","
+28"
乔尔-恩比德,C,14,4-7,0-1,9-9,0,3,"
3","
1",0,0,0,0,"
17","
+22"
马蒂斯-赛布尔,G,17,4-6,2-4,0-1,0,3,"
3","
2",4,3,0,2,"
10","
+33"
迈克-斯科特,F,17,2-3,1-2,0-0,0,3,"
3","
1",3,0,0,0,"
5","
+26"
詹姆斯-恩尼斯,F,15,3-7,1-5,4-6,1,0,"
1","
4",0,0,0,1,"
11","
+18"
特雷-伯克,G,14,4-7,2-3,1-1,0,2,"
2","
4",1,0,0,0,"
11","
+17"
凯尔-奥奎因,C,12,1-2,0-1,0-0,2,5,"
7","
1",1,0,0,0,"
2","
+16"
扎伊尔-史密斯,G,11,1-3,0-1,2-2,1,0,"
1","
0",0,0,0,0,"
4","
-3"
富尔坎-科尔克马兹,G-F,10,0-2,0-2,1-2,0,2,"
2","
0",0,0,1,0,"
1","
+8"
劳尔-内托,G,10,1-2,0-1,0-0,0,3,"
3","
5",1,0,2,0,"
2","
+4"
谢克-米尔顿,G,10,2-4,2-3,2-2,0,2,"
2","
1",0,0,0,0,"
8","
+8"
乔纳-博尔登,F,9,3-4,0-1,0-1,0,0,"
0","
1",2,1,1,0,"
6","
+14"
马里亚尔-沙约克,G,6,4-7,2-5,0-0,1,0,"
1","
0",0,0,0,0,"
10","
+10"
海伍德-海史密斯,F,6,0-2,0-2,0-0,0,0,"
0","
0",2,0,0,0,"
0","
-8"
诺维尔-佩莱,C,6,1-1,0-0,3-4,1,0,"
1","
0",3,1,1,1,"
5","
-8"
克里斯特-柯马杰,C,3,0-1,0-0,0-0,2,1,"
3","
0",0,0,0,0,"
0","
-3"
伊塞亚-迈尔斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
广州龙狮
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
凯弗-赛克斯,G,26,2-13,1-6,4-4,0,2,"
2","
2",4,0,3,0,"
9","
-47
"
陈盈骏,G,12,0-1,0-0,0-0,0,2,"
2","
0",1,0,1,0,"
0","
-13
"
安德鲁-尼科尔森,F,40,15-32,3-14,3-3,2,5,"
7","
2",5,0,5,1,"
36","
-50
"
张永鹏,C,17,0-2,0-1,0-0,1,5,"
6","
0",6,0,0,0,"
0","
-20
"
马库斯-乔治-亨特,G-F,27,5-11,2-3,4-5,0,5,"
5","
3",0,1,4,0,"
16","
-29"
孙鸣阳,NA,20,2-2,0-0,0-1,0,4,"
4","
0",5,0,3,0,"
4","
-26"
刘丰搏,NA,18,0-1,0-1,0-0,1,2,"
3","
0",0,0,0,0,"
0","
-31"
郭凯,NA,14,1-2,0-0,2-2,1,0,"
1","
1",2,0,2,0,"
4","
-8"
衡艺丰,NA,11,1-1,0-0,0-0,0,0,"
0","
0",1,0,0,0,"
2","
-10"
姚天一,NA,9,1-2,1-2,0-0,0,1,"
1","
1",0,0,1,0,"
3","
+5"
谷玥灼,NA,8,0-0,0-0,0-0,1,0,"
1","
0",0,1,0,0,"
0","
+6"
郑准,NA,5,0-1,0-0,0-0,0,3,"
3","
0",0,0,0,0,"
0","
-12"
司坤,NA,4,0-0,0-0,1-2,0,0,"
0","
0",0,0,0,0,"
1","
-9"
