活塞
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
布鲁斯-布朗,G,33,2-8,0-1,0-0,0,3,"
3","
4",2,2,4,0,"
4","
-17"
卢克-肯纳德,G,31,6-14,4-9,0-0,1,3,"
4","
3",4,0,5,0,"
16","
-21"
马基夫-莫里斯,F,37,8-19,7-12,0-0,0,1,"
1","
6",3,0,1,0,"
23","
-10"
托尼-斯内尔,F,32,4-6,3-3,0-0,1,0,"
1","
2",0,2,0,1,"
11","
-7"
安德烈-德拉蒙德,C,37,8-17,0-1,3-4,3,11,"
14","
3",4,5,5,2,"
19","
-9"
蒂姆-弗雷泽,G,28,5-6,1-1,2-2,1,1,"
2","
9",3,1,1,0,"
13","
-6"
兰斯顿-加洛韦,G,16,4-8,1-3,1-1,0,3,"
3","
1",1,1,0,0,"
10","
+1"
斯维亚托斯拉夫-米哈伊柳克,G-F,14,1-7,0-5,2-2,0,1,"
1","
2",0,2,0,0,"
4","
+12"
索恩-梅克,F-C,12,2-2,0-0,3-3,0,0,"
0","
0",3,1,0,1,"
7","
-3"
路易斯-金,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德里克-罗斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布雷克-格里芬,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔丹-博恩,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塞古-敦布亚,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷吉-杰克逊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-托马斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯蒂安-伍德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
公牛
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
托马什-萨托兰斯基,G,38,6-11,2-6,2-2,2,6,"
8","
5",0,2,4,0,"
16","
+17
"
扎克-拉文,G,37,9-15,5-7,10-14,0,5,"
5","
5",4,1,5,0,"
33","
+20
"
克里斯-邓恩,F,34,4-7,1-2,0-0,0,3,"
3","
4",1,4,2,0,"
9","
+21
"
劳里-马尔卡宁,F,29,6-11,1-3,2-2,2,5,"
7","
2",0,1,0,2,"
15","
+13
"
温德尔-卡特,C,30,4-8,1-1,3-3,4,8,"
12","
1",4,0,3,0,"
12","
+23
"
赛迪斯-杨,F,24,3-9,2-7,0-0,0,1,"
1","
1",1,0,1,0,"
8","
-8"
科比-怀特,G,17,6-10,5-7,2-2,1,4,"
5","
1",0,0,2,0,"
19","
-10"
丹尼尔-加福德,F-C,13,1-3,0-0,2-2,2,2,"
4","
0",3,0,1,2,"
4","
-4"
登泽尔-瓦伦丁,G,11,0-2,0-1,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-8"
里安-阿尔奇迪亚科诺,G,6,1-1,1-1,0-0,0,1,"
1","
2",0,0,0,0,"
3","
-4"
马克思-斯特鲁斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奥托-波特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
沙奎尔-哈里森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
钱德勒-哈奇森,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
亚当,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯蒂亚诺-费利西奥,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢克-科内特,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
