国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达龙-福克斯,G,33,6-15,0-0,4-7,0,3,"
3","
8",5,1,4,0,"
16","
-12"
巴迪-希尔德,G,32,11-20,4-10,2-2,0,4,"
4","
1",4,1,4,0,"
28","
-10"
哈里森-巴恩斯,F,34,4-7,2-3,11-11,0,2,"
2","
4",2,1,0,0,"
21","
-8"
马文-巴格利,F,30,5-12,0-2,2-4,3,2,"
5","
0",5,0,1,2,"
12","
-11"
德维恩-戴德蒙,C,18,1-2,1-2,0-0,0,2,"
2","
0",3,0,2,0,"
3","
-10"
特雷沃-阿里扎,F,28,2-7,1-5,0-0,0,2,"
2","
5",1,1,0,0,"
5","
+4"
波格丹-波格丹诺维奇,G,28,5-7,3-5,1-2,1,1,"
2","
7",3,0,4,0,"
14","
+14"
内马尼亚-别利察,F,22,4-9,2-5,4-5,2,3,"
5","
2",1,1,3,0,"
14","
+3"
里乔恩-霍姆斯,F-C,20,4-6,0-1,2-2,0,4,"
4","
0",3,2,1,2,"
10","
+14"
科里-约瑟夫,G,16,1-2,1-2,2-3,0,1,"
1","
3",4,1,3,0,"
5","
+15"
约吉-费雷尔,G,3,1-2,1-1,0-0,0,0,"
0","
0",0,0,0,0,"
3","
-4"
凯莱布-斯瓦尼根,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-盖伊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
以赛亚-皮内罗,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
韦尼恩-加布里埃尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-詹姆斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃里克-米卡,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
哈里-贾尔斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰勒-尤利斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰勒-莱登,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
步行者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
马尔科姆-布罗格登,G,34,5-13,2-4,3-4,0,6,"
6","
14",4,0,2,0,"
15","
+15
"
杰里米-兰姆,G,33,6-12,1-6,7-8,0,1,"
1","
2",2,1,3,0,"
20","
+11
"
TJ-沃伦,F,33,11-18,5-6,3-3,0,5,"
5","
1",4,1,1,0,"
30","
+7
"
多曼塔斯-萨博尼斯,F,31,9-16,0-2,3-4,6,6,"
12","
2",1,2,5,1,"
21","
+3
"
迈尔斯-特纳,C,30,5-10,0-1,1-2,6,7,"
13","
3",1,3,4,2,"
11","
+20
"
亚卡尔-桑普森,F,23,2-4,0-0,0-0,1,3,"
4","
0",4,0,2,0,"
4","
-13"
埃德蒙-萨姆纳,G,20,3-5,1-2,0-0,0,2,"
2","
1",2,2,1,0,"
7","
-10"
道格-麦克德莫特,F,16,3-6,1-3,2-2,0,0,"
0","
0",4,1,1,0,"
9","
+1"
阿利兹-约翰逊 ,F,14,1-1,0-0,2-4,1,0,"
1","
0",4,0,1,0,"
4","
-5"
阿龙-霍勒迪,G,10,1-4,0-2,1-2,0,1,"
1","
3",1,0,2,0,"
3","
-5"
贾斯廷-霍勒迪,G-F,9,0-1,0-1,4-4,0,1,"
1","
0",0,1,1,0,"
4","
-11"
TJ-麦康奈尔,G,8,2-2,0-0,0-0,0,1,"
1","
0",2,0,0,0,"
4","
-9"
阿米达-布里马,C,3,0-1,0-0,0-0,0,0,"
0","
0",0,0,1,0,"
0","
+1"
维克托-奥拉迪波,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布赖恩-鲍恩二世,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
TJ-利夫,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
纳兹-米特鲁-朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
戈加-比塔泽,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
CJ-威尔考克斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰基南-甘特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
