公牛
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
扎克-拉文,G,36,8-20,2-8,2-2,0,4,"
4","
5",1,1,7,1,"
20","
-18"
里安-阿尔奇迪亚科诺,G,34,4-11,2-8,3-4,0,5,"
5","
3",4,1,4,0,"
13","
-17"
赛迪斯-杨,F,31,5-11,3-5,0-0,2,3,"
5","
2",4,4,2,2,"
13","
-20"
托马什-萨托兰斯基,F,23,0-8,0-2,0-0,2,4,"
6","
1",3,0,3,0,"
0","
-15"
丹尼尔-加福德,C,25,2-2,0-0,3-4,2,3,"
5","
1",4,2,0,2,"
7","
+1"
科比-怀特,G,34,11-22,7-13,4-4,0,3,"
3","
2",5,1,5,0,"
33","
+7"
克里斯蒂亚诺-费利西奥,F-C,23,3-3,0-0,2-3,4,2,"
6","
2",1,0,4,0,"
8","
-9"
沙奎尔-哈里森,F,18,2-4,0-2,4-4,0,3,"
3","
1",4,1,0,2,"
8","
+19"
亚当-莫科卡,G,17,1-2,0-0,0-0,1,0,"
1","
1",3,1,0,0,"
2","
+12"
马克思-斯特鲁斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奥托-波特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
温德尔-卡特,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
登泽尔-瓦伦丁,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
钱德勒-哈奇森,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
劳里-马尔卡宁,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克里斯-邓恩,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卢克-科内特,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
太阳
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德文-布克,G,38,9-21,5-10,6-6,0,5,"
5","
5",2,1,5,0,"
29","
+24
"
里基-卢比奥,G,35,4-9,1-3,9-11,0,7,"
7","
11",1,2,3,0,"
18","
+22
"
凯利-乌布雷,F,39,6-17,1-5,1-3,4,1,"
5","
3",3,2,0,0,"
14","
+18
"
米卡尔-布里奇斯,F,28,2-5,0-3,4-4,2,4,"
6","
2",3,4,0,1,"
8","
+18
"
德安德烈-艾顿,C,35,12-20,0-0,4-5,10,9,"
19","
1",3,0,7,3,"
28","
+21
"
卡梅伦-约翰逊,F,19,3-8,3-6,2-2,1,0,"
1","
0",2,0,0,0,"
11","
-5"
阿隆-贝恩斯,C-F,13,2-3,0-1,0-0,0,0,"
0","
0",4,1,1,0,"
4","
-13"
杰文-卡特,G,10,0-0,0-0,0-0,0,2,"
2","
0",1,0,0,0,"
0","
-16"
泰-杰罗姆,G-F,6,0-2,0-1,0-0,0,0,"
0","
0",1,0,1,0,"
0","
-14"
埃利-奥科博,G-F,6,0-0,0-0,0-0,0,0,"
0","
3",0,0,0,0,"
0","
0"
乔纳-博尔登,F,5,0-1,0-1,0-0,0,1,"
1","
0",2,0,0,0,"
0","
-4"
达里奥-沙里奇,F,5,0-0,0-0,0-0,0,1,"
1","
1",1,0,2,0,"
0","
-11"
杰伦-勒丘,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰里德-哈珀,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔里克-欧文斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
谢赫-迪亚洛,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-卡明斯基,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
