湖人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹尼-格林,G,31,6-10,5-9,0-0,1,4,"
5","
4",2,2,2,1,"
17","
+15"
埃弗里-布拉德利,G,22,0-8,0-7,0-0,0,4,"
4","
1",1,1,1,0,"
0","
+3"
安东尼-戴维斯,F,36,6-21,0-3,9-10,6,8,"
14","
3",3,1,2,6,"
21","
+11"
勒布朗-詹姆斯,F,34,17-27,5-11,1-2,2,6,"
8","
6",1,0,7,1,"
40","
+12"
贾维尔-麦基,C,13,1-2,0-0,0-0,3,6,"
9","
0",1,0,0,0,"
2","
+7"
肯塔维厄斯-考德威尔-波普,G,29,6-11,3-7,0-2,0,1,"
1","
1",3,2,2,0,"
15","
-1"
德怀特-霍华德,C,18,1-1,0-0,0-1,1,3,"
4","
2",3,0,1,2,"
2","
+12"
亚历克斯-卡鲁索,G,17,3-5,0-1,2-3,0,3,"
3","
8",1,2,1,1,"
8","
+20"
马基夫-莫里斯,F,15,1-3,0-2,2-2,0,1,"
1","
0",3,0,0,1,"
4","
+2"
凯尔-库兹马,F,12,4-10,0-3,1-1,0,1,"
1","
0",1,1,0,0,"
9","
-19"
拉简-隆多,G,12,0-4,0-1,0-0,1,0,"
1","
2",1,1,0,0,"
0","
-17"
德文泰-卡考克,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塔伦-霍顿-塔克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾里德-杜德利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奎因-库克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特洛伊-丹尼尔斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科斯塔斯-阿德托昆博,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
鹈鹕
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
朱-霍勒迪,G,38,5-19,1-5,0-0,1,4,"
5","
9",5,2,4,0,"
11","
+1
"
朗佐-鲍尔,G,31,4-11,2-6,0-0,2,6,"
8","
8",2,0,2,0,"
10","
-7
"
布兰登-英格拉姆,F,37,12-20,3-9,7-8,1,6,"
7","
4",1,2,7,0,"
34","
-7
"
蔡恩-威廉森,F,33,8-18,0-0,13-19,2,4,"
6","
3",2,1,3,0,"
29","
-7
"
德里克-费沃斯,C,24,4-5,0-0,0-0,0,3,"
3","
0",4,1,0,1,"
8","
-1
"
尼科勒-梅利,F,27,5-8,1-3,0-0,0,6,"
6","
2",2,0,2,1,"
11","
+2"
约什-哈特,G-F,22,1-4,1-4,0-0,0,3,"
3","
1",2,3,0,0,"
3","
-16"
JJ-雷迪克,G,20,0-0,0-0,3-3,0,5,"
5","
4",5,0,2,0,"
3","
+12"
贾利尔-奥卡福,C-F,4,0-0,0-0,0-0,0,2,"
2","
0",1,0,0,0,"
0","
-9"
伊托万-摩尔,G,4,0-1,0-0,0-0,0,0,"
0","
0",0,1,0,0,"
0","
-13"
达里厄斯-米勒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼基尔-亚历山大-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾克森-海斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯里奇-威廉姆斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-杰克逊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-格雷,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泽尔-奇特汉,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
