雷霆
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
克里斯-保罗,G,32,6-11,1-2,4-5,0,4,"
4","
7",3,2,2,0,"
17","
-2"
吕冈茨-多尔特,G,24,2-5,1-4,1-1,0,0,"
0","
0",2,1,0,0,"
6","
-10"
谢伊-吉尔杰斯-亚历山大,F,38,8-15,1-3,3-6,1,2,"
3","
3",3,0,2,1,"
20","
+5"
达尼罗-加里纳利,F,34,8-17,4-8,4-5,0,6,"
6","
0",1,1,0,0,"
24","
+7"
史蒂文-亚当斯,C,28,7-9,0-0,1-2,6,1,"
7","
1",2,0,1,0,"
15","
-10"
丹尼斯-施罗德,G,32,4-12,1-4,4-4,0,5,"
5","
7",1,0,3,0,"
13","
+13"
纳伦斯-诺埃尔,C-F,20,4-5,0-0,2-4,2,5,"
7","
1",2,1,0,2,"
10","
+14"
阿卜杜勒-纳迪尔,F,15,2-5,1-3,2-2,0,2,"
2","
1",3,0,1,0,"
7","
0"
哈米杜-迪亚洛,G-F,11,0-2,0-0,0-0,1,2,"
3","
0",2,1,0,1,"
0","
+15"
特伦斯-弗格森,G-F,7,0-3,0-2,0-0,0,0,"
0","
0",1,0,0,0,"
0","
-12"
安德烈-罗伯森,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里厄斯-贝兹利,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-赫维,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德翁特-伯顿,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
以赛亚-罗比,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克-穆斯卡拉,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
科里-约瑟夫,G,35,3-7,0-1,0-0,1,1,"
2","
11",3,3,1,0,"
6","
-6
"
波格丹-波格丹诺维奇,G,28,4-14,2-9,1-1,0,4,"
4","
4",5,1,2,0,"
11","
-1
"
哈里森-巴恩斯,F,38,8-16,1-5,4-4,1,2,"
3","
5",3,0,3,0,"
21","
+2
"
内马尼亚-别利察,F,34,7-9,4-6,0-0,3,6,"
9","
2",4,0,1,0,"
18","
-11
"
哈里-贾尔斯,C,24,7-11,0-0,5-5,1,7,"
8","
1",5,0,1,0,"
19","
-6
"
巴迪-希尔德,G,26,5-11,5-9,0-0,1,0,"
1","
2",4,2,4,1,"
15","
+5"
亚历克斯-莱恩,C,21,4-7,0-0,3-3,4,7,"
11","
0",3,0,1,1,"
11","
+4"
肯特-贝兹莫尔,G-F,18,3-12,0-3,1-1,1,4,"
5","
3",3,0,0,0,"
7","
-2"
约吉-费雷尔,G,14,0-4,0-2,0-0,0,2,"
2","
2",3,0,2,0,"
0","
-3"
贾斯廷-詹姆斯,G-F,1,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-2"
达匡-杰弗里斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安东尼-托利弗,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达龙-福克斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-盖伊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾巴里-帕克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马文-巴格利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
里乔恩-霍姆斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
