老鹰
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特雷-杨,G,38,10-27,4-12,13-14,0,2,"
2","
11",0,1,2,1,"
37","
0"
凯文-赫尔特,G,28,5-12,3-7,0-0,0,3,"
3","
3",4,0,2,0,"
13","
-10"
德安德烈-亨特,F,35,0-8,0-4,2-2,3,8,"
11","
1",3,0,3,0,"
2","
-5"
约翰-科林斯,F,35,11-19,3-5,1-1,3,4,"
7","
4",2,0,0,2,"
26","
-5"
布鲁诺-费尔南多,C,22,5-7,0-1,0-0,0,9,"
9","
1",1,1,0,0,"
10","
-7"
卡姆-雷迪什,F-G,31,5-10,2-4,2-2,1,2,"
3","
1",2,2,1,1,"
14","
-1"
杰夫-蒂格,G,23,3-7,1-3,5-6,1,2,"
3","
6",1,1,0,1,"
12","
-3"
特雷韦恩-格雷厄姆,G-F,9,0-0,0-0,0-0,1,0,"
1","
2",2,0,0,0,"
0","
-2"
达米安-琼斯,C,8,0-1,0-0,0-0,0,3,"
3","
0",4,0,0,0,"
0","
0"
布兰登-古德温,G,7,2-2,0-0,0-0,0,0,"
0","
1",2,0,0,0,"
4","
-9"
文斯-卡特,G-F,4,1-1,0-0,0-0,0,0,"
0","
0",1,0,1,0,"
2","
-8"
斯卡尔-拉比西埃,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德维恩-戴德蒙,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克林特-卡佩拉,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
查理-布朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德安德烈-本布里,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
魔术
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃文-富尼耶,G,35,11-18,2-7,4-7,1,3,"
4","
5",1,3,2,0,"
28","
+13
"
马克尔-富尔茨,G,32,4-8,0-1,0-0,0,3,"
3","
8",3,3,2,0,"
8","
+6
"
阿龙-戈登,F,41,9-14,3-4,4-4,3,7,"
10","
6",0,1,1,3,"
25","
+6
"
詹姆斯-恩尼斯,F,28,5-11,1-4,1-1,0,4,"
4","
1",3,0,0,0,"
12","
+2
"
尼古拉-武切维奇,C,31,8-15,0-1,1-3,1,11,"
12","
3",3,0,0,1,"
17","
+8
"
特伦斯-罗斯,G-F,27,4-14,3-6,3-3,0,6,"
6","
3",2,0,2,0,"
14","
+8"
穆罕默德-班巴,C,17,4-7,3-4,4-6,6,4,"
10","
0",3,0,0,4,"
15","
+6"
DJ-奥古斯丁,G,16,3-7,2-4,1-1,0,1,"
1","
3",0,0,1,0,"
9","
+4"
迈克尔-卡特-威廉姆斯,G,13,1-6,0-1,0-0,2,0,"
2","
1",6,0,0,1,"
2","
-3"
肯-伯奇,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
维克-劳,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔纳森-艾萨克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
艾尔-法鲁克-阿米奴,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
加里-克拉克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
梅尔文-弗雷泽,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
韦斯利-艾旺杜,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
BJ-约翰逊,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
