掘金
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
贾马尔-默里,G,35,10-22,2-9,2-2,2,3,"
5","
3",1,3,1,0,"
24","
-4"
加里-哈里斯,G,33,3-11,1-5,1-2,0,2,"
2","
4",1,2,0,1,"
8","
-15"
威尔-巴顿,F,38,7-18,1-6,3-4,2,7,"
9","
3",1,1,1,2,"
18","
-3"
杰拉米-格兰特,F,27,5-11,1-5,2-2,1,1,"
2","
0",1,0,0,0,"
13","
-11"
尼古拉-约基奇,C,34,8-12,2-5,1-1,3,9,"
12","
5",2,0,1,0,"
19","
-2"
梅森-普拉姆利,F-C,26,2-3,0-0,2-3,2,3,"
5","
4",5,1,0,0,"
6","
0"
蒙特-莫里斯,G,24,5-10,1-4,0-0,0,1,"
1","
4",1,1,0,1,"
11","
+6"
马利克-比斯利,G,13,0-5,0-4,2-2,0,4,"
4","
0",0,0,1,0,"
2","
-4"
胡安-埃尔南戈麦斯,F,8,1-2,0-0,0-2,1,1,"
2","
0",0,1,0,0,"
2","
-1"
小迈克尔-波特,F,3,0-1,0-1,0-0,0,0,"
0","
0",1,0,1,0,"
0","
-6"
托里-克雷格,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗拉特科-钱查尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾里德-范德比尔特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
波尔-波尔,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
保罗-米尔萨普,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
PJ-多齐尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
骑士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达里厄斯-加兰,G,38,8-16,2-9,0-0,0,0,"
0","
8",1,2,2,0,"
18","
+11
"
科林-塞克斯顿,G,34,9-18,4-7,3-4,1,2,"
3","
1",1,0,1,0,"
25","
+13
"
凯文-乐福,F,37,7-18,2-9,3-3,0,15,"
15","
2",3,1,4,0,"
19","
+10
"
切迪-奥斯曼,F,35,4-8,2-5,1-1,0,12,"
12","
4",4,0,3,0,"
11","
+18
"
特里斯坦-汤普森,C,38,7-11,0-0,4-5,7,6,"
13","
2",2,0,2,1,"
18","
+5
"
阿方索-麦金尼,F,24,5-9,0-3,0-0,2,2,"
4","
2",2,2,0,0,"
10","
-10"
布兰登-奈特,G,18,3-6,2-4,0-0,1,1,"
2","
2",3,0,2,0,"
8","
-12"
安特-日日奇,C,10,1-3,0-0,0-0,1,5,"
6","
0",3,0,0,0,"
2","
+1"
马修-戴拉维多瓦,G,6,0-0,0-0,0-0,0,0,"
0","
1",0,0,0,0,"
0","
+4"
小凯文-波特,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-亨森,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪恩-韦德,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
小拉里-南斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪伦-温德勒,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
利瓦伊-兰多夫,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰勒-库克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
丹特-埃克萨姆,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
