黄蜂
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特里-罗齐尔,G,37,5-12,2-4,1-1,1,5,"
6","
5",1,1,3,0,"
13","
-17"
德文特-格雷厄姆,G,32,6-13,4-9,3-3,0,7,"
7","
4",5,1,3,0,"
19","
-4"
尼古拉斯-巴图姆,F,34,1-8,0-3,3-4,3,3,"
6","
5",2,0,0,0,"
5","
-13"
PJ-华盛顿,F,20,1-5,0-4,1-2,0,0,"
0","
3",4,0,0,0,"
3","
-13"
科迪-泽勒,C,20,3-10,0-3,2-3,0,2,"
2","
0",1,2,0,2,"
8","
-3"
马利克-蒙克,G,34,10-17,3-7,8-9,0,5,"
5","
5",1,1,3,1,"
31","
-12"
马文-威廉姆斯,F,28,5-12,4-7,4-4,1,5,"
6","
1",3,1,1,1,"
18","
+3"
迈尔斯-布里奇斯,F,19,1-5,1-2,0-0,0,2,"
2","
0",1,0,1,0,"
3","
0"
吉列尔莫-埃尔南戈麦斯,C-F,8,0-1,0-0,3-4,1,0,"
1","
1",3,0,1,0,"
3","
-9"
俾斯麦-比永博,C-F,8,0-3,0-0,0-0,2,2,"
4","
0",1,0,1,0,"
0","
+3"
杰伦-麦克丹尼尔斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科比-西蒙斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷-斯波尔丁,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
科迪-马丁,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯莱布-马丁,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德维恩-培根,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克尔-基德-吉尔克里斯特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雄鹿
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃里克-布莱索,G,31,7-15,1-4,5-6,1,2,"
3","
5",2,2,3,2,"
20","
+9
"
韦斯利-马修斯,G,17,1-3,0-2,0-0,0,1,"
1","
1",1,1,2,0,"
2","
-1
"
克里斯-米德尔顿,F,35,5-12,2-6,2-2,2,7,"
9","
4",4,0,1,0,"
14","
+8
"
扬尼斯-阿德托昆博,F,32,13-19,0-1,4-7,4,12,"
16","
6",4,0,3,1,"
30","
+16
"
布鲁克-洛佩斯,C,25,5-12,2-7,0-0,0,2,"
2","
1",1,0,2,2,"
12","
+5
"
唐特-迪温琴佐,G,26,3-4,1-2,1-2,3,4,"
7","
2",5,2,1,1,"
8","
+10"
乔治-希尔,G,24,6-10,2-6,2-2,0,3,"
3","
2",1,1,2,0,"
16","
+12"
凯尔-科沃尔,G-F,18,2-6,2-6,3-3,1,4,"
5","
3",1,0,0,2,"
9","
+5"
艾森-伊利亚索瓦,F,16,1-4,0-2,1-2,0,3,"
3","
0",1,1,1,0,"
3","
-10"
帕特-康诺顿,G-F,9,1-1,0-0,0-0,1,1,"
2","
1",1,1,0,0,"
2","
+14"
德拉甘-本德尔,F,6,0-1,0-0,0-0,0,2,"
2","
1",1,0,0,1,"
0","
-2"
萨纳西斯-阿德托昆博,F,1,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-1"
卡姆-雷诺兹,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
弗兰克-梅森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
DJ-威尔森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯特林-布朗,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗宾-洛佩斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
