76人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
约什-理查德森,G,34,5-15,3-8,6-6,1,0,"
1","
2",3,1,1,1,"
19","
-1"
谢克-米尔顿,G,26,6-9,2-4,2-2,1,4,"
5","
3",3,0,1,0,"
16","
+3"
托拜厄斯-哈里斯,F,31,10-17,3-5,2-2,1,5,"
6","
4",5,1,3,1,"
25","
+7"
本-西蒙斯,F,25,4-6,0-0,0-0,0,2,"
2","
5",6,1,2,1,"
8","
-3"
乔尔-恩比德,C,31,9-17,0-2,9-12,2,7,"
9","
5",2,1,4,0,"
27","
-3"
艾尔-霍弗德,C-F,32,4-7,1-2,0-0,3,3,"
6","
3",0,0,0,2,"
9","
+17"
富尔坎-科尔克马兹,G-F,21,3-7,3-6,3-4,0,3,"
3","
0",1,1,0,0,"
12","
+4"
马蒂斯-赛布尔,G-F,19,2-5,1-3,0-0,0,1,"
1","
1",2,1,0,1,"
5","
-10"
劳尔-内托,G,11,2-3,0-0,4-4,0,1,"
1","
1",3,0,2,0,"
8","
-1"
亚历克-伯克斯,G,10,1-1,1-1,0-0,0,1,"
1","
2",0,0,0,0,"
3","
-3"
迈克-斯科特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
诺维尔-佩莱,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马里亚尔-沙约克,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
格伦-罗宾逊三世,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-奥奎因,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马刺
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德章泰-默里,G,29,4-14,0-2,5-6,0,6,"
6","
2",0,2,1,0,"
13","
-3
"
德里克-怀特,G,29,6-11,4-6,4-5,1,1,"
2","
3",3,1,3,0,"
20","
+4
"
德马尔-德罗赞,F,31,11-20,1-3,7-7,1,4,"
5","
3",1,1,1,2,"
30","
-3
"
朗尼-沃克,F,19,2-5,1-3,0-0,0,0,"
0","
1",1,0,2,0,"
5","
-1
"
雅各布-珀尔特尔,C,25,2-4,0-0,0-0,3,1,"
4","
4",6,1,0,1,"
4","
-4
"
鲁迪-盖伊,F-G,24,9-15,2-4,4-4,0,4,"
4","
0",1,0,2,0,"
24","
-2"
凯尔登-约翰逊,F-G,22,4-6,1-1,6-7,0,3,"
3","
1",2,0,0,0,"
15","
+3"
德鲁-尤班克斯,F-C,19,3-5,0-0,0-0,3,7,"
10","
2",3,0,3,2,"
6","
-2"
帕蒂-米尔斯,G,19,3-7,2-5,0-0,1,3,"
4","
2",3,1,1,0,"
8","
-2"
奎因达里-韦瑟斯庞,G,19,1-2,1-2,0-0,1,1,"
2","
3",3,1,1,1,"
3","
-3"
泰勒-泽勒,C,4,1-4,0-0,0-0,3,1,"
4","
0",0,0,0,0,"
2","
+3"
卢卡-沙马尼奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特雷-莱尔斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马科-贝里内利,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布林-福布斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奇梅齐耶-梅图,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
