活塞
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德里克-罗斯,G,30,8-17,0-1,6-7,0,6,"
6","
11",4,0,1,0,"
22","
0"
斯维亚托斯拉夫-米哈伊柳克,G,29,3-4,2-3,5-5,1,2,"
3","
0",4,1,3,1,"
13","
+24"
托尼-斯内尔,F,33,2-3,2-3,0-0,0,3,"
3","
1",1,0,0,0,"
6","
+5"
马基夫-莫里斯,F,27,4-12,3-6,2-2,0,11,"
11","
1",2,0,2,0,"
13","
+16"
索恩-梅克,C,23,1-2,0-0,8-11,2,8,"
10","
1",3,1,3,2,"
10","
+7"
兰斯顿-加洛韦,G,29,5-10,2-6,2-3,0,1,"
1","
0",2,4,1,0,"
14","
+6"
克里斯蒂安-伍德,F,25,7-7,0-0,9-11,0,3,"
3","
1",1,1,3,0,"
23","
+14"
塞古-敦布亚,F,21,1-4,0-3,2-2,0,7,"
7","
0",1,0,3,1,"
4","
+5"
雷吉-杰克逊,G,19,8-14,3-7,3-3,0,3,"
3","
4",0,2,1,0,"
22","
+26"
乔丹-博恩,G,2,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+1"
路易斯-金,F,2,0-0,0-0,0-0,0,1,"
1","
0",1,0,0,0,"
0","
+1"
卢克-肯纳德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
蒂姆-弗雷泽,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-德拉蒙德,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布雷克-格里芬,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-托马斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布鲁斯-布朗,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
国王
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达龙-福克斯,G,30,8-17,1-2,5-9,0,3,"
3","
3",3,3,1,0,"
22","
-11
"
巴迪-希尔德,G,29,6-16,2-9,0-1,0,4,"
4","
5",5,2,1,0,"
14","
-13
"
哈里森-巴恩斯,F,35,3-9,1-2,1-2,1,7,"
8","
0",1,0,0,1,"
8","
-10
"
内马尼亚-别利察,F,29,6-12,1-4,1-1,4,5,"
9","
5",3,1,3,0,"
14","
-8
"
德维恩-戴德蒙,C,31,6-13,1-4,0-0,4,6,"
10","
2",5,0,1,0,"
13","
-10
"
波格丹-波格丹诺维奇,G,26,8-17,3-8,0-0,1,1,"
2","
3",1,0,2,0,"
19","
-18"
科里-约瑟夫,G,16,1-1,0-0,1-2,0,2,"
2","
1",1,1,0,0,"
3","
-12"
肯特-贝兹莫尔,G-F,16,2-4,1-2,2-4,1,2,"
3","
0",4,1,1,0,"
7","
-10"
哈里-贾尔斯,F-C,11,1-2,0-0,1-2,1,3,"
4","
3",1,1,1,0,"
3","
-11"
约吉-费雷尔,G,8,1-3,0-1,0-0,0,0,"
0","
0",1,0,0,0,"
2","
+2"
安东尼-托利弗,F,6,0-2,0-2,0-0,0,0,"
0","
1",1,0,0,0,"
0","
-2"
达全-杰弗里斯,G-F,2,0-2,0-1,0-0,0,0,"
0","
0",2,0,0,0,"
0","
-1"
贾斯廷-詹姆斯,G-F,2,0-0,0-0,1-2,0,0,"
0","
0",0,1,0,0,"
1","
-1"
凯尔-盖伊,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马文-巴格利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
里乔恩-霍姆斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
