独行侠
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
卢卡-东契奇,G,28,11-18,4-8,4-4,0,7,"
7","
14",2,0,2,0,"
30","
+21"
小蒂姆-哈达威,G,18,6-8,4-5,0-0,0,1,"
1","
4",2,1,0,0,"
16","
+11"
克里斯塔普斯-波尔津吉斯,F,28,7-14,3-5,0-0,1,6,"
7","
0",1,1,1,4,"
17","
+23"
多里安-芬尼-史密斯,F,23,4-6,2-4,0-0,2,4,"
6","
0",0,1,0,0,"
10","
+12"
德怀特-鲍威尔,C,24,3-4,0-1,0-0,1,0,"
1","
3",2,0,0,0,"
6","
+8"
贾斯廷-杰克逊,F,23,7-11,4-6,1-1,1,5,"
6","
0",3,1,0,0,"
19","
+26"
德朗-赖特,G,20,4-9,1-2,1-2,3,1,"
4","
2",2,1,0,1,"
10","
+33"
马克西-克勒贝尔,F,19,2-4,0-1,0-0,0,5,"
5","
0",1,1,0,1,"
4","
+27"
博班-马里亚诺维奇,C,17,4-8,0-1,1-2,2,4,"
6","
1",2,1,0,0,"
9","
+18"
何塞-巴里亚,G,12,5-8,2-3,0-0,0,1,"
1","
2",0,1,2,1,"
12","
+2"
杰伦-布伦森,G,11,3-5,0-0,0-0,0,3,"
3","
2",1,0,0,0,"
6","
+13"
考特尼-李,G,8,2-3,0-0,0-0,0,1,"
1","
2",2,0,0,0,"
4","
+8"
瑞安-布罗科夫,G-F,8,0-2,0-1,0-0,0,1,"
1","
1",0,0,0,0,"
0","
+8"
以赛亚-罗比,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塞思-库里,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安东尼斯-克利夫兰,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-里夫斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
骑士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达里厄斯-加兰,G,34,9-16,5-8,0-0,0,1,"
1","
4",0,0,2,0,"
23","
-17
"
科林-塞克斯顿,G,32,4-12,0-3,6-6,0,2,"
2","
5",2,0,3,0,"
14","
-18
"
切迪-奥斯曼,F,26,6-10,4-6,2-2,1,3,"
4","
3",2,0,1,1,"
18","
-15
"
凯文-乐福,F,25,2-8,0-3,4-4,1,6,"
7","
1",2,0,3,0,"
8","
-34
"
特里斯坦-汤普森,C,26,5-11,0-0,0-1,3,5,"
8","
4",1,0,0,1,"
10","
-20
"
小凯文-波特,G-F,22,4-9,0-1,1-1,0,3,"
3","
2",2,1,0,0,"
9","
-27"
小拉里-南斯,C,20,3-4,2-3,0-0,0,0,"
0","
0",2,1,0,0,"
8","
-26"
乔丹-克拉克森,G,15,0-4,0-1,0-0,1,0,"
1","
1",1,0,0,0,"
0","
-24"
阿方索-麦金尼,F,12,0-2,0-1,0-0,1,1,"
2","
1",1,0,0,1,"
0","
-2"
安特-日日奇,C,12,3-5,0-0,1-1,1,2,"
3","
0",1,1,0,0,"
7","
-2"
布兰登-奈特,G,6,0-2,0-2,1-2,0,0,"
0","
1",0,0,1,0,"
1","
-11"
迪恩-韦德,F-C,6,1-1,1-1,0-0,0,2,"
2","
0",0,0,0,0,"
3","
-5"
马修-戴拉维多瓦,G,4,0-2,0-0,0-0,0,1,"
1","
1",1,0,0,0,"
0","
-9"
迪伦-温德勒,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约翰-亨森,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
泰勒-库克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
