骑士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
小凯文-波特,G,41,5-14,2-9,4-5,0,4,"
4","
4",3,1,2,1,"
16","
-22"
科林-塞克斯顿,G,39,11-17,4-6,6-8,1,4,"
5","
3",2,3,1,0,"
32","
-5"
切迪-奥斯曼,F,39,6-14,2-6,0-0,4,1,"
5","
2",4,1,2,0,"
14","
-12"
小拉里-南斯,F,39,7-17,2-6,0-0,3,5,"
8","
8",4,2,0,0,"
16","
-6"
凯文-乐福,C,32,7-15,6-11,2-3,0,9,"
9","
2",2,1,1,0,"
22","
+3"
马修-戴拉维多瓦,G,29,2-5,1-2,0-0,1,1,"
2","
9",1,1,0,0,"
5","
-12"
安特-日日奇,C,17,3-7,0-0,0-2,1,1,"
2","
0",2,0,0,0,"
6","
-9"
迪恩-韦德,F-C,1,1-2,0-1,0-0,1,0,"
1","
0",0,0,0,0,"
2","
-1"
马特-穆尼,G,1,0-0,0-0,0-0,0,0,"
0","
0",0,1,0,0,"
0","
-1"
阿方索-麦金尼,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
达里厄斯-加兰,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迪伦-温德勒,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安德烈-德拉蒙德,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
特里斯坦-汤普森,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
丹特-埃克萨姆,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
爵士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
多诺万-米切尔,G,34,7-15,3-7,2-2,0,9,"
9","
4",2,0,4,1,"
19","
+21
"
迈克-康利,G,30,6-12,2-6,1-2,0,2,"
2","
6",3,0,0,0,"
15","
+9
"
博扬-波格丹诺维奇,F,34,10-19,5-10,3-4,3,4,"
7","
6",3,1,3,0,"
28","
+13
"
罗伊斯-奥尼尔,F,29,4-6,4-6,0-0,0,7,"
7","
3",1,0,0,1,"
12","
+11
"
鲁迪-戈贝尔,C,34,8-9,0-0,4-4,2,7,"
9","
1",2,2,2,5,"
20","
+20
"
乔-英格尔斯,F-G,29,1-2,1-2,2-2,0,3,"
3","
8",1,0,2,0,"
5","
+4"
乔丹-克拉克森,G,25,5-10,3-4,0-0,0,2,"
2","
0",2,0,2,0,"
13","
+1"
托尼-布拉德利,C-F,14,3-3,0-0,0-0,2,4,"
6","
2",2,0,0,0,"
6","
-7"
乔治-尼昂,F,11,3-7,2-6,0-0,1,0,"
1","
0",1,0,1,0,"
8","
-7"
贾雷尔-布兰特利,F,1,0-0,0-0,0-0,0,0,"
0","
0",0,0,1,0,"
0","
0"
米耶-奥尼,G,1,0-0,0-0,0-0,0,1,"
1","
0",0,0,0,0,"
0","
0"
贾斯廷-赖特-福尔曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
雷琼-塔克,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼格尔-威廉姆斯-戈斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃德-戴维斯,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
朱万-摩根,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
伊曼纽尔-穆迪埃,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
