魔术
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃文-富尼耶,G,34,3-9,1-6,12-14,0,4,"
4","
6",2,2,4,0,"
19","
+10"
马克尔-富尔茨,G,30,5-12,1-3,4-5,1,3,"
4","
3",2,1,5,1,"
15","
-4"
阿龙-戈登,F,32,2-11,1-4,3-4,1,7,"
8","
2",2,2,0,1,"
8","
0"
乔纳森-艾萨克,F,29,4-13,0-3,0-0,5,5,"
10","
0",1,0,3,2,"
8","
-13"
肯-伯奇,C,27,2-4,0-0,0-0,1,11,"
12","
0",6,1,2,3,"
4","
-5"
DJ-奥古斯丁,G,26,2-7,1-4,1-1,0,3,"
3","
4",1,2,2,0,"
6","
-5"
特伦斯-罗斯,G-F,26,3-9,1-5,0-1,0,2,"
2","
1",3,0,1,2,"
7","
-8"
艾尔-法鲁克-阿米奴,F,18,2-7,1-3,0-0,1,1,"
2","
1",0,2,2,0,"
5","
-7"
穆罕默德-班巴,C,17,4-6,1-1,2-2,4,3,"
7","
0",2,0,3,2,"
11","
-3"
韦斯利-艾旺杜,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
BJ-约翰逊,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-马杰特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼古拉-武切维奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
梅尔文-弗雷泽,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克尔-卡特-威廉姆斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿米尔-杰弗森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
猛龙
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
弗雷德-范弗利特,G,41,7-20,5-12,3-5,1,4,"
5","
4",1,7,3,0,"
22","
+9
"
诺曼-鲍威尔,G,39,12-18,5-8,4-4,0,0,"
0","
1",4,2,2,1,"
33","
-3
"
帕斯卡尔-西亚卡姆,F,40,4-22,1-7,1-3,5,8,"
13","
5",2,1,3,1,"
10","
+13
"
OG-阿奴诺比,F,35,1-5,0-3,0-2,1,6,"
7","
4",5,3,2,0,"
2","
-1
"
马克-加索尔,C,32,1-6,0-4,4-4,1,6,"
7","
1",4,0,0,0,"
6","
+10
"
朗戴-霍利斯-杰弗森,F,22,2-3,0-0,2-2,3,3,"
6","
3",0,1,2,0,"
6","
+6"
特伦斯-戴维斯,G,15,2-4,0-1,0-0,0,5,"
5","
1",3,1,0,0,"
4","
0"
克里斯-布歇,F-C,12,2-4,0-1,3-6,0,3,"
3","
1",0,1,1,2,"
7","
-1"
马尔科姆-米勒,F-G,4,0-2,0-2,0-2,0,0,"
0","
1",1,0,0,0,"
0","
+2"
奥谢-布里塞特,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯坦利-约翰逊,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马特-托马斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔-洛瑞,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
赛尔吉-伊巴卡,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
沙莫里-庞兹,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德万-埃尔南德斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
帕特里克-麦考,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
