魔术
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
埃文-富尼耶,G,32,9-15,5-6,3-4,1,3,"
4","
3",1,1,2,0,"
26","
+14"
马克尔-富尔茨,G,25,3-8,0-1,7-7,0,2,"
2","
4",0,2,0,0,"
13","
+11"
阿龙-戈登,F,36,4-15,1-6,5-8,3,5,"
8","
4",3,0,2,1,"
14","
+5"
艾尔-法鲁克-阿米奴,F,31,4-8,1-2,4-6,5,8,"
13","
1",0,2,1,0,"
13","
+8"
尼古拉-武切维奇,C,37,4-16,1-1,1-2,4,9,"
13","
4",2,0,2,3,"
10","
+18"
特伦斯-罗斯,G-F,28,7-13,3-8,3-3,0,2,"
2","
1",2,0,1,0,"
20","
-12"
DJ-奥古斯丁,G,25,4-8,1-3,1-1,0,3,"
3","
4",0,1,0,0,"
10","
-6"
穆罕默德-班巴,C,11,0-1,0-1,0-0,1,2,"
3","
0",1,0,2,0,"
0","
-14"
迈克尔-卡特-威廉姆斯,G,9,1-3,0-1,1-1,0,0,"
0","
0",3,0,0,1,"
3","
-1"
韦斯利-艾旺杜,F,7,0-0,0-0,2-2,0,0,"
0","
1",1,0,0,0,"
2","
-13"
肯-伯奇,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
BJ-约翰逊,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-马杰特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔纳森-艾萨克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
梅尔文-弗雷泽,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿米尔-杰弗森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马刺
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
布林-福布斯,G,29,4-13,4-7,0-0,0,1,"
1","
1",0,1,0,0,"
12","
-15
"
德章泰-默里,G,21,5-6,0-1,0-0,1,4,"
5","
6",4,1,2,0,"
10","
-7
"
德马尔-德罗赞,F,37,9-15,0-0,3-3,0,2,"
2","
5",6,1,2,0,"
21","
-15
"
拉马库斯-阿尔德里奇,F,31,5-13,2-3,1-1,0,6,"
6","
2",4,0,0,5,"
13","
-9
"
特雷-莱尔斯,C,27,3-7,2-4,0-0,5,7,"
12","
0",3,0,2,0,"
8","
-11
"
德里克-怀特,G,22,1-4,1-2,0-0,0,1,"
1","
4",3,0,2,2,"
3","
+6"
鲁迪-盖伊,F,21,6-12,2-5,0-0,1,3,"
4","
1",2,0,2,0,"
14","
+9"
帕蒂-米尔斯,G,19,6-9,1-3,0-1,0,1,"
1","
1",1,3,0,0,"
13","
+13"
雅各布-珀尔特尔,C,17,4-4,0-0,1-2,1,4,"
5","
2",0,2,1,1,"
9","
+10"
马科-贝里内利,G-F,16,2-6,1-1,1-3,0,4,"
4","
1",2,0,0,0,"
6","
+9"
卢卡-沙马尼奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奇梅齐耶-梅图,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德马雷-卡罗尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯尔登-约翰逊,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奎因达里-韦瑟斯庞,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
朗尼-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德鲁-尤班克斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
