爵士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
多诺万-米切尔,G,35,10-19,3-9,5-7,1,3,"
4","
3",3,1,3,1,"
28","
+3"
乔-英格尔斯,G,34,5-9,1-3,2-2,1,3,"
4","
8",5,1,3,0,"
13","
+24"
博扬-波格丹诺维奇,F,37,8-18,8-13,8-10,0,4,"
4","
1",0,0,4,0,"
32","
+23"
罗伊斯-奥尼尔,F,33,6-11,2-4,0-0,2,2,"
4","
4",1,1,0,0,"
14","
+24"
鲁迪-戈贝尔,C,36,6-9,0-0,3-4,3,12,"
15","
2",3,0,0,2,"
15","
+25"
伊曼纽尔-穆迪埃,G,19,0-2,0-0,4-6,0,2,"
2","
3",1,0,1,0,"
4","
-7"
乔治-尼昂,F,18,1-3,1-3,0-0,0,3,"
3","
1",1,1,0,0,"
3","
-17"
杰夫-格林,F,16,1-8,1-6,2-2,0,1,"
1","
0",2,0,1,0,"
5","
-18"
埃德-戴维斯,C-F,12,0-0,0-0,0-0,0,6,"
6","
0",4,1,1,0,"
0","
-17"
米耶-奥尼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
朱万-摩根,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾雷尔-布兰特利,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-赖特-福尔曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
托尼-布拉德利,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克-康利,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼格尔-威廉姆斯-戈斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
丹特-埃克萨姆,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
勇士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
丹吉洛-拉塞尔,G,30,8-20,2-12,0-0,0,3,"
3","
4",5,3,4,0,"
18","
-15
"
亚历克-伯克斯,G,30,10-16,2-4,2-2,2,3,"
5","
3",4,0,1,0,"
24","
-24
"
格伦-罗宾逊三世,F,32,5-10,0-2,0-0,3,5,"
8","
1",2,1,1,0,"
10","
-24
"
凯文-卢尼,F,18,1-3,0-1,0-0,1,3,"
4","
0",3,1,2,0,"
2","
-6
"
威利-考利-斯坦,C,23,0-4,0-0,0-0,2,3,"
5","
1",5,2,1,3,"
0","
-11
"
雅各布-埃文斯,G-F,27,4-14,1-1,4-4,0,2,"
2","
2",2,1,0,2,"
13","
+10"
达米恩-李,G-F,26,7-11,3-5,4-6,1,2,"
3","
0",1,0,0,0,"
21","
+8"
马基斯-克里斯,F,23,4-7,0-0,4-7,3,10,"
13","
5",3,1,1,2,"
12","
+5"
奥马里-斯佩尔曼,F,21,1-3,0-1,0-0,2,3,"
5","
0",0,0,2,0,"
2","
+4"
乔丹-普尔,G,10,1-3,1-3,1-3,0,0,"
0","
3",1,0,0,0,"
4","
+13"
凯-鲍曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德雷蒙德-格林,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
克莱-汤普森,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
埃里克-帕斯卡尔,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯蒂芬-库里,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿伦-斯马伊拉吉奇,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
