开拓者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
达米安-利拉德,G,36,17-29,9-15,8-8,0,2,"
2","
12",2,1,1,0,"
51","
+17"
CJ-麦科勒姆,G,34,6-14,2-4,0-0,0,3,"
3","
2",4,1,4,1,"
14","
+14"
卡梅罗-安东尼,F,32,5-15,1-3,4-4,3,2,"
5","
1",1,0,0,0,"
15","
+9"
特雷沃-阿里扎,F,26,3-6,0-1,0-0,2,5,"
7","
2",4,0,1,0,"
6","
+20"
哈桑-怀特塞德,C,35,7-10,0-0,3-6,6,15,"
21","
0",2,1,2,3,"
17","
+20"
小加里-特伦特,G-F,24,3-9,1-4,0-0,0,1,"
1","
0",1,0,0,0,"
7","
+6"
安芬尼-西蒙斯,G,24,3-6,1-1,0-0,0,5,"
5","
3",2,0,1,0,"
7","
+9"
凯莱布-斯瓦尼根,F,13,0-0,0-0,0-0,3,3,"
6","
0",2,0,2,1,"
0","
-5"
纳西尔-利特尔,F-G,13,3-3,1-1,0-0,0,1,"
1","
0",0,0,0,0,"
7","
-1"
韦尼恩-加布里埃尔,F,3,0-0,0-0,0-0,0,0,"
0","
0",1,1,1,0,"
0","
-4"
马里奥-海佐尼亚,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
摩西-布朗,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯卡尔-拉比西埃,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
优素福-努尔基奇,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
扎克-科林斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗德尼-胡德,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰伦-霍尔德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
爵士
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
多诺万-米切尔,G,32,11-21,3-6,0-0,0,2,"
2","
4",2,1,2,0,"
25","
-9
"
迈克-康利,G,30,9-20,4-6,0-0,1,3,"
4","
4",0,0,1,0,"
22","
-4
"
博扬-波格丹诺维奇,F,29,6-11,5-9,5-5,1,1,"
2","
1",3,1,1,0,"
22","
-10
"
乔-英格尔斯,F,28,1-2,1-2,0-0,0,1,"
1","
5",2,1,1,0,"
3","
-6
"
鲁迪-戈贝尔,C,32,1-4,0-0,4-4,4,7,"
11","
2",4,1,1,3,"
6","
-14
"
罗伊斯-奥尼尔,F,23,1-6,1-4,0-0,0,6,"
6","
1",2,2,1,1,"
3","
-27"
乔丹-克拉克森,G,23,4-14,4-8,0-0,0,1,"
1","
0",1,0,1,0,"
12","
-20"
乔治-尼昂,F,18,3-10,0-5,0-0,1,2,"
3","
1",2,0,0,0,"
6","
-4"
埃德-戴维斯,C-F,13,2-2,0-0,0-0,3,1,"
4","
0",0,0,0,0,"
4","
-7"
雷琼-塔克,G-F,3,1-1,0-0,0-0,0,1,"
1","
0",1,0,0,0,"
2","
+4"
贾雷尔-布兰特利,F,3,0-0,0-0,0-0,0,1,"
1","
0",0,0,0,0,"
0","
+4"
朱万-摩根,F,3,1-1,0-0,0-0,1,0,"
1","
0",0,0,0,0,"
2","
+4"
伊曼纽尔-穆迪埃,G,3,0-2,0-1,0-0,0,0,"
0","
1",0,0,1,0,"
0","
+4"
托尼-布拉德利,C-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾斯廷-赖特-福尔曼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼格尔-威廉姆斯-戈斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
米耶-奥尼,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
