凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
肯巴-沃克,G,21,3-7,2-5,4-4,0,0,"
0","
4",1,1,1,0,"
12","
-12"
杰伦-布朗,G,16,2-6,0-1,2-2,1,2,"
3","
1",0,1,2,0,"
6","
-10"
杰森-塔特姆,F,23,8-14,3-8,1-3,0,4,"
4","
1",0,3,3,1,"
20","
-5"
戈登-海沃德,F,22,4-10,1-4,0-0,0,3,"
3","
3",1,1,0,0,"
9","
-11"
罗伯特-威廉姆斯,C,10,1-1,0-0,0-0,0,2,"
2","
1",3,0,2,2,"
2","
-3"
马库斯-斯马特,G,21,0-4,0-3,0-0,0,1,"
1","
1",1,0,3,1,"
0","
+2"
埃内斯-坎特,C,20,4-4,0-0,3-5,1,3,"
4","
1",0,0,2,1,"
11","
+1"
格兰特-威廉姆斯,F,18,2-7,0-3,1-2,3,6,"
9","
2",5,1,2,1,"
5","
+14"
卡森-爱德华兹,G,18,4-9,3-6,0-0,0,1,"
1","
1",1,1,2,1,"
11","
+11"
谢米-奥杰莱,F,15,1-6,0-3,0-0,1,2,"
3","
0",0,0,2,0,"
2","
+1"
布拉德-沃纳梅克,G,14,2-5,0-0,4-4,0,1,"
1","
3",4,0,1,0,"
8","
+3"
哈维特-格林,G-F,11,7-7,1-1,0-0,1,3,"
4","
1",0,0,0,0,"
15","
+5"
特里蒙特-沃特斯,G,9,0-3,0-1,1-2,0,1,"
1","
2",0,1,1,1,"
1","
+4"
塔科-法尔,C,8,2-3,0-0,1-2,1,2,"
3","
0",2,0,2,2,"
5","
+5"
丹尼尔-泰斯,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
樊尚-普瓦里耶,NA,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
罗密欧-兰福德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯泽-盖茨,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
亚特-马滕,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马克思-斯特鲁斯,NA,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
黄蜂
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
德维恩-培根,G,23,4-10,0-3,2-2,0,3,"
3","
2",3,0,1,0,"
10","
+10
"
特里-罗齐尔,G,22,3-7,1-3,2-2,0,4,"
4","
9",0,2,0,1,"
9","
+17
"
迈尔斯-布里奇斯,F,23,4-8,1-3,3-4,4,6,"
10","
1",4,0,6,0,"
12","
+8
"
尼古拉斯-巴图姆,F,17,1-2,0-1,0-0,2,4,"
6","
1",1,0,3,1,"
2","
+9
"
科迪-泽勒,C,14,2-9,0-4,1-1,0,1,"
1","
3",2,1,0,0,"
5","
-14
"
凯莱布-马丁,F,23,5-11,2-5,1-1,1,3,"
4","
2",1,0,5,0,"
13","
-6"
德文特-格雷厄姆,G,22,3-7,2-4,0-0,0,1,"
1","
3",1,1,1,0,"
8","
-15"
PJ-华盛顿,F,20,6-7,3-4,1-2,2,5,"
7","
2",5,1,2,1,"
16","
+2"
马文-威廉姆斯,F,15,3-5,1-2,0-1,1,3,"
4","
0",1,1,1,0,"
7","
0"
吉列尔莫-埃尔南戈麦斯,C,15,1-2,0-0,0-0,1,3,"
4","
1",3,2,1,1,"
2","
-7"
科比-西蒙斯,G,12,1-6,1-3,0-0,0,0,"
0","
4",3,0,4,0,"
3","
-2"
科迪-马丁,G,10,1-5,0-2,0-0,0,1,"
1","
1",0,2,0,0,"
2","
-8"
艾哈迈德-希尔,G,9,1-3,1-1,0-0,0,0,"
0","
0",1,0,0,0,"
3","
-4"
俾斯麦-比永博,C-F,8,3-5,0-0,2-2,2,1,"
3","
0",2,1,0,1,"
8","
+4"
罗伯特-弗兰克斯,F,7,2-3,2-3,0-0,0,0,"
0","
0",2,0,1,0,"
6","
+1"
乔-奇利,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
托马斯-韦尔什,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马利克-蒙克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
迈克尔-基德-吉尔克里斯特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
约什-佩尔金斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
