篮网
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
卡里斯-勒韦尔,G,34,6-14,3-6,0-0,1,3,"
4","
6",1,2,3,0,"
15","
-24"
泰勒-约翰逊,G,24,8-15,5-9,2-2,0,1,"
1","
3",5,0,1,0,"
23","
-13"
加莱特-坦普尔,F,36,2-12,1-9,0-0,0,4,"
4","
2",3,1,4,0,"
5","
-21"
蒂莫泰-卢瓦乌-卡巴罗,F,35,3-18,2-11,2-2,0,3,"
3","
3",1,0,0,0,"
10","
-12"
贾勒特-阿伦,C,32,0-0,0-0,4-4,5,12,"
17","
3",0,1,1,1,"
4","
-12"
克里斯-奇奥萨,G,23,5-10,3-5,1-2,0,1,"
1","
3",2,4,2,0,"
14","
-12"
贾斯廷-安德森,G-F,14,1-4,1-4,4-4,0,3,"
3","
1",1,0,1,1,"
7","
-8"
扎南-穆萨,G-F,13,0-4,0-3,2-4,0,2,"
2","
2",1,0,0,0,"
2","
-6"
罗季翁斯-库鲁茨,F,9,3-4,0-1,0-0,1,1,"
2","
1",0,0,0,0,"
6","
-11"
杰雷米亚-马丁,G,6,1-6,1-2,0-0,0,2,"
2","
0",0,0,1,0,"
3","
-2"
Donta Hall,F,6,1-1,0-0,1-2,2,1,"
3","
0",0,0,0,1,"
3","
-2"
兰斯-托马斯,F,6,0-2,0-1,0-2,0,0,"
0","
0",0,0,0,1,"
0","
-2"
乔-哈里斯,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
贾马尔-克劳福德,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
猛龙
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
凯尔-洛瑞,G,35,3-7,2-5,3-4,0,10,"
10","
7",3,3,4,1,"
11","
+27
"
弗雷德-范弗利特,G,32,8-13,6-10,0-0,0,5,"
5","
5",1,1,1,0,"
22","
+18
"
OG-阿奴诺比,F,33,4-7,0-2,0-0,1,4,"
5","
3",4,1,0,0,"
8","
+23
"
帕斯卡尔-西亚卡姆,F,33,11-23,2-6,2-4,2,6,"
8","
5",1,1,2,0,"
26","
+23
"
马克-加索尔,C,21,1-7,1-4,0-0,0,5,"
5","
6",3,0,0,2,"
3","
+16
"
赛尔吉-伊巴卡,F-C,23,8-12,3-3,1-1,4,9,"
13","
2",2,1,2,0,"
20","
+12"
诺曼-鲍威尔,G,23,4-8,2-4,1-2,1,3,"
4","
2",1,0,1,0,"
11","
+12"
特伦斯-戴维斯,G,17,4-5,1-2,0-0,0,2,"
2","
3",2,1,3,0,"
9","
+15"
克里斯-布歇,F-C,5,0-0,0-0,0-0,0,1,"
1","
0",2,0,1,0,"
0","
-4"
马尔科姆-米勒,F-G,5,1-3,1-1,0-0,0,0,"
0","
0",2,0,0,0,"
3","
-4"
马特-托马斯,G,5,1-2,0-0,0-0,0,1,"
1","
1",0,0,0,1,"
2","
-4"
斯坦利-约翰逊,F-G,4,1-3,0-1,0-0,0,2,"
2","
1",0,0,0,0,"
2","
-3"
保罗-沃特森,G-F,3,0-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-6"
奥谢-布里塞特,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
朗戴-霍利斯-杰弗森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
德万-埃尔南德斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
帕特里克-麦考,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
