步行者
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
马尔科姆-布罗格登,G,36,5-13,2-4,10-11,0,3,"
3","
11",2,0,2,1,"
22","
-4"
杰里米-兰姆,G,26,4-11,0-2,2-3,1,3,"
4","
3",4,1,2,0,"
10","
-6"
多曼塔斯-萨博尼斯,F,36,11-15,0-1,5-5,5,8,"
13","
2",5,0,2,0,"
27","
+3"
TJ-沃伦,F,34,5-12,0-2,0-2,1,0,"
1","
0",3,0,1,1,"
10","
+4"
迈尔斯-特纳,C,38,9-15,4-7,3-3,2,7,"
9","
0",3,2,4,3,"
25","
-4"
埃德蒙-萨姆纳,G,22,3-6,0-0,0-0,1,0,"
1","
2",4,3,1,0,"
6","
-23"
贾斯廷-霍勒迪,G-F,15,0-2,0-1,0-0,0,0,"
0","
2",3,1,0,0,"
0","
-8"
TJ-麦康奈尔,G,13,2-4,0-0,0-0,0,3,"
3","
3",2,0,1,1,"
4","
-2"
道格-麦克德莫特,F,11,2-4,2-3,0-0,0,0,"
0","
1",0,1,1,0,"
6","
-4"
阿龙-霍勒迪,G,7,0-6,0-1,0-0,0,1,"
1","
2",2,1,1,0,"
0","
-1"
TJ-利夫,F,3,0-1,0-0,0-0,0,1,"
1","
0",0,0,0,0,"
0","
0"
亚卡尔-桑普森,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿利兹-约翰逊 ,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布赖恩-鲍恩二世,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
戈加-比塔泽,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
维克托-奥拉迪波,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
纳兹-米特鲁-朗,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
活塞
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
布鲁斯-布朗,G,29,3-6,0-0,1-2,1,3,"
4","
4",3,0,3,0,"
7","
+5
"
雷吉-杰克逊,G,20,2-3,1-2,0-0,0,1,"
1","
5",1,0,1,0,"
5","
+2
"
托尼-斯内尔,F,32,4-7,2-4,0-0,0,2,"
2","
2",4,0,1,0,"
10","
+11
"
马基夫-莫里斯,F,23,3-11,1-4,1-2,0,4,"
4","
2",1,1,2,0,"
8","
-3
"
安德烈-德拉蒙德,C,41,12-18,0-1,8-10,7,16,"
23","
2",4,3,2,4,"
32","
+4
"
卢克-肯纳德,G,28,8-13,6-9,8-10,0,3,"
3","
2",3,0,1,0,"
30","
+12"
德里克-罗斯,G,27,6-11,0-0,6-7,1,1,"
2","
9",1,0,4,0,"
18","
+5"
兰斯顿-加洛韦,G,20,2-4,1-1,0-0,1,3,"
4","
0",1,1,3,1,"
5","
+11"
索恩-梅克,F-C,16,1-4,0-3,2-2,0,2,"
2","
0",3,0,0,1,"
4","
-3"
克里斯蒂安-伍德,F,4,0-0,0-0,0-0,0,0,"
0","
0",0,0,1,0,"
0","
-1"
蒂姆-弗雷泽,G,1,0-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
+2"
路易斯-金,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
布雷克-格里芬,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-托马斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
乔丹-博恩,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
塞古-敦布亚,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
斯维亚托斯拉夫-米哈伊柳克,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
